2404,2984,NA,3773,2636,2591,2461,3346,3826,NA,NA,NA,NA
2411,2991,NA,3788,2641,2768,2462,3351,3856,NA,NA,NA,NA
2417,3003,NA,3790,2647,2791,2471,3354,3895,NA,NA,NA,NA
2418,3009,NA,3806,2658,2849,2482,3360,3947,NA,NA,NA,NA
2442,3013,NA,3819,2673,2866,2484,3381,3979,NA,NA,NA,NA
2446,3016,NA,3848,2682,2930,2486,3396,3995,NA,NA,NA,NA
2448,3042,NA,3870,2696,3010,2487,3417,4002,NA,NA,NA,NA
2468,3044,NA,3882,2700,3104,2492,3421,4015,NA,NA,NA,NA
2470,3065,NA,3884,2704,3108,2497,3423,4016,NA,NA,NA,NA
2477,3081,NA,3900,2710,3143,2499,3430,4025,NA,NA,NA,NA
2479,3083,NA,3913,2717,3182,2508,3453,4029,NA,NA,NA,NA
2481,3086,NA,3927,2719,3224,2511,3495,4033,NA,NA,NA,NA
2489,3087,NA,3941,2734,3239,2520,3516,4039,NA,NA,NA,NA
2490,3090,NA,3950,2737,3280,2524,3521,4041,NA,NA,NA,NA
2514,3094,NA,3952,2740,3435,2533,3527,4042,NA,NA,NA,NA
2542,3095,NA,3963,2745,3446,2537,3529,4048,NA,NA,NA,NA
2554,3103,NA,3969,2751,3533,2538,3548,4060,NA,NA,NA,NA
2561,3116,NA,3970,2755,3563,2539,3549,4078,NA,NA,NA,NA
2578,3118,NA,3983,2763,3585,2541,3559,4106,NA,NA,NA,NA
2580,3123,NA,3991,2768,3600,2546,3560,4116,NA,NA,NA,NA
2611,3128,NA,4005,2777,3642,2548,3568,4117,NA,NA,NA,NA
2624,3133,NA,4008,2789,3682,2550,3575,4126,NA,NA,NA,NA
2647,3139,NA,4021,2791,3844,2558,3592,4138,NA,NA,NA,NA
2669,3141,NA,4038,2805,3861,2559,3613,4141,NA,NA,NA,NA
2673,3159,NA,4087,2807,3875,2560,3616,4166,NA,NA,NA,NA
2679,3175,NA,4108,2817,3912,2563,3622,4168,NA,NA,NA,NA
2682,3186,NA,4121,2820,3923,2566,3627,4178,NA,NA,NA,NA
2685,3188,NA,4130,2828,3932,2576,3630,4183,NA,NA,NA,NA
2703,3190,NA,4182,2832,3993,2577,3632,4185,NA,NA,NA,NA
2737,3197,NA,4226,2837,4043,2579,3636,4187,NA,NA,NA,NA
2741,3212,NA,4227,2845,4109,2581,3637,4199,NA,NA,NA,NA
2757,3222,NA,4229,2846,4115,2584,3648,4219,NA,NA,NA,NA
2764,3227,NA,4242,2847,4173,2589,3659,4220,NA,NA,NA,NA
2782,3237,NA,4243,2849,4174,2593,3660,4228,NA,NA,NA,NA
2787,3247,NA,4257,2864,4370,2601,3683,4244,NA,NA,NA,NA
2807,3249,NA,4291,2866,4396,2613,3698,4248,NA,NA,NA,NA
2821,3253,NA,4293,2868,NA,2617,3701,4249,NA,NA,NA,NA
2832,3284,NA,4302,2891,NA,2619,3704,4266,NA,NA,NA,NA
2834,3291,NA,4334,2899,NA,2621,3710,4277,NA,NA,NA,NA
2880,3298,NA,4344,2900,NA,2625,3725,4301,NA,NA,NA,NA
2891,3300,NA,4345,2905,NA,2628,3730,4309,NA,NA,NA,NA
2894,3304,NA,4369,2909,NA,2631,3752,4315,NA,NA,NA,NA
2913,3307,NA,4380,2912,NA,2637,3765,4318,NA,NA,NA,NA
2948,3311,NA,4400,2917,NA,2640,3779,4324,NA,NA,NA,NA
2973,3323,NA,4402,2922,NA,2642,3794,4327,NA,NA,NA,NA
3025,3335,NA,4444,2929,NA,2654,3802,4333,NA,NA,NA,NA
3033,3339,NA,4465,2930,NA,2655,3805,4338,NA,NA,NA,NA
3048,3340,NA,4501,2936,NA,2659,3808,4354,NA,NA,NA,NA
3050,3365,NA,4510,2946,NA,2660,3811,4355,NA,NA,NA,NA
3070,3368,NA,4520,2950,NA,2661,3827,4359,NA,NA,NA,NA
3088,3373,NA,5,2954,NA,2663,3829,4386,NA,NA,NA,NA
3096,3382,NA,16,2955,NA,2664,3836,4395,NA,NA,NA,NA
3097,3385,NA,90,2956,NA,2680,3840,4472,NA,NA,NA,NA
3120,3390,NA,116,2957,NA,2684,3846,4474,NA,NA,NA,NA
3142,3395,NA,143,2960,NA,2687,3850,4478,NA,NA,NA,NA
3144,3398,NA,150,2962,NA,2691,3876,4482,NA,NA,NA,NA
3146,3405,NA,160,2964,NA,2693,3877,4489,NA,NA,NA,NA
3161,3413,NA,165,2965,NA,2695,3892,16,NA,NA,NA,NA
3166,3420,NA,181,2966,NA,2706,3904,48,NA,NA,NA,NA
3191,3422,NA,192,2967,NA,2707,3905,63,NA,NA,NA,NA
3200,3425,NA,209,2970,NA,2713,3915,65,NA,NA,NA,NA
3216,3429,NA,218,2979,NA,2716,3918,68,NA,NA,NA,NA
3223,3434,NA,241,2989,NA,2724,3922,90,NA,NA,NA,NA
3226,3436,NA,249,2997,NA,2727,3928,116,NA,NA,NA,NA
3229,3438,NA,253,2998,NA,2735,3929,118,NA,NA,NA,NA
3230,3440,NA,271,3002,NA,2738,3944,134,NA,NA,NA,NA
3252,3450,NA,294,3004,NA,2739,3946,143,NA,NA,NA,NA
3264,3451,NA,297,3010,NA,2750,3967,150,NA,NA,NA,NA
3273,3452,NA,303,3021,NA,2753,3980,160,NA,NA,NA,NA
3286,3456,NA,329,3030,NA,2754,3996,162,NA,NA,NA,NA
3290,3459,NA,340,3031,NA,2756,3999,181,NA,NA,NA,NA
3295,3477,NA,354,3035,NA,2760,4034,192,NA,NA,NA,NA
3306,3479,NA,374,3046,NA,2761,4045,196,NA,NA,NA,NA
3321,3482,NA,380,3054,NA,2771,4062,202,NA,NA,NA,NA
3358,3494,NA,413,3061,NA,2773,4069,208,NA,NA,NA,NA
3393,3496,NA,414,3073,NA,2774,4070,216,NA,NA,NA,NA
3406,3500,NA,428,3074,NA,2776,4074,229,NA,NA,NA,NA
3412,3505,NA,435,3075,NA,2779,4083,241,NA,NA,NA,NA
3433,3512,NA,439,3076,NA,2781,4088,242,NA,NA,NA,NA
3439,3515,NA,450,3079,NA,2785,4095,247,NA,NA,NA,NA
3443,3530,NA,478,3092,NA,2786,4099,258,NA,NA,NA,NA
3454,3545,NA,500,3093,NA,2790,4112,264,NA,NA,NA,NA
3463,3597,NA,506,3102,NA,2792,4113,268,NA,NA,NA,NA
3481,3602,NA,507,3104,NA,2793,4127,270,NA,NA,NA,NA
3511,3604,NA,535,3107,NA,2795,4129,271,NA,NA,NA,NA
3522,3606,NA,556,3108,NA,2796,4151,275,NA,NA,NA,NA
3525,3626,NA,567,3109,NA,2797,4153,297,NA,NA,NA,NA
3537,3628,NA,576,3127,NA,2804,4159,303,NA,NA,NA,NA
3538,3651,NA,589,3129,NA,2808,4162,305,NA,NA,NA,NA
3541,3662,NA,590,3138,NA,2811,4181,324,NA,NA,NA,NA
3544,3668,NA,594,3143,NA,2812,4184,332,NA,NA,NA,NA
3570,3672,NA,627,3144,NA,2813,4191,337,NA,NA,NA,NA
3580,3680,NA,636,3145,NA,2815,4195,340,NA,NA,NA,NA
3581,3688,NA,653,3168,NA,2818,4198,349,NA,NA,NA,NA
3589,3690,NA,681,3174,NA,2825,4207,356,NA,NA,NA,NA
3603,3695,NA,715,3182,NA,2833,4250,374,NA,NA,NA,NA
3615,3700,NA,719,3185,NA,2843,4256,379,NA,NA,NA,NA
3620,3705,NA,724,3196,NA,2848,4276,398,NA,NA,NA,NA
3661,3712,NA,748,3199,NA,2862,4278,426,NA,NA,NA,NA
3664,3731,NA,749,3218,NA,2863,4285,435,NA,NA,NA,NA
3685,3739,NA,786,3220,NA,2867,4290,442,NA,NA,NA,NA
3686,3744,NA,817,3224,NA,2869,4303,465,NA,NA,NA,NA
3703,3782,NA,823,3233,NA,2870,4307,479,NA,NA,NA,NA
3719,3784,NA,922,3234,NA,2874,4308,506,NA,NA,NA,NA
3728,3789,NA,927,3238,NA,2875,4311,510,NA,NA,NA,NA
3734,3796,NA,963,3239,NA,2878,4313,535,NA,NA,NA,NA
3740,3798,NA,1208,3250,NA,2893,4323,541,NA,NA,NA,NA
3748,3799,NA,1470,3255,NA,2915,4328,551,NA,NA,NA,NA
3773,3809,NA,1582,3260,NA,2919,4340,559,NA,NA,NA,NA
3788,3810,NA,1718,3263,NA,2921,4361,564,NA,NA,NA,NA
3790,3824,NA,1859,3265,NA,2924,4368,567,NA,NA,NA,NA
3806,3825,NA,1999,3266,NA,2925,4394,576,NA,NA,NA,NA
3819,3835,NA,2100,3270,NA,2926,4407,589,NA,NA,NA,NA
3866,3851,NA,2101,3271,NA,2932,4413,615,NA,NA,NA,NA
