ID_NODO;COORDENADA_X;COORDENADA_Y;CENTRO_CERCANO;TIEMPO_CERCANO
1132;40;88;38;5.1836232
1149;47;81;32;5.23256568
1195;98;30;65;9.01508016
1200;138;-22;60;11.459930103
1201;67;35;19;4.940482200000001
1208;57;59;31;0.95619492
1239;132;30;65;4.76971908
1246;126;2;61;2.8002477
1247;79;60;36;4.06702134
1314;109;90;66;1.4579034
1325;109;91;66;1.2195216
1367;41;17;54;3.8278164000000006
1378;90;13;40;12.944905862
1383;50;74;32;4.7002395
1386;130;49;64;6.41212392
1428;27;77;53;4.3659573
1429;126;-13;61;4.74804864
1448;50;88;38;5.28598518
1470;67;60;36;6.889857300000001
1476;115;68;13;5.25500046
1478;94;57;51;8.67182214
1507;28;39;41;4.19384604
1520;90;30;51;9.69278154
1539;42;63;39;4.1833092
1549;123;31;65;2.42328306
1562;38;96;16;4.5464579999999994
1575;153;49;64;12.115999557999999
1582;57;70;31;3.52272948
1609;132;48;64;5.8713915000000005
1610;50;77;32;5.42577642
1613;107;30;65;6.6883802999999995
1678;123;30;65;2.6827384800000003
1684;103;90;66;2.84162514
1688;42;82;38;2.0073844800000002
1702;71;27;11;5.30626116
1718;84;39;51;7.904164139999999
1776;94;28;51;7.838287619999999
1822;73;57;36;4.18532646
1859;84;47;29;6.2513424
1866;115;91;66;2.7080679
1875;107;90;66;2.39206818
1883;28;75;53;3.8486379599999996
1946;42;43;58;3.34913154
1959;28;81;6;3.8035479600000004
1999;58;57;35;6.6869897400000005
2001;82;28;40;8.28466644
2004;107;112;66;7.7780124
2013;107;110;66;8.2781247
2059;68;28;40;5.210019120000001
2086;112;68;13;5.9892993599999995
2092;67;82;52;5.54171382
2100;87;50;36;5.921432460000001
2101;87;54;36;5.421348060000001
2102;84;58;36;4.82563848
2103;84;63;36;5.4528084
2104;84;68;36;6.0934068
2105;78;70;36;6.847625700000001
2106;76;75;33;7.342806179999999
2107;75;80;38;6.93868428
2108;71;83;38;6.35473848
2109;66;85;38;5.70269112
2110;61;84;38;5.1196734600000005
2111;56;84;38;4.54744062
2112;52;87;38;3.9474211799999996
2113;47;86;38;3.34582146
2114;43;85;38;2.93837922
2115;39;83;38;3.4864788599999996
2116;33;84;6;4.13987802
2117;29;81;6;3.57223428
2118;24;80;6;2.9556527399999997
2119;21;76;6;2.3776464600000002
2120;17;73;6;1.76748426
2121;18;67;20;1.02569052
2122;15;63;20;0.4722651
2123;15;58;20;1.08567108
2124;10;54;20;1.93099614
2125;10;50;20;2.4077753399999997
2126;12;45;20;3.0879297599999997
2127;13;40;20;3.65899032
2128;17;37;20;4.22518698
2129;19;32;17;4.330839419999999
2130;19;28;17;3.86482038
2131;21;22;45;4.40471028
2132;24;19;45;4.89565032
2133;29;17;45;5.5400958
2134;34;17;57;4.17571122
2135;38;14;57;3.6042143999999996
2136;43;14;57;4.19466294
2137;47;11;25;3.9307191599999998
2138;52;13;25;4.55023248
2139;56;13;25;5.03515914
2140;61;13;40;4.93892586
2141;66;15;40;4.2929001
2142;71;16;40;4.926009960000001
2143;74;19;40;5.43536202
2144;78;23;40;6.134853360000001
2145;79;28;40;6.71025498
2146;81;32;40;7.259199120000001
2147;87;35;36;7.995547500000001
2148;85;40;36;7.313664360000001
2149;88;45;36;6.56614152
2150;18;-31;62;3.74378736
2151;20;-20;62;2.46716136
2152;20;-10;62;1.3320792
2153;20;1;45;1.51198608
2154;20;11;45;2.73509538
2155;19;22;45;4.15233396
2156;17;32;17;4.23769674
2157;15;43;20;3.73703262
2158;13;53;20;2.55369132
2159;9;63;20;1.19148312
2160;6;73;20;2.44201086
2161;2;83;20;3.7266286199999996
2162;-3;92;20;4.873470960000001
2163;-8;101;20;6.04437276
2164;-13;110;20;7.400734979999999
2165;23;77;6;4.35052998
2166;77;21;21;5.7711051
2167;24;22;17;3.0159925199999997
2168;66;12;40;4.13499018
2169;25;24;17;2.5788881999999997
2170;104;62;13;3.5248854599999997
2171;66;38;19;3.2571535799999998
2172;29;88;16;7.191109559999999
2173;71;71;55;3.7920718199999994
2174;40;48;2;0.57557388
2175;80;60;36;6.28223424
2176;78;36;22;5.875938959999999
2177;72;61;55;4.32479952
2178;50;84;7;2.8202216399999998
2179;65;38;12;3.40076622
2180;64;48;5;0.99823002
2181;59;14;40;5.851674000000001
2182;90;35;51;7.677956699999999
2183;17;31;17;3.83036736
2184;43;74;32;1.87218816
2185;89;53;27;6.71372538
2186;27;19;42;4.65391932
2187;50;78;3;0.53412456
2188;101;53;51;5.935969859999999
2189;54;60;31;5.2537848
2190;31;36;41;4.22968536
2191;-13;117;20;10.076707859999999
2192;68;52;9;4.09302072
2193;121;-13;61;6.85186794
2194;64;57;31;3.02485818
2195;68;72;35;4.32159006
2196;88;60;27;3.3818718600000004
2197;13;49;20;4.23772164
2198;40;17;46;2.9837080200000003
2199;59;68;35;2.9340609000000004
2200;37;94;16;4.809207359999999
2201;78;47;29;3.95552598
2202;60;47;9;2.97029622
2203;51;68;32;4.90180968
2204;60;44;12;1.4604632399999997
2205;2;28;10;0.7736826
2206;47;58;39;4.646157420000001
2207;-18;117;20;12.063304264
2208;42;71;53;4.308515699999999
2209;80;66;55;6.05759076
2210;94;64;27;6.44402466
2211;56;68;35;4.06375932
2212;47;74;32;2.5410077399999995
2213;63;71;52;4.74007272
2214;83;68;36;6.516120120000001
2215;34;79;53;7.285895460000001
2216;88;83;0;6.45095232
2217;78;50;29;4.5388707
2218;75;47;29;2.0358114
2219;66;42;5;3.13291458
2220;71;79;55;6.88374588
2221;34;23;48;2.83275414
2222;99;53;51;5.151835799999999
2223;67;85;38;6.13763844
2224;24;37;8;2.6808601199999997
2225;79;11;21;8.06782374
2226;40;63;37;4.62820656
2227;51;47;50;2.43574338
2228;71;49;29;0.97963212
2229;36;28;46;4.9050049200000005
2230;39;89;38;5.87888982
2231;80;58;36;3.0975157199999996
2232;37;17;48;3.38275494
2233;92;83;0;4.87399926
2234;25;22;17;3.3942473399999997
2235;86;36;51;6.992696399999999
2236;45;79;3;2.97352182
2237;19;68;20;3.8968623599999996
2238;65;12;40;3.8064275999999997
2239;24;18;42;3.79273104
2240;20;-4;45;3.4496834400000003
2241;86;20;21;8.6192529
2242;94;52;51;6.65697828
2243;50;34;18;5.8101033
2244;25;-10;62;3.2459487
2245;112;67;13;5.95937376
2246;60;37;19;1.11487968
2247;57;35;18;1.3667175
2248;67;50;9;3.70312176
2249;74;42;29;2.70038418
2250;22;58;20;3.89817
2251;97;54;51;8.006998079999999
2252;2;82;20;4.09850808
2253;19;24;17;3.96199962
2254;7;64;20;4.531474859999999
2255;84;34;22;9.235157880000001
2256;73;60;36;5.377751580000001
2257;0;67;20;7.32664164
2258;19;54;20;5.169022979999999
2259;25;28;17;1.58374188
2260;25;18;42;4.20818754
2261;26;38;41;4.40540538
2262;20;17;42;3.76798332
2263;77;83;38;8.62481442
2264;19;58;20;2.72989698
2265;123;29;65;3.11064306
2266;53;22;54;3.7130841000000006
2267;56;44;50;3.2157807
2268;84;64;0;7.06192128
2269;7;55;20;4.17952548
2270;9;53;20;2.7012242399999997
2271;48;34;50;4.65421896
2272;50;37;50;4.7911304999999995
2273;47;65;39;3.01770846
2274;67;51;9;3.3202466999999998
2275;37;30;46;4.4598003
2276;13;69;6;4.80303564
2277;81;45;29;4.96934154
2278;56;73;35;6.052370160000001
2279;24;77;6;4.09393062
2280;41;34;46;4.51931118
2281;18;22;45;4.5515895
2282;99;47;51;2.9282502000000004
2283;87;68;27;6.97695348
2284;132;41;64;3.1239185999999997
2285;36;32;41;5.141752800000001
2286;10;52;20;3.1554257399999996
2287;59;73;35;4.8845947800000005
2288;62;42;12;2.2083149399999997
2289;88;64;0;5.569961279999999
2290;6;83;20;5.349245699999999
2291;115;88;66;3.9518172
2292;71;89;38;8.58556944
2293;42;88;38;4.3612221
2294;66;-3;30;3.86406198
2295;4;73;20;3.2040776999999996
2296;50;21;54;2.0571903000000002
2297;86;26;40;10.40333238
2298;37;84;38;4.45044036
2299;71;63;36;5.9933330400000004
2300;36;94;16;4.3890927
2301;26;49;4;0.2716581
2302;38;78;38;3.4227773999999997
2303;40;13;46;4.52476992
2304;99;52;51;4.02284124
2305;77;44;22;4.13120916
2306;23;68;43;4.48404738
2307;27;48;4;1.58514384
2308;72;49;29;2.15558508
2309;84;36;51;7.791861719999999
2310;55;37;18;2.97188862
2311;39;17;48;4.162844639999999
2312;45;85;38;2.1252862199999996
2313;44;47;58;3.28774128
2314;76;64;55;4.05630282
2315;44;17;54;2.8503276
2316;66;89;38;7.38939798
2317;87;30;36;10.0138449
2318;22;54;4;4.07325858
2319;39;33;46;5.370921060000001
2320;45;88;38;3.3770466599999995
2321;56;77;52;5.31708834
2322;126;39;65;5.7076720199999995
2323;109;67;13;4.74548916
2324;81;28;47;8.70216654
2325;74;62;33;3.54365226
2326;35;61;39;4.35711678
2327;77;28;47;7.2185561400000005
2328;79;40;22;4.852944419999999
2329;68;71;35;3.95408922
2330;78;18;21;5.201422919999999
2331;49;71;7;4.3006119
2332;146;-13;60;2.93014764
2333;94;45;51;4.175066759999999
2334;33;26;48;3.4556418
2335;70;64;55;1.52956596
2336;25;-14;62;4.752756
2337;36;49;59;2.5728308999999996
2338;62;44;12;2.23757304
2339;9;52;20;3.12404496
2340;44;22;34;0.74027016
2341;69;61;36;5.9316214800000004
2342;65;50;5;1.95735882
2343;22;43;8;3.79245996
2344;43;76;32;2.6901227399999996
2345;31;41;8;2.51154642
2346;40;57;59;2.8427140799999995
2347;50;18;25;2.3255013
2348;94;53;51;7.118120759999999
2349;23;17;42;2.23761288
2350;45;65;39;2.75040132
2351;72;25;40;5.497500660000001
2352;68;89;52;8.25283392
2353;25;27;17;3.05802504
2354;76;57;36;3.0320320199999995
2355;54;34;18;4.237512240000001
2356;72;67;33;2.77955676
2357;103;89;66;3.2179007399999997
2358;29;36;41;3.2633446200000003
2359;53;52;9;4.45776984
2360;19;46;8;4.717819319999999
2361;42;60;39;2.8662397200000003
2362;6;50;20;4.071336
2363;36;20;48;2.31743334
2364;36;71;53;2.23370712
2365;60;39;19;0.37335834
2366;51;52;1;4.1633529000000005
2367;14;64;20;3.81791928
2368;38;98;16;3.7085465399999995
2369;47;90;7;4.6453752
2370;13;56;20;3.9663068399999997
2371;71;56;36;3.2303754
2372;104;61;13;3.88226442
2373;74;60;36;3.81510348
2374;28;70;53;4.22045106
2375;72;9;21;2.40270726
2376;44;70;32;0.70557702
2377;90;28;51;9.34033596
2378;69;85;38;6.93068124
2379;46;89;38;3.8451678599999997
2380;29;53;4;4.3678788
2381;91;60;27;2.22763704
2382;56;71;52;4.3655043
2383;65;17;40;1.8676722
2384;102;63;13;3.8921664
2385;41;94;16;6.14405694
2386;73;16;21;5.565061439999999
2387;86;31;40;10.18077024
2388;131;33;65;5.88078234
2389;44;13;57;4.7781426
2390;4;50;20;4.840531799999999
2391;36;78;38;4.20221748
2392;126;38;65;5.49014052
2393;65;56;35;4.44852198
2394;95;30;51;8.93284356
2395;82;35;22;7.880541419999999
2396;33;32;41;4.911743940000001
2397;118;-13;61;8.01217332
2398;14;67;20;5.0095269600000005
2399;36;73;53;3.0113902199999996
2400;66;48;5;0.16697094
2401;51;48;50;2.80455264
2402;47;23;25;1.5363217200000001
2403;79;19;21;5.760282779999999
2404;86;70;0;6.298555019999999
2405;20;46;8;4.904003759999999
2406;92;27;51;9.5610945
2407;-12;117;20;10.471486023999999
2408;83;25;21;10.26939312
2409;114;-13;61;9.54626772
2410;41;30;46;2.91255654
2411;76;85;38;9.69746004
2412;21;39;8;2.4983244
2413;69;60;36;5.5488044400000005
2414;37;90;16;6.093434459999999
2415;78;19;21;5.58111186
2416;40;72;53;4.33897074
2417;88;71;0;5.59837092
2418;72;71;55;3.3282920999999996
2419;73;49;29;2.5792167
2420;30;32;41;3.5466248400000002
2421;97;46;51;3.26469798
2422;41;96;16;5.46747054
2423;47;29;25;4.05231648
2424;53;23;54;4.14653028
2425;41;61;39;2.70226572
2426;20;27;17;1.09779252
2427;39;26;46;2.7712789200000003
2428;93;41;51;3.43703118
2429;37;23;48;1.70451252
2430;19;53;20;4.7685327
2431;33;33;48;5.2344570599999996
2432;13;-31;62;5.845473719999999
2433;138;-15;60;14.184944283
2434;35;17;48;3.8196132
2435;56;27;25;6.69926346
2436;89;30;11;10.52419458
2437;46;87;38;3.0307435799999998
2438;66;55;9;5.158454280000001
2439;34;19;48;1.2641160599999999
2440;19;44;8;5.528512139999999
2441;83;26;21;9.891097320000002
2442;99;49;51;2.87112024
2443;103;84;66;5.494107959999999
2444;84;38;22;7.652746379999999
2445;89;80;0;4.8423691799999995
2446;85;64;0;6.682497
2447;46;40;50;4.8672492599999995
2448;89;68;0;4.32558384
2449;69;44;22;0.91149084
2450;39;52;59;0.37335834
2451;79;38;22;6.57767538
2452;50;48;1;2.2980291000000004
2453;25;53;4;5.2443531
2454;69;68;55;3.25048518
2455;72;48;29;0.41765052
2456;46;74;32;2.1348429600000003
2457;64;59;35;4.36688346
2458;34;22;48;0.12806088
2459;60;35;18;0.22908222
2460;41;93;16;6.56581764
2461;41;48;2;0.94476852
2462;51;43;50;1.6650154799999999
2463;93;46;51;4.716018899999999
2464;22;68;43;4.865146139999999
2465;84;41;51;7.1039976
2466;27;1;45;4.4410143
2467;79;50;29;5.2596201
2468;88;73;0;6.41949294
2469;131;1;61;6.481922460000001
2470;76;69;33;4.996287
2471;-1;30;10;2.7361242
2472;93;70;0;1.18742862
2473;68;82;52;5.93767602
2474;20;-25;62;4.37876142
2475;59;18;40;4.25130162
2476;34;58;59;5.494177260000001
2477;94;54;51;7.442045339999999
2478;56;74;3;6.02467284
2479;84;53;36;6.159357600000001
2480;128;49;64;7.24607556
2481;99;51;51;5.767039559999999
2482;40;19;46;3.7433580600000003
2483;74;50;36;3.83879358
2484;28;33;41;4.052301480000001
2485;52;82;3;2.93809422
2486;19;55;20;3.9422736599999997
2487;6;54;20;3.63905112
2488;63;46;5;1.9728079200000002
2489;75;73;33;6.26404992
2490;91;51;51;7.61105832
2491;95;23;51;9.1868745
2492;48;36;50;3.8503929599999998
2493;67;31;47;3.6266796599999997
2494;109;66;13;4.36240518
2495;105;63;13;4.09308126
2496;18;71;20;2.6516837399999997
2497;8;52;20;3.51393924
2498;72;38;22;3.7834594800000003
2499;29;33;41;3.6839809800000003
2500;71;18;40;4.6932786
2501;56;76;7;5.15567364
2502;36;76;53;4.2657579
2503;66;39;19;2.8574560799999995
2504;64;20;40;0.48764124
2505;67;54;36;4.701660840000001
2506;100;63;27;3.94889574
2507;88;41;51;5.381742779999999
2508;5;52;20;5.2038294
2509;51;78;3;0.1214892
2510;98;47;51;2.5844394
2511;35;25;48;1.6940035199999999
2512;54;63;39;6.07301844
2513;138;1;61;9.412197659999999
2514;89;67;0;3.92769306
2515;83;30;22;10.326155696
2516;109;92;66;0.81998958
2517;68;77;52;4.28081172
2518;54;80;52;3.3906217200000004
2519;67;46;29;3.9459402
2520;51;44;50;1.27532994
2521;53;74;52;4.50617544
2522;68;22;40;2.9168437199999997
2523;34;86;6;6.61982172
2524;31;22;48;1.29439236
2525;53;73;3;2.6455974
2526;65;67;35;0.11454114
2527;67;30;47;3.2168076
2528;77;27;11;7.8916254
2529;77;22;21;6.9110793600000004
2530;50;11;25;4.69599006
2531;77;38;22;5.474253299999999
2532;126;-11;61;3.8894813400000006
2533;44;37;50;4.6918788
2534;119;29;65;2.11309704
2535;40;60;39;3.60842088
2536;84;45;29;6.13462194
2537;14;43;20;4.137797819999999
2538;13;39;20;4.04869416
2539;39;29;46;4.0315578
2540;85;38;36;8.16706944
2541;16;43;20;4.9230677400000005
2542;84;56;36;5.266271280000001
2543;57;64;31;3.60959694
2544;39;87;38;5.7489129000000005
2545;82;30;22;9.928177680000001
2546;46;34;50;6.03358572
2547;61;30;47;0.9847049400000001
2548;34;33;41;4.2084441
2549;54;78;3;1.3008726
2550;25;17;42;4.61669424
2551;64;35;11;4.0002771
2552;80;52;36;4.955422980000001
2553;24;-20;62;4.10970846
2554;82;70;33;7.4726247
2555;53;49;9;3.257988
2556;40;74;32;3.2133354599999997
2557;120;-13;61;7.24389882
2558;31;42;8;2.85714786
2559;50;24;25;3.0695977799999996
2560;15;47;20;5.27356428
2561;89;70;0;5.04564072
2562;60;74;35;5.68782336
2563;36;14;48;4.522220099999999
2564;95;46;51;4.761928439999999
2565;70;59;55;4.3438092
2566;35;24;46;3.0035085
2567;148;-8;60;3.17938908
2568;63;89;52;6.30826872
2569;13;68;6;5.1769283999999995
2570;95;19;51;10.629245996
2571;12;63;20;2.35190946
2572;58;18;40;3.8656660799999996
2573;36;54;59;4.63143726
2574;42;61;39;1.6912927199999999
2575;13;-29;62;6.65330496
2576;5;48;20;5.26311198
2577;44;29;34;2.72660268
2578;103;53;51;5.76886518
2579;36;38;58;5.317462019999999
2580;95;51;51;6.600608339999999
2581;8;46;20;6.118674779999999
2582;47;85;38;2.9400855599999995
2583;17;-25;62;5.54061222
2584;44;41;50;3.2937228000000003
2585;67;52;9;4.492519980000001
2586;98;43;51;0.9877008
2587;99;44;26;5.494741319999999
2588;55;45;12;3.8234067
2589;32;39;8;4.533040499999999
2590;36;72;53;3.46180116
2591;72;21;40;4.903761660000001
2592;58;46;9;2.58098256
2593;34;18;57;1.84863108
2594;53;44;50;2.6285574
2595;91;41;51;4.392874379999999
2596;132;49;64;7.16865798
2597;106;84;66;4.23717234
2598;66;3;30;6.16515654
2599;133;33;65;6.73781538
2600;107;25;65;8.66022858
2601;3;52;20;5.63342196
2602;61;86;52;5.27617956
2603;79;42;22;5.7036487199999995
2604;14;70;20;4.70805468
2605;82;29;40;10.316391059999999
2606;28;68;43;2.60176284
2607;4;68;20;5.20978326
2608;145;-8;60;2.03095542
2609;70;54;36;3.5627290799999995
2610;151;49;64;12.891781137999999
2611;89;73;0;6.8078151
2612;134;49;64;7.9473119400000005
2613;40;41;58;2.73538272
2614;8;70;20;6.884196299999999
2615;42;58;39;2.8606419
2616;90;43;51;5.44252782
2617;15;39;20;4.7887626
2618;112;63;13;6.86599386
2619;15;45;20;6.05977038
2620;128;54;64;9.227190479999999
2621;10;46;20;5.42655798
2622;72;37;22;3.36030126
2623;24;81;6;5.400088859999999
2624;90;52;27;7.28646276
2625;40;24;46;0.11454114
2626;60;85;52;3.75251976
2627;46;64;39;2.20035
2628;28;38;8;2.5238352
2629;78;24;40;6.5504049
2630;58;41;19;1.89481764
2631;34;13;57;1.6235478
2632;46;60;39;3.79505412
2633;60;49;9;2.1631512
2634;67;90;52;8.13179844
2635;102;69;13;5.40502794
2636;77;47;29;3.57972372
2637;8;30;10;3.98719872
2638;18;77;6;2.8951387200000003
2639;39;74;32;3.545211
2640;47;35;50;4.40902602
2641;96;23;51;8.81045682
2642;48;41;50;1.7877039
2643;57;54;31;5.7361473
2644;65;64;35;1.30752414
2645;135;33;65;7.2265149
2646;36;88;16;6.556012679999999
2647;91;52;51;7.218224459999999
2648;27;-3;45;6.145110119999999
2649;83;14;40;11.148898502
2650;20;-1;45;4.66314834
2651;70;68;55;3.000267
2652;57;58;31;1.347864
2653;60;70;35;4.1576049
2654;25;34;41;3.3665851200000003
2655;29;26;41;2.33059938
2656;38;80;38;2.6599233599999996
2657;112;90;66;2.69956098
2658;72;44;22;0.56722998
2659;44;24;34;1.5174184800000001
2660;48;17;25;1.7310884400000002
2661;24;17;17;4.863901019999999
2662;60;75;3;5.6797377000000004
2663;56;21;25;4.37977116
2664;23;19;17;3.83036142
2665;38;67;43;3.8555237399999998
2666;33;83;6;4.51648638
2667;18;68;20;3.8491424999999997
2668;60;71;35;4.5550999800000005
2669;76;60;36;4.2218380799999995
2670;41;62;39;2.29057878
2671;125;2;61;3.2067465000000004
2672;54;65;39;5.61038304
2673;81;54;36;4.6256150400000005
2674;39;93;16;6.08473578
2675;19;60;20;4.2746952
2676;69;11;40;5.4308376
2677;51;74;3;1.6899163799999999
2678;38;91;16;6.3523593
2679;91;63;27;3.43216746
2680;17;54;4;5.9929353
2681;105;62;13;3.91154154
2682;99;55;51;5.144458139999999
2683;145;1;61;12.177434401
2684;13;52;20;5.48600802
2685;78;83;38;9.02881242
2686;41;86;38;4.100061
2687;47;24;25;1.916967
2688;15;77;6;1.69608168
2689;108;68;13;2.48866824
2690;135;30;65;5.971587059999999
2691;19;31;17;3.06770088
