ID_NODO;COORDENADA_X;COORDENADA_Y;CENTRO_CERCANO;TIEMPO_CERCANO
2140;61;13;40;6.020535240000001
2141;66;15;40;5.200240560000001
2142;71;16;40;5.921281260000001
2143;74;19;40;6.549016140000001
2144;78;23;40;7.375963500000001
2145;79;28;40;8.08707426
2146;81;32;40;8.74965582
2147;87;35;40;9.68619582
2148;85;40;36;8.86608774
2149;88;45;36;7.9505536800000005
2150;18;-31;62;4.4660202
2151;20;-20;62;2.95587972
2152;20;-10;62;1.3320792
2153;20;1;45;1.51198608
2154;20;11;45;3.05653692
2155;19;22;45;4.72897842
2156;17;32;17;5.191001699999999
2157;15;43;20;4.46086758
2158;13;53;20;2.91281124
2159;9;63;20;1.35156702
2160;6;73;20;2.9805154799999998
2161;2;83;20;4.47068208
2162;-3;92;20;5.974764179999999
2163;-8;101;20;7.44467064
2164;-13;110;20;8.98566222
2165;23;77;6;5.27394744
2166;77;21;21;6.921802079999999
2167;24;22;17;3.68775846
2168;66;12;40;5.00781126
2169;25;24;17;3.1234333199999997
2170;104;62;13;4.2051168
2171;66;38;19;3.9957376799999995
2172;29;88;16;8.68202988
2173;71;71;55;4.71479346
2174;40;48;2;0.70154034
2175;80;60;36;7.8579212400000005
2176;78;36;22;7.190998079999999
2177;72;61;55;5.33206626
2178;50;84;7;3.3433772399999997
2179;65;38;12;4.23095196
2180;64;48;5;1.07080254
2181;59;14;40;6.96881394
2182;90;35;51;9.46595478
2183;17;31;17;4.66291488
2184;43;74;32;2.2063317600000003
2185;89;53;27;8.254677
2186;27;19;42;5.4839106
2187;50;78;3;0.61182252
2188;101;53;51;7.737821159999999
2189;54;60;31;6.43643832
2190;31;36;41;5.449121400000001
2191;-13;117;20;12.311950564
2192;68;52;9;5.09363334
2193;121;-13;61;7.95360984
2194;64;57;31;3.6450906
2195;68;72;35;5.52372126
2196;88;60;27;4.1591529
2197;13;49;20;4.9039717199999995
2198;40;17;46;3.7644075000000004
2199;59;68;35;3.6495483600000003
2200;37;94;16;5.64231912
2201;78;47;29;4.92013572
2202;60;47;9;3.6591165
2203;51;68;32;5.72432538
2204;60;44;12;1.8433366799999997
2205;2;28;10;0.7736826
2206;47;58;39;5.634818340000001
2207;-18;117;20;14.655155824
2208;42;71;53;4.922228520000001
2209;80;66;55;7.51253628
2210;94;64;27;7.81366668
2211;56;68;35;5.18657724
2212;47;74;32;3.03554688
2213;63;71;52;5.61456816
2214;83;68;36;7.911567420000001
2215;34;79;53;8.622430560000002
2216;88;83;0;8.2553691
2217;78;50;29;5.57955564
2218;75;47;29;2.52662502
2219;66;42;5;3.86117844
2220;71;79;55;8.7028959
2221;34;23;48;3.71783664
2222;99;53;51;6.625563179999999
2223;67;85;38;7.48577988
2224;24;37;8;3.33767676
2225;79;11;21;9.90039432
2226;40;63;37;5.75705424
2227;51;47;50;2.89510296
2228;71;49;29;1.3021701
2229;36;28;46;5.52095478
2230;39;89;38;6.9561015
2231;80;58;36;3.8496599999999996
2232;37;17;48;4.16857044
2233;92;83;0;6.17140326
2234;25;22;17;4.06738152
2235;86;36;51;8.47908702
2236;45;79;3;3.7004013
2237;19;68;20;4.876924559999999
2238;65;12;40;4.675497180000001
2239;24;18;42;4.89044892
2240;20;-4;45;4.17631626
2241;86;20;21;10.659254700000002
2242;94;52;51;8.30587362
2243;50;34;50;7.17824832
2244;25;-10;62;3.72752982
2245;112;67;13;7.23890886
2246;60;37;19;1.37897958
2247;57;35;18;1.6063651200000002
2248;67;50;9;4.557334320000001
2249;74;42;29;3.62640792
2250;22;58;20;4.892392319999999
2251;97;54;51;10.230784136
2252;2;82;20;4.958092799999999
2253;19;24;17;4.846047479999999
2254;7;64;20;5.375542680000001
2255;84;34;22;11.514398336
2256;73;60;31;6.14201568
2257;0;67;20;9.2808507
2258;19;54;20;6.32452674
2259;25;28;17;1.94187114
2260;25;18;42;5.36688282
2261;26;38;4;5.51980194
2262;20;17;42;4.60945878
2263;77;83;38;10.7934699
2264;19;58;20;3.3330801599999997
2265;123;29;65;3.4684845
2266;53;22;25;4.25660112
2267;56;44;50;4.03037478
2268;84;64;55;8.80856556
2269;7;55;20;4.792623239999999
2270;9;53;20;3.1952595599999998
2271;48;34;50;5.398831319999999
2272;50;37;50;5.67558762
2273;47;65;39;3.5334336
2274;67;51;9;4.08589158
2275;37;30;46;5.47207752
2276;13;69;6;5.94247038
2277;81;45;29;5.85531492
2278;56;73;52;7.8574452599999995
2279;24;77;6;5.06706378
2280;41;34;46;5.55667566
2281;18;22;45;5.1867036
2282;99;47;51;3.53422254
2283;87;68;0;8.09118714
2284;132;41;64;3.48614244
2285;36;32;41;6.608790180000001
2286;10;52;20;3.7198117799999997
2287;59;73;35;6.13050624
2288;62;42;12;2.85092394
2289;88;64;0;6.96088752
2290;6;83;20;6.381840540000001
2291;115;88;66;4.652004959999999
2292;71;89;38;10.87047138
2293;42;88;38;5.26494324
2294;66;-3;30;4.5011152800000005
2295;4;73;20;4.05303696
2296;50;21;25;2.29711656
2297;86;26;40;13.061808782
2298;37;84;38;5.7079692600000005
2299;71;63;36;7.485602460000001
2300;36;94;16;5.127551039999999
2301;26;49;4;0.2716581
2302;38;78;38;4.5255801600000005
2303;40;13;46;5.74992678
2304;99;52;51;5.0469298799999995
2305;77;44;22;5.209747499999999
2306;23;68;43;5.343264839999999
2307;27;48;4;1.92483786
2308;72;49;29;2.7537639
2309;84;36;51;9.46572252
2310;55;37;18;3.56606916
2311;39;17;48;5.250476519999999
2312;45;85;38;2.4715522799999996
2313;44;47;58;3.80855316
2314;76;64;55;4.78932306
2315;44;17;54;3.4108338600000003
2316;66;89;38;8.882867580000001
2317;87;30;40;11.980347481999999
2318;22;54;4;4.840698
2319;39;33;46;6.55812048
2320;45;88;38;3.92943828
2321;56;77;52;6.4251999
2322;126;39;65;6.37145868
2323;109;67;13;5.7895759799999995
2324;81;28;40;10.672085341999999
2325;74;62;33;4.447866899999999
2326;35;61;39;5.40137202
2327;77;28;47;8.85890178
2328;79;40;22;6.145256879999999
2329;68;71;35;5.028093
2330;78;18;21;6.17445378
2331;49;71;7;5.53433802
2332;146;-13;60;3.27932088
2333;94;45;51;5.09675184
2334;33;26;48;4.19930646
2335;70;64;55;1.75252344
2336;25;-14;62;5.77664598
2337;36;49;59;3.10798968
2338;62;44;12;2.86051536
2339;9;52;20;3.69110754
2340;44;22;34;0.81844956
2341;69;61;36;7.53225996
2342;65;50;5;2.27508702
2343;22;43;8;4.845426239999999
2344;43;76;32;3.1919366399999998
2345;31;41;8;3.09349746
2346;40;57;59;3.37945866
2347;50;18;25;2.9825398799999996
2348;94;53;51;8.836821
2349;23;17;42;2.68240104
2350;45;65;39;3.31935366
2351;72;25;40;6.522867300000001
2352;68;89;38;9.83698464
2353;25;27;17;3.49362336
2354;76;57;36;3.5705229
2355;54;34;18;5.37483654
2356;72;67;33;3.26312004
2357;103;89;66;4.10065338
2358;29;36;41;4.24623474
2359;53;52;9;5.6372358
2360;19;46;8;5.739984239999999
2361;42;60;39;3.54349248
2362;6;50;20;4.810568999999999
2363;36;20;48;2.94540006
2364;36;71;53;2.7252128399999997
2365;60;39;19;0.37335834
2366;51;52;50;5.34020184
2367;14;64;20;4.84842186
2368;38;98;16;4.32476214
2369;47;90;7;5.91725598
2370;13;56;20;5.119875779999999
2371;71;56;36;3.9664859999999997
2372;104;61;13;4.696508039999999
2373;74;60;36;4.21250844
2374;28;70;53;5.2570836
2375;72;9;21;2.67442248
2376;44;70;32;0.7471118400000001
2377;90;28;51;11.358695696
2378;69;85;38;8.52236886
2379;46;89;38;4.75522344
2380;29;53;4;5.32452816
2381;91;60;27;2.5842801
2382;56;71;52;5.54625084
2383;65;17;40;2.147838
2384;102;63;13;4.71523644
2385;41;94;16;7.33038264
2386;73;16;21;6.6526003199999995
2387;86;31;40;12.088662722
2388;131;33;65;7.688315759999999
2389;44;13;57;5.84798916
2390;4;50;20;5.755280819999999
2391;36;78;38;5.5103522400000005
2392;126;38;65;6.902028179999999
2393;65;56;35;5.5090904400000005
2394;95;30;51;11.012280296
2395;82;35;22;9.49883052
2396;33;32;41;6.26892528
2397;118;-13;61;9.32770656
2398;14;67;20;6.4569411599999995
2399;36;73;53;3.69190308
2400;66;48;5;0.16697094
2401;51;48;1;3.14662782
2402;47;23;25;1.85596248
2403;79;19;21;6.947487239999999
2404;86;70;0;7.95360948
2405;20;46;8;5.948453519999999
2406;92;27;51;11.553499016
2407;-12;117;20;12.770767683999999
2408;83;25;21;12.948554158
2409;114;-13;61;11.182304701
2410;41;30;46;3.5589810600000003
2411;76;85;38;12.00528762
2412;21;39;8;3.10982676
2413;69;60;36;6.501477060000001
2414;37;90;16;7.248129
2415;78;19;21;6.7199779799999995
2416;40;72;39;5.4502743
2417;88;71;0;7.1411647799999995
2418;72;71;55;4.21253166
2419;73;49;29;3.3687423
2420;30;32;41;4.354661160000001
2421;97;46;51;4.02423672
2422;41;96;16;6.6095996999999995
2423;47;29;25;5.10343866
2424;53;23;25;4.72175892
2425;41;61;39;3.20819862
2426;20;27;17;1.19752938
2427;39;26;46;3.1224342600000004
2428;93;41;51;4.214791739999999
2429;37;23;48;2.24534898
2430;19;53;20;5.796142440000001
2431;33;33;48;6.3745216199999994
2432;13;-31;62;6.862194
2433;138;-15;60;17.016090183000003
2434;35;17;48;5.000116619999999
2435;56;27;25;8.38410912
2436;89;30;40;12.955368122
2437;46;87;38;3.6860713199999995
2438;66;55;9;6.38915328
2439;34;19;48;1.7434120199999998
2440;19;44;8;6.65527452
2441;83;26;21;12.448369318000001
2442;99;49;51;3.56085726
2443;103;84;66;6.44374488
2444;84;38;22;9.51328554
2445;89;80;0;6.29102268
2446;85;64;0;8.48088132
2447;46;40;50;5.532893639999999
2448;89;68;0;5.39000814
2449;69;44;22;1.17565446
2450;39;52;59;0.37335834
2451;79;38;22;8.16354318
2452;50;48;1;2.6266142400000003
2453;25;53;4;6.30704424
2454;69;68;55;3.83071668
2455;72;48;29;0.51365952
2456;46;74;32;2.52302028
2457;64;59;35;5.26296786
2458;34;22;48;0.12806088
2459;60;35;18;0.22908222
2460;41;93;16;7.88024382
2461;41;48;58;1.24691166
2462;51;43;50;1.87964202
2463;93;46;51;5.804589479999999
2464;22;68;43;5.838117839999999
2465;84;41;51;8.99924892
2466;27;1;45;4.70823126
2467;79;50;29;6.61089558
2468;88;73;0;8.099854500000001
2469;131;1;61;7.86119286
2470;76;69;33;5.955761519999999
2471;-1;30;10;3.40915056
2472;93;70;0;1.4536407000000002
2473;68;82;52;7.28720562
2474;20;-25;62;5.245963679999999
2475;59;18;40;5.118791160000001
2476;34;58;59;6.762064080000001
2477;94;54;51;9.38048778
2478;56;74;7;7.638445379999999
2479;84;53;36;7.544742
2480;128;49;64;8.3492097
2481;99;51;51;7.29904776
2482;40;19;46;4.69156512
2483;74;50;36;4.52917602
2484;28;33;41;5.217751980000001
2485;52;82;3;3.72522792
2486;19;55;20;4.853185679999999
2487;6;54;20;4.074294419999999
2488;63;46;5;2.2207032
2489;75;73;33;7.9119702599999995
2490;91;51;51;9.17520066
2491;95;23;51;11.432654756
2492;48;36;50;4.45544064
2493;67;31;47;4.59059208
2494;109;66;13;5.26658592
2495;105;63;13;4.88024658
2496;18;71;20;3.0403600799999997
2497;8;52;20;4.19871696
2498;72;38;22;4.68658344
2499;29;33;41;4.719190920000001
2500;71;18;40;5.395198380000001
2501;56;76;7;6.48522648
2502;36;76;53;5.114095260000001
2503;66;39;19;3.4540869
2504;64;20;40;0.48764124
2505;67;54;36;6.017748480000001
2506;100;63;27;4.90613076
2507;88;41;51;6.841356899999999
2508;5;52;20;6.1271206199999995
2509;51;78;3;0.1214892
2510;98;47;51;3.0476906400000003
2511;35;25;48;2.2947573
2512;54;63;31;7.0385073
2513;138;1;61;11.411187721
2514;89;67;0;4.9124915399999995
2515;83;30;22;12.346240916
2516;109;92;66;0.81998958
2517;68;77;52;5.05470186
2518;54;80;52;3.9056483999999996
2519;67;46;29;4.97944458
2520;51;44;50;1.42784754
2521;53;74;52;5.28150768
2522;68;22;40;3.44360982
2523;34;86;6;8.287199880000001
2524;31;22;48;1.5854279999999998
2525;53;73;3;3.35884794
2526;65;67;35;0.11454114
2527;67;30;47;4.0958841
2528;77;27;11;9.21772122
2529;77;22;21;8.3880474
2530;50;11;25;5.79855654
2531;77;38;22;7.126447679999999
2532;126;-11;61;4.59096828
2533;44;37;50;5.918649179999999
2534;119;29;65;2.4743472
2535;40;60;39;4.51421166
2536;84;45;29;7.33838946
2537;14;43;20;4.97548608
2538;13;39;20;4.6691506799999996
2539;39;29;46;4.54130256
2540;85;38;36;9.800546579999999
2541;16;43;20;5.935767179999999
2542;84;56;36;6.329858820000001
2543;57;64;31;4.69247556
2544;39;87;38;7.02784452
2545;82;30;22;11.868691976000001
2546;46;34;50;7.17145284
2547;61;30;47;1.18569156
2548;34;33;41;5.3813821200000005
2549;54;78;3;1.66818498
2550;25;17;42;5.84155014
2551;64;35;11;4.92719358
2552;80;52;29;5.3468868
2553;24;-20;62;4.866796620000001
2554;82;70;33;9.0923445
2555;53;49;9;4.156448760000001
2556;40;74;32;3.70784904
2557;120;-13;61;8.57293218
2558;31;42;8;3.51222504
2559;50;24;25;3.78211374
2560;15;47;20;6.3028923599999995
2561;89;70;0;6.4412077199999995
2562;60;74;35;7.15405158
2563;36;14;48;5.9822741399999995
2564;95;46;51;5.865425459999999
2565;70;59;55;5.26191438
2566;35;24;46;3.5624902200000004
2567;148;-8;60;3.7040453400000004
2568;63;89;52;7.7405712
2569;13;68;6;6.41964108
2570;95;19;51;13.143702536000001
2571;12;63;20;2.78915532
2572;58;18;40;4.579117320000001
2573;36;54;59;5.60039406
2574;42;61;39;2.03786742
2575;13;-29;62;7.89981726
2576;5;48;20;6.26411586
2577;44;29;34;3.2111418599999997
2578;103;53;51;7.129243259999999
2579;36;38;58;6.461496959999999
2580;95;51;51;8.18937444
2581;8;46;20;6.9698020199999995
2582;47;85;38;3.44273406
2583;17;-25;62;6.6368439
2584;44;41;50;3.9131566200000005
2585;67;52;9;5.574353820000001
2586;98;43;51;1.1354097
2587;99;44;26;6.134431080000001
2588;55;45;12;4.92674286
2589;32;39;8;5.770262099999999
2590;36;72;53;4.14299304
2591;72;21;40;6.0652803
2592;58;46;9;3.06108642
2593;34;18;57;2.31169746
2594;53;44;50;3.151809
2595;91;41;51;5.186571239999999
2596;132;49;64;8.34883326
2597;106;84;66;4.9189333799999995
2598;66;3;30;7.369876919999999
2599;133;33;65;8.73806826
2600;107;25;65;9.98880078
2601;3;52;20;6.86344974
2602;61;86;52;6.64943952
2603;79;42;22;7.15578912
2604;14;70;20;5.3725191599999995
2605;82;29;40;12.562401362
2606;28;68;43;2.89685376
2607;4;68;20;6.353689559999999
2608;145;-8;60;2.2027944600000002
2609;70;54;36;4.5023781000000005
2610;151;49;64;14.916013077999999
2611;89;73;0;8.622664499999999
2612;134;49;64;9.28766046
2613;40;41;58;3.3771294000000003
2614;8;70;20;8.1171501
2615;42;58;39;3.51583848
2616;90;43;51;6.8171325
2617;15;39;20;5.65022898
2618;112;63;13;8.1720732
2619;15;45;20;7.41327306
2620;128;54;64;10.76276418
2621;10;46;20;7.0239168
2622;72;37;22;4.12657788
2623;24;81;6;6.5505828
2624;90;52;27;8.95298964
2625;40;24;46;0.11454114
2626;60;85;52;4.59519162
2627;46;64;39;2.5714045800000003
2628;28;38;8;3.12847464
2629;78;24;40;7.848462660000001
2630;58;41;19;2.40651234
2631;34;13;57;1.8077997600000002
2632;46;60;39;4.55620962
2633;60;49;9;2.66716464
2634;67;90;52;10.205653499999999
2635;102;69;13;6.5707279199999995
2636;77;47;29;4.43479674
2637;8;30;10;4.6929595200000005
2638;18;77;6;3.54529212
2639;39;74;32;4.17753642
2640;47;35;50;5.18554932
2641;96;23;51;10.953526856
2642;48;41;50;2.0458003199999997
2643;57;54;31;6.82764498
2644;65;64;35;1.6756248
2645;135;33;65;8.56757046
2646;36;88;16;7.741360319999999
2647;91;52;51;8.65371672
2648;27;-3;45;6.649893359999999
2649;83;14;40;14.043626942
2650;20;-1;45;5.696851979999999
2651;70;68;55;3.73132206
2652;57;58;31;1.7041218
2653;60;70;35;5.20595814
2654;25;34;41;4.083288240000001
2655;29;26;41;2.91143382
2656;38;80;38;3.50389788
2657;112;90;66;3.12385212
2658;72;44;22;0.69162066
2659;44;24;34;1.71931344
2660;48;17;25;2.02198722
2661;24;17;17;6.26864376
2662;60;75;3;7.01736246
2663;56;21;25;5.34457476
2664;23;19;17;4.718022179999999
2665;38;67;43;4.665268139999999
2666;33;83;6;5.5548115199999994
2667;18;68;20;4.6821606
2668;60;71;35;5.6481897000000005
2669;76;60;36;5.043941820000001
2670;41;62;39;2.7256464
2671;125;2;61;3.6444933600000002
2672;54;65;39;6.80216634
2673;81;54;36;5.514647880000001
2674;39;93;16;7.5096047399999994
2675;19;60;20;5.3470092000000005
2676;69;11;21;6.81187476
2677;51;74;3;2.14566858
2678;38;91;16;7.51481544
2679;91;63;27;4.16568222
2680;17;54;4;7.33354542
2681;105;62;13;4.69832802
2682;99;55;51;6.595179839999999
2683;145;1;61;14.855657221
2684;13;52;20;6.25863438
2685;78;83;38;11.29428366
2686;41;86;38;5.0681278800000005
2687;47;24;25;2.3673261599999997
2688;15;77;6;2.10014754
2689;108;68;13;3.0022805399999997
2690;135;30;65;7.14139518
2691;19;31;17;3.5352882599999997
