ID_NODO;COORDENADA_X;COORDENADA_Y;CENTRO_CERCANO;TIEMPO_CERCANO
2115;39;83;38;3.5570500199999997
2116;33;84;6;4.32096468
2117;29;81;6;3.7117809
2118;24;80;6;3.0773922000000002
2119;21;76;6;2.4560142000000003
2120;17;73;6;1.81176888
2121;18;67;20;1.07638944
2122;15;63;20;0.4722651
2123;15;58;20;1.1223027600000002
2124;10;54;20;1.92058056
2125;10;50;20;2.41210314
2126;12;45;20;3.11138988
2127;13;40;20;3.7411015799999996
2128;17;37;20;4.36175448
2129;19;32;45;5.757819059999999
2130;19;28;45;5.26688718
2131;21;22;45;4.46957376
2132;24;19;45;4.98222834
2133;29;17;45;5.645514479999999
2134;34;17;57;4.32364716
2135;38;14;57;3.6981851999999997
2136;43;14;57;4.32838116
2137;47;11;25;4.11353622
2138;52;13;25;4.79252496
2139;56;13;25;5.29143216
2140;61;13;40;5.0668241400000005
2141;66;15;40;4.38554226
2142;71;16;40;5.0188396200000005
2143;74;19;40;5.564586
2144;78;23;40;6.281572560000001
2145;79;28;40;6.914468760000001
2146;81;32;40;7.489910880000001
2147;87;35;36;8.19875844
2148;85;40;36;7.503533160000001
2149;88;45;36;6.7491366600000005
2150;18;-31;62;3.95017188
2151;20;-20;62;2.59659078
2152;20;-10;62;1.3320792
2153;20;1;45;1.51198608
2154;20;11;45;2.76628644
2155;19;22;45;4.21109532
2156;17;32;45;5.55974688
2157;15;43;20;3.86716128
2158;13;53;20;2.58972144
2159;9;63;20;1.22785086
2160;6;73;20;2.5755045599999997
2161;2;83;20;3.91186524
2162;-3;92;20;5.19725412
2163;-8;101;20;6.4344576
2164;-13;110;20;7.7413525199999995
2165;23;77;6;4.5379722
2166;77;21;21;6.0013959
2167;24;22;17;3.14289492
2168;66;12;40;4.20004626
2169;25;24;17;2.72038746
2170;104;62;13;3.45714108
2171;66;38;19;3.3750947999999994
2172;29;88;16;7.442873519999999
2173;71;71;55;4.0475596199999995
2174;40;48;2;0.5845095
2175;80;60;36;6.6348951000000005
2176;78;36;22;6.148709219999999
2177;72;61;55;4.48834278
2178;50;84;7;2.9180547
2179;65;38;12;3.62598258
2180;64;48;5;0.98480778
2181;59;14;40;5.8962014400000005
2182;90;35;51;8.15781966
2183;17;31;17;4.02850632
2184;43;74;32;1.93872654
2185;89;53;27;7.0290519
2186;27;19;42;4.81388748
2187;50;78;3;0.53785386
2188;101;53;51;6.455777819999999
2189;54;60;31;5.47320246
2190;31;36;41;4.49674872
2191;-13;117;20;10.690288323999999
2192;68;52;9;4.332610020000001
2193;121;-13;61;7.01053338
2194;64;57;31;3.12783042
2195;68;72;35;4.66522956
2196;88;60;27;3.64485054
2197;13;49;20;4.24982688
2198;40;17;46;3.0229842000000002
2199;59;68;35;3.0677706600000003
2200;37;94;16;4.9529358
2201;78;47;29;4.19161506
2202;60;47;9;3.05327706
2203;51;68;32;5.0743515
2204;60;44;12;1.5342203999999997
2205;2;28;10;0.7736826
2206;47;58;39;4.911687540000001
2207;-18;117;20;12.765472864
2208;42;71;53;4.28669622
2209;80;66;55;6.5588421
2210;94;64;27;6.7007676
2211;56;68;35;4.29605244
2212;47;74;32;2.5700510999999997
2213;63;71;52;4.8333711
2214;83;68;36;6.68717286
2215;34;79;53;7.49011986
2216;88;83;0;6.81912048
2217;78;50;29;4.67587956
2218;75;47;29;2.12601222
2219;66;42;5;3.27159894
2220;71;79;55;7.36843194
2221;34;23;48;3.0617331
2222;99;53;51;5.585709359999999
2223;67;85;38;6.37188534
2224;24;37;8;2.81671422
2225;79;11;21;8.51687394
2226;40;63;37;4.91896464
2227;51;47;50;2.5194081600000002
2228;71;49;29;1.02765504
2229;36;28;46;4.96011504
2230;39;89;38;6.00866658
2231;80;58;36;3.3003315599999996
2232;37;17;48;3.51238632
2233;92;83;0;5.1518067
2234;25;22;17;3.55217538
2235;86;36;51;7.214750219999999
2236;45;79;3;3.10332288
2237;19;68;20;4.1293334999999995
2238;65;12;40;4.01417124
2239;24;18;42;3.9656934
2240;20;-4;45;3.5937222
2241;86;20;21;9.06353982
2242;94;52;51;6.993125879999999
2243;50;34;50;6.20422944
2244;25;-10;62;3.35349726
2245;112;67;13;6.1175171399999995
2246;60;37;19;1.18849866
2247;57;35;18;1.44834258
2248;67;50;9;3.90560748
2249;74;42;29;2.9357154
2250;22;58;20;4.09671384
2251;97;54;51;8.56327182
2252;2;82;20;4.324235099999999
2253;19;24;17;4.1385847799999995
2254;7;64;20;4.6497508199999995
2255;84;34;22;9.59364288
2256;73;60;31;5.05272624
2257;0;67;20;7.6430034
2258;19;54;20;5.40245874
2259;25;28;17;1.65675594
2260;25;18;42;4.38086298
2261;26;38;41;4.668535500000001
2262;20;17;42;3.88419492
2263;77;83;38;9.18376104
2264;19;58;20;2.85638442
2265;123;29;65;3.1581516
2266;53;22;25;3.7076698199999996
2267;56;44;50;3.37470804
2268;84;64;0;7.38679596
2269;7;55;20;4.15616394
2270;9;53;20;2.7655539
2271;48;34;50;4.79072184
2272;50;37;50;4.9087485
2273;47;65;39;3.12727776
2274;67;51;9;3.49951446
2275;37;30;46;4.67572584
2276;13;69;6;5.09514564
2277;81;45;29;5.1718227
2278;56;73;35;6.35782044
2279;24;77;6;4.31427984
2280;41;34;46;4.71404766
2281;18;22;45;4.61161182
2282;99;47;51;3.0707504400000003
2283;87;68;0;6.95340474
2284;132;41;64;3.1482940800000003
2285;36;32;41;5.46103392
2286;10;52;20;3.2505290999999996
2287;59;73;35;5.127550680000001
2288;62;42;12;2.37866628
2289;88;64;0;5.75800704
2290;6;83;20;5.560465259999999
2291;115;88;66;4.0606833
2292;71;89;38;9.07772574
2293;42;88;38;4.63741218
2294;66;-3;30;4.02812466
2295;4;73;20;3.41165322
2296;50;21;25;2.03277162
2297;86;26;40;11.126048402
2298;37;84;38;4.75041486
2299;71;63;36;6.368199720000001
2300;36;94;16;4.52477994
2301;26;49;4;0.2716581
2302;38;78;38;3.6831922799999997
2303;40;13;46;4.70283018
2304;99;52;51;4.27375704
2305;77;44;22;4.367246999999999
2306;23;68;43;4.67104308
2307;27;48;4;1.68649728
2308;72;49;29;2.27606172
2309;84;36;51;8.0588307
2310;55;37;18;3.09259068
2311;39;17;48;4.37294208
2312;45;85;38;2.1564812399999997
2313;44;47;58;3.39316314
2314;76;64;55;4.129847219999999
2315;44;17;25;2.9163857399999995
2316;66;89;38;7.60119126
2317;87;30;36;10.2584649
2318;22;54;4;4.14992424
2319;39;33;46;5.7064816800000004
2320;45;88;38;3.4217080799999997
2321;56;77;52;5.43088476
2322;126;39;65;5.70410976
2323;109;67;13;4.86226074
2324;81;28;40;9.21680574
2325;74;62;33;3.78883104
2326;35;61;39;4.721657520000001
2327;77;28;47;7.700694360000001
2328;79;40;22;5.122849199999999
2329;68;71;35;4.2495228
2330;78;18;21;5.40563268
2331;49;71;7;4.6515331799999995
2332;146;-13;60;2.94372072
2333;94;45;51;4.32774816
2334;33;26;48;3.6570492
2335;70;64;55;1.5725307
2336;25;-14;62;5.0088897
2337;36;49;59;2.69504052
2338;62;44;12;2.39352792
2339;9;52;20;3.19104786
2340;44;22;34;0.74283324
2341;69;61;36;6.318765900000001
2342;65;50;5;2.0047934400000003
2343;22;43;8;3.99711216
2344;43;76;32;2.7762804
2345;31;41;8;2.63856732
2346;40;57;59;2.91771258
2347;50;18;25;2.4715885799999997
2348;94;53;51;7.437249899999999
2349;23;17;42;2.26331472
2350;45;65;39;2.87876886
2351;72;25;40;5.721968040000001
2352;68;89;52;8.64963042
2353;25;27;17;3.08871582
2354;76;57;36;3.1482676199999995
2355;54;34;18;4.559921880000001
2356;72;67;33;2.87981178
2357;103;89;66;3.40015848
2358;29;36;41;3.55093602
2359;53;52;9;4.7001238800000005
2360;19;46;8;4.891194479999999
2361;42;60;39;3.04939152
2362;6;50;20;4.15066458
2363;36;20;48;2.39085816
2364;36;71;53;2.38001574
2365;60;39;19;0.37335834
2366;51;52;1;4.335216119999999
2367;14;64;20;4.05043014
2368;38;98;16;3.8716079999999997
2369;47;90;7;4.95609738
2370;13;56;20;4.2083122799999995
2371;71;56;36;3.4036853399999996
2372;104;61;13;3.8697624
2373;74;60;36;3.84083082
2374;28;70;53;4.4578164
2375;72;9;21;2.45302518
2376;44;70;32;0.71683584
2377;90;28;51;9.76797696
2378;69;85;38;7.2162507
2379;46;89;38;4.02981582
2380;29;53;4;4.60254192
2381;91;60;27;2.3685205799999998
2382;56;71;52;4.673561579999999
2383;65;17;40;1.8976424400000003
2384;102;63;13;3.90028548
2385;41;94;16;6.404611259999999
2386;73;16;21;5.793848879999999
2387;86;31;40;10.471616341999999
2388;131;33;65;6.39780414
2389;44;13;57;4.9223181
2390;4;50;20;4.97359434
2391;36;78;38;4.5326761200000005
2392;126;38;65;5.8410296399999995
2393;65;56;35;4.72123062
2394;95;30;51;9.51055314
2395;82;35;22;8.20122852
2396;33;32;41;5.2280846400000005
2397;118;-13;61;8.26304958
2398;14;67;20;5.31318798
2399;36;73;53;3.2292764399999996
2400;66;48;5;0.16697094
2401;51;48;1;2.7207409200000003
2402;47;23;25;1.60034994
2403;79;19;21;5.99341308
2404;86;70;0;6.57475878
2405;20;46;8;5.058711359999999
2406;92;27;51;9.94622376
2407;-12;117;20;11.098946284
2408;83;25;21;10.860694558
2409;114;-13;61;9.880995539999999
2410;41;30;46;3.04313922
2411;76;85;38;10.1279667
2412;21;39;8;2.64306696
2413;69;60;36;5.8490946600000004
2414;37;90;16;6.318969839999999
2415;78;19;21;5.82588522
2416;40;72;53;4.624242240000001
2417;88;71;0;5.90600874
2418;72;71;55;3.62263206
2419;73;49;29;2.72925966
2420;30;32;41;3.6582187800000003
2421;97;46;51;3.4832255400000003
2422;41;96;16;5.77800198
2423;47;29;25;4.13495538
2424;53;23;25;4.12213794
2425;41;61;39;2.8230981600000002
2426;20;27;17;1.07447652
2427;39;26;46;2.83140792
2428;93;41;51;3.62711592
2429;37;23;48;1.82266572
2430;19;53;20;4.976128619999999
2431;33;33;48;5.521213319999999
2432;13;-31;62;6.06035994
2433;138;-15;60;14.685976923
2434;35;17;48;4.045976339999999
2435;56;27;25;7.02007038
2436;89;30;11;11.064154982
2437;46;87;38;3.1744335599999998
2438;66;55;31;5.41601208
2439;34;19;48;1.39744896
2440;19;44;8;5.72094876
2441;83;26;21;10.442112960000001
2442;99;49;51;3.04403514
2443;103;84;66;5.572718879999999
2444;84;38;22;7.910206499999999
2445;89;80;0;5.1618463199999995
2446;85;64;0;6.9786126
2447;46;40;50;5.0144449799999995
2448;89;68;0;4.521261239999999
2449;69;44;22;0.99740406
2450;39;52;59;0.37335834
2451;79;38;22;6.873566039999999
2452;50;48;1;2.2972134
2453;25;53;4;5.3382850799999995
2454;69;68;55;3.38162658
2455;72;48;29;0.42669438
2456;46;74;32;2.1510762000000003
2457;64;59;35;4.4378842800000005
2458;34;22;48;0.12806088
2459;60;35;18;0.22908222
2460;41;93;16;6.83524584
2461;41;48;58;1.15188552
2462;51;43;50;1.68253068
2463;93;46;51;4.921155839999999
2464;22;68;43;5.094096179999999
2465;84;41;51;7.420526279999999
2466;27;1;45;4.48899042
2467;79;50;29;5.55134928
2468;88;73;0;6.72160524
2469;131;1;61;6.7919979
2470;76;69;33;5.1314331
2471;-1;30;10;2.88136284
2472;93;70;0;1.23369174
2473;68;82;52;5.955659939999999
2474;20;-25;62;4.65251016
2475;59;18;40;4.2452765999999995
2476;34;58;59;5.8299376800000005
2477;94;54;51;7.837388399999999
2478;56;74;7;6.50630034
2479;84;53;36;6.46147278
2480;128;49;64;7.4499135
2481;99;51;51;6.1103925
2482;40;19;46;3.83289654
2483;74;50;36;3.8634899999999996
2484;28;33;41;4.363329
2485;52;82;3;3.08121192
2486;19;55;20;4.13772816
2487;6;54;20;3.56594664
2488;63;46;5;1.9969506
2489;75;73;33;6.642062159999999
2490;91;51;51;8.03225508
2491;95;23;51;9.70411674
2492;48;36;50;3.9135643800000004
2493;67;31;47;3.88584714
2494;109;66;13;4.43845734
2495;105;63;13;4.04597388
2496;18;71;20;2.7286601399999997
2497;8;52;20;3.6040422
2498;72;38;22;3.9407197800000002
2499;29;33;41;3.89930688
2500;71;18;40;4.8074919000000005
2501;56;76;7;5.4094267799999995
2502;36;76;53;4.49641122
2503;66;39;19;2.9460771
2504;64;20;40;0.48764124
2505;67;54;36;5.098142220000001
2506;100;63;27;4.1039022
2507;88;41;51;5.693750339999999
2508;5;52;20;5.3813055
2509;51;78;3;0.1214892
2510;98;47;51;2.6457606
2511;35;25;48;1.8165354599999999
2512;54;63;39;6.41108214
2513;138;1;61;9.796966079999999
2514;89;67;0;4.09638402
2515;83;30;22;10.731260396
2516;109;92;66;0.81998958
2517;68;77;52;4.37845368
2518;54;80;52;3.37182648
2519;67;46;29;4.0152711
2520;51;44;50;1.26763086
2521;53;74;52;4.59097464
2522;68;22;40;3.0396632999999995
2523;34;86;6;7.0269919199999995
2524;31;22;48;1.3832678999999999
2525;53;73;3;2.81008956
2526;65;67;35;0.11454114
2527;67;30;47;3.47352894
2528;77;27;11;7.95059514
2529;77;22;21;7.23791784
2530;50;11;25;4.9369299600000005
2531;77;38;22;5.796970259999999
2532;126;-11;61;4.10553126
2533;44;37;50;4.956776219999999
2534;119;29;65;2.22573948
2535;40;60;39;3.87082158
2536;84;45;29;6.39559164
2537;14;43;20;4.2868062
2538;13;39;20;4.15038534
2539;39;29;46;4.09788462
2540;85;38;36;8.3397372
2541;16;43;20;5.11201752
2542;84;56;36;5.5566681
2543;57;64;31;3.95693814
2544;39;87;38;6.07092726
2545;82;30;22;10.322245256
2546;46;34;50;6.18864564
2547;61;30;47;1.03694244
2548;34;33;41;4.4607714000000005
2549;54;78;3;1.38839352
2550;25;17;42;4.79956206
2551;64;35;11;4.10388102
2552;80;52;29;4.6382145
2553;24;-20;62;4.27702338
2554;82;70;33;7.78021494
2555;53;49;9;3.45711888
2556;40;74;32;3.2232503999999995
2557;120;-13;61;7.51746606
2558;31;42;8;3.00988212
2559;50;24;25;3.2718326399999995
2560;15;47;20;5.52953334
2561;89;70;0;5.31267642
2562;60;74;35;5.98488822
2563;36;14;48;4.87288212
2564;95;46;51;4.929414239999999
2565;70;59;55;4.41794298
2566;35;24;46;3.0792477000000003
2567;148;-8;60;3.2974392600000004
2568;63;89;52;6.51282258
2569;13;68;6;5.503164959999999
2570;95;19;51;11.183810576
2571;12;63;20;2.4553100399999996
2572;58;18;40;3.8170319999999998
2573;36;54;59;4.76369238
2574;42;61;39;1.79805606
2575;13;-29;62;6.90762
2576;5;48;20;5.399512379999999
2577;44;29;34;2.8478638199999997
2578;103;53;51;6.0958764599999995
2579;36;38;58;5.534967179999999
2580;95;51;51;6.9481310999999994
2581;8;46;20;6.058232459999999
2582;47;85;38;3.00940548
2583;17;-25;62;5.86727478
2584;44;41;50;3.53633124
2585;67;52;9;4.7293297800000005
2586;98;43;51;1.0004352
2587;99;44;26;5.4463071
2588;55;45;12;4.0535191799999994
2589;32;39;8;4.763663879999999
2590;36;72;53;3.6087565199999996
2591;72;21;40;5.133289200000001
2592;58;46;9;2.6577822
2593;34;18;57;1.9708266
2594;53;44;50;2.69075112
2595;91;41;51;4.42503072
2596;132;49;64;7.4401626
2597;106;84;66;4.304498339999999
2598;66;3;30;6.529379759999999
2599;133;33;65;7.267200659999999
2600;107;25;65;8.81069082
2601;3;52;20;5.710968960000001
2602;61;86;52;5.50287804
2603;79;42;22;5.956591379999999
2604;14;70;20;4.87171554
2605;82;29;40;10.560296641999999
2606;28;68;43;2.6252642999999996
2607;4;68;20;5.4977636400000005
2608;145;-8;60;2.05283346
2609;70;54;36;3.85257426
2610;151;49;64;13.336965117999998
2611;89;73;0;7.13815242
2612;134;49;64;8.27336784
2613;40;41;58;2.8687164000000003
2614;8;70;20;6.9557668800000005
2615;42;58;39;3.0433521
2616;90;43;51;5.727014759999999
2617;15;39;20;4.969815179999999
2618;112;63;13;6.93034662
2619;15;45;20;6.3626445
2620;128;54;64;9.50404464
2621;10;46;20;5.74734834
2622;72;37;22;3.5028795600000002
2623;24;81;6;5.65385988
2624;90;52;27;7.61737878
2625;40;24;46;0.11454114
2626;60;85;52;3.83325972
2627;46;64;39;2.29168404
2628;28;38;8;2.65598772
2629;78;24;40;6.69951756
2630;58;41;19;2.06245512
2631;34;13;57;1.6324081200000002
2632;46;60;39;3.96160404
2633;60;49;9;2.21041002
2634;67;90;52;8.56983252
2635;102;69;13;5.55476298
2636;77;47;29;3.77920104
2637;8;30;10;4.11181572
2638;18;77;6;3.0977399400000003
2639;39;74;32;3.62994678
2640;47;35;50;4.518096119999999
2641;96;23;51;9.29769942
2642;48;41;50;1.85302716
2643;57;54;31;5.91255156
2644;65;64;35;1.36306836
2645;135;33;65;7.439726339999999
2646;36;88;16;6.776656679999999
2647;91;52;51;7.610542499999999
2648;27;-3;45;6.2042698199999995
2649;83;14;40;12.106008361999999
2650;20;-1;45;4.8868194
2651;70;68;55;3.21681408
2652;57;58;31;1.44568536
2653;60;70;35;4.33783632
2654;25;34;41;3.4556698800000003
2655;29;26;41;2.44888836
2656;38;80;38;2.88287844
2657;112;90;66;2.72507244
2658;72;44;22;0.59809584
2659;44;24;34;1.57642602
2660;48;17;25;1.80570924
2661;24;17;17;5.265894299999999
2662;60;75;3;5.91608406
2663;56;21;25;4.5325242
2664;23;19;17;3.99810936
2665;38;67;43;3.8668324199999997
2666;33;83;6;4.74315042
2667;18;68;20;4.01552256
2668;60;71;35;4.75819374
2669;76;60;36;4.40579556
2670;41;62;39;2.39628696
2671;125;2;61;3.2935590599999998
2672;54;65;39;5.82622686
2673;81;54;36;4.8167118
2674;39;93;16;6.412411919999999
2675;19;60;20;4.5007174800000005
2676;69;11;40;5.655598680000001
2677;51;74;3;1.81962042
2678;38;91;16;6.58602726
2679;91;63;27;3.6350774400000003
2680;17;54;4;6.24343752
2681;105;62;13;3.86218134
2682;99;55;51;5.542330079999999
2683;145;1;61;12.711868561
2684;13;52;20;5.508213359999999
2685;78;83;38;9.60132318
2686;41;86;38;4.2150684
2687;47;24;25;2.017368
