;ID_NODO;COORDENADA_X;COORDENADA_Y;T0;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;T15;T16;T17;T18;T19;T20;T21;T22;T23;T24;T25;T26;T27;T28;T29;T30;T31;T32;T33;T34;T35;T36;T37;T38;T39;T40;T41;T42;T43;T44;T45;T46;T47;T48;T49;T50;T51;T52;T53;T54;T55;T56;T57;T58;T59;T60;T61;T62;T63;T64;T65;T66
10;34;7;54;19.559060339000002;16.922952604;15.448495334;13.55289756;10.324457155000001;25.892826424;5.298101404;11.729949132000002;8.267859677999999;22.83270696;13.252410072;18.126065648;23.756487823;25.993176158;26.448022032;10.785316859;14.045383156;8.358235313;22.133506966;22.150506856;2.773949206;17.542770762;23.072633164;20.404749872;8.580704369000001;12.243908228;27.645514354;20.583410538000003;9.393823684;23.5427988;20.795720611;21.00464064;14.729246206;19.390745374;12.362210529;20.849670413;19.420477528;13.94164902;10.56189438;14.330592272999999;15.109007848000001;10.61468688;9.907125977;11.695641179;12.350886113;8.433534581;11.989960253;21.334783712;11.292262398;17.693930963;19.084253345;22.936711384;15.234954431999999;10.773847842;13.304963217;20.276966626;11.867290625999999;11.026889528;16.197743189;15.248942536;48.121649527;38.590085579;9.763488537999999;52.154755015999996;33.866844202;26.958732407;29.008460186
11;38;49;16;17.995775279;16.242308224;15.506240234;22.04623542;17.330478475;19.299772263999998;14.607007384;21.038855112;12.988383978;18.501477899999998;15.460957392000001;10.838202668;15.605947543000001;23.148694298;19.216637292;20.094222839;23.354289136;10.460603933;12.611898106;13.999966576;12.082855186;10.311386021999999;15.841248424;25.387547852;11.953634309;1.9027875079999998;20.584249234;17.738928678;15.246741304;16.42158204;13.564335871;19.53109332;21.820865266;19.665394534;5.129611569;21.664124633;15.321655828;23.250555;19.870800359999997;21.362717553;7.821144867999999;13.248677460000001;9.923771777;21.004547159;12.988427092999999;9.464542961;6.969859313;14.103398972;8.471274798;27.002836943;11.759728684999999;15.705326644000001;21.722265732;20.082753822;5.084676597;19.287569566;21.176196606;7.3698681079999995;14.418924029000001;17.222478556;40.89026478700001;31.358700839;10.794496918;44.923370276;26.635459462;19.727347667;27.445175126000002
12;41;7;67;22.104593459;20.695297684;19.220840413999998;16.09843068;14.051840155;28.951396744;7.843634524;14.275482252;13.170290357999999;26.06417934;15.988457652000001;22.792228328;28.658918503;28.538709278;31.114184712;13.330849979;16.590916275999998;12.548389073000001;26.995802446;27.052937535999998;5.319482326;22.208933442000003;27.369744664;22.950282992;12.991147409;16.910070907999998;30.191047474;23.128943658;14.296254364;26.08833192;25.461883291;23.55017376;17.274779326;21.936278494;17.028373209;23.395203533;21.966010647999997;16.626924239999997;13.1074275;16.876125393;19.775170528;13.990021500000001;14.162795477;12.299192039000001;16.512296153;12.594944621;16.656122933;26.000946392000003;15.958425078;20.239464082999998;23.986684025000002;26.602527123999998;17.780487552;13.319380962;17.971125897;22.822499746;14.412823745999999;15.693052208;19.970088269;18.974355016;52.787812207;43.256248259;13.924898577999999;56.820917695999995;38.533006882;31.624895087;31.553993306000002
13;46;40;52;25.004500619;3.623661304;1.311219734;14.45726106;6.611933755;11.947718164000001;15.876289384;13.040151011999999;10.198409358;8.33370648;23.377564092;18.902135408;12.221767543;28.986630637999998;33.838702751999996;10.614509999;19.134916636;15.156798413;14.011091446;12.620557396;13.352137186;24.933451482000002;15.302630944;25.850190152;18.120922169;14.951455568;31.049862574;24.452322678;21.636649024;14.64294156;28.186401331;10.33209342;9.060607786;16.106917594;13.416865869;15.640938053;16.003052187999998;9.14689452;11.87209626;5.601304233;21.561236907999998;12.257224560000001;20.941050617;10.200892259;23.655704513;19.738352981000002;13.549243373;16.759748732000002;14.545159517999998;17.245881443;8.297691604999999;26.903363224;17.689449072;10.603040982;17.012322777;17.559067186;22.445478606;17.557536188;2.919591629;0.429353896;55.512330247;45.980766299;21.068306938;59.545435736;41.257524922;34.349413127;34.453900466
14;48;49;88;15.436707959;15.426389524000001;16.481565193999998;8.02405182;17.357087815;16.951747204;8.513030584;6.057495672;16.991140458;12.86605836;20.687179271999998;24.226476008;17.225796582999997;21.870823778;33.015695292;10.390745999;10.252579336;17.081516093;19.985588026;18.311038456;8.579767906;22.446791502;20.170427523999997;16.282397492;17.303985149;20.967189008;23.523161974;16.461058158;18.117104464;19.30725072;27.363393871;10.35205278;8.266283866;14.630433214;21.085491309000002;12.590424833;15.298125148;14.43393;4.88944092;11.380524093;21.676681108;18.68874312;18.630406757;12.331073819;21.074166893;17.156815361;20.713241033;22.450229792000002;20.015543177999998;9.554624423000002;16.992050585;19.934641623999998;10.509158652;10.379276982;22.028243997;16.154614246;14.076085626;19.750170308;17.753178569;15.599699356;48.521566207000006;38.990002259;18.486769318;52.554671696;34.266760882;27.358649087;24.886107806000002
15;58;96;42;14.892009118999999;22.777452544;24.783002414;18.94246926;27.230663575;14.569215784;20.119123504;18.433247112;22.888569078;17.647495619999997;25.361142492;17.360657768;13.923746983000001;14.332784498;25.682614152000003;21.996838919;22.701407896;20.360789033;17.665301625999998;15.990752056;20.185860826;15.113710361999999;12.444004744;22.283781692;21.853819409;16.428889628;7.8802530939999995;12.168392058;25.146926404;11.69102556;20.030312731;15.95335398;21.807207346;16.561628374;17.424477129;18.560358473;12.217889668;26.04002292;18.045634919999998;22.986617013;14.343599968000001;23.14886256;19.823956876999997;23.937166739000002;22.888612193;19.364728061;18.894462833;15.734666072;18.678419718;26.177933603;19.299824225000002;1.175894824;18.618499571999997;21.985369902000002;19.332071877;16.183803406;25.682178546000003;17.270053208;23.695686209;26.156822296;38.330701387000005;28.799137439;20.694682017999998;42.363806876;24.075896062;17.167784267;23.378980526
16;63;26;37;26.494471439;11.213790844;9.815802854000001;20.488308659999998;4.742674975;19.045634103999998;12.233512504;18.665360231999998;5.125945398;17.985560579999998;13.625306652;19.734528308;16.533397123;31.988541698;28.056484692;16.858084739000002;20.980794256;5.4045409730000005;15.082962526;15.099962416;9.709360306;19.151233422;19.722345364;27.340160972;8.368664729;13.852370888;29.424096634;26.578776078;12.525700264;21.87138588;22.404183271;20.19800748;16.706390146;26.053848754;12.885823449;24.013840373;24.161503227999997;15.39046926;17.497305479999998;16.180159593;16.717470507999998;4.06178082;11.188793177;15.951996539;13.959348772999999;10.041997240999999;11.529829193;17.948631272;9.083746937999999;24.629342063;11.383066625;24.545174044;22.170365531999998;16.846615722000003;14.913425877;27.212377726;18.802701726000002;12.096123608;8.902682549;10.415520376;49.730112187;40.198548239;11.371951198;53.763217676;35.475306862000004;28.567195067;35.943871286000004
17;65;41;46;27.534608459;2.339941744;1.6038737539999999;16.61947944;7.164773455;11.309815564;17.224635544;15.594150672000001;8.328519618;9.11171148;21.468765312;16.583374748;11.196006283000001;30.548320718;32.462740572;13.505268179;21.977561056;13.247999633000001;11.692330786;10.321578016;14.700483346;23.557489302;14.384954524000001;28.404189812000002;16.212123389000002;12.548421487999999;30.745092153999998;25.938751158000002;19.727850244;14.00503896;26.810439151;11.8937835;11.222826165999999;17.782304434;11.836925169;17.316324893;16.683144268;12.0376527;14.42609592;8.492062413;19.158202828;10.387334820000001;19.032251836999997;13.091650439;21.785814773000002;17.868463241;11.281161653;14.460769352;12.636360737999999;19.618259543;6.045675785;24.842747583999998;19.848361571999998;13.493799162;14.609288697;19.234454025999998;23.793824766;15.648737407999999;0.028833449;2.864978176;54.13636806700001;44.604804119;19.198417197999998;58.169473556;39.881562742;32.973450946999996;36.651504926
18;68;43;46;26.930265299000002;2.6645599239999997;1.928491934;15.80713716;7.489391635;11.634433744;17.549253724000003;14.965915692;8.878347798;9.43632966;22.018593492;15.771032468;10.383664003;30.872938897999997;31.650398292000002;13.752623879;21.349326075999997;13.797827813;10.879988506;9.509235735999999;15.025101526;22.745147022;13.572612244;27.775954832;16.761951569;11.736079208;30.734763574;26.263369338;20.277678424;14.32965714;25.998096871;12.21840168;10.410483886;18.106922614;11.228561409000001;17.640943073;17.007762447999998;12.36227088;13.79786094;8.076311793;18.345860547999997;10.937163;19.582080017;13.416268619;22.335642953;18.418291421000003;11.521072073;13.648427072;13.026195377999999;19.831515803;5.233333505;24.030405304;19.039325171999998;13.741154862;13.796946417;19.559072206;24.118442946000002;16.038572048;0.8411757289999999;3.6447302560000003;53.324025787000004;43.792461839;19.748245378;57.357131276000004;39.069220462;32.161108667;36.379665146
19;85;43;79;15.657453119;13.820362444;13.946038694;3.66639708;17.801169235;17.964913564;8.957112004;5.688165612;17.435221878;13.87922472;21.131260691999998;24.914484068;18.238962942999997;22.091568937999998;33.236440452;7.760954219;11.539396396;17.525597513;20.998754385999998;19.324204815999998;9.023849326;22.667536662;20.922604323999998;16.503142652;17.748066569;21.411270427999998;23.743907134;16.681803318;18.561185884;19.64119158;27.584139031;11.36521914;3.623347546;14.808527314;21.529572729;12.768518933;15.518870308;11.112042240000001;5.33352234;7.131787472999999;21.897426268;19.13282454;19.074488177;10.044015539;21.518248313;17.600896781000003;21.157322453;23.288492372;20.459624597999998;10.567790783000001;16.808617745000003;20.155386783999997;6.963880512;7.749485202;22.472325417;16.190912086;14.520167046;20.194251728;14.052289289;13.064172855999999;48.742311367000006;39.210747419;18.930850738;52.77541685600001;34.487506042;27.579394247;25.106852966
20;90;63;72;15.690898499;14.264048464;16.211994613999998;8.22643272;20.595974815;10.764326944;16.843916164000003;10.142379431999998;23.883399558;8.995076880000001;29.018064852;18.020279648;13.352049163;22.125014317999998;33.269885832;12.715818119;19.426200555999998;25.412401673;16.114606546;14.440056976;16.910653486;22.700982042;13.966219084;18.838645472;25.634870729;24.016161308;23.777352514;16.715248698;26.447990044;13.05587406;27.617584411;6.4810713;8.640558466;7.541010394;24.430167309;5.501002013;11.976246688;15.78455292;11.241723;11.164330953;20.997874048;25.942214760000002;26.961292337;14.998879439;29.405052473;25.487700941;25.219579913;18.579248312;26.265691397999998;14.615697923;14.290828804999999;20.188832163999997;7.176893832;12.704349102;25.072008057;6.981166546;22.406971206;24.857324888;16.604995169000002;15.330128776;48.775756747;39.244192799;26.817654898;52.808862235999996;34.520951422;27.612839627;25.057294406
21;96;44;18;20.379064499000002;14.835755584000001;14.099687594;22.6015002;17.070175135;19.856175544;14.346704043999999;20.778551772;12.728080638;19.0319574;15.200654052;13.224821588;16.039826923;25.531983518;21.599926512;19.833919499;23.093985796;10.200300593;12.785722906;14.433845955999999;11.822551846;12.694675241999999;18.224537643999998;27.770837072000003;11.693330969;2.076612308;22.967538454;20.122217898000002;14.986437964;18.80487126;15.947625091;21.58857894;21.441384526;22.048683754;2.841053949;24.047413853;17.704945048;22.99025166;19.610497019999997;20.822750493;10.207763788000001;12.988374120000001;9.663468437;20.744243819;12.728123753;9.204239621;4.681301693;15.651391652;8.065335138;26.742533603;12.193608065;18.088615863999998;24.105554952;19.822450482;2.801876937;21.670858786;20.915893266;7.109564767999999;14.039443289000001;15.815925916;43.273554007;33.741990059;10.534193578;47.306659495999995;29.018748682000002;22.110636887;29.828464346
22;98;72;68;15.622291379;17.760110164;19.708056314;11.55463452;24.241137415;11.468713804;18.903014764;13.576403052;25.844075178;11.677233000000001;31.077163452;18.978020708;14.056436023;22.461582877999998;32.416646111999995;16.176345179000002;21.485299156;27.094820993;17.258122006;15.583572435999999;18.969752086;21.847742322000002;10.222536904;20.135984012;27.693969329;23.162921588;22.924112794;15.852599717999999;28.507088644;8.61400992;26.764344691;10.1262339;12.130090786;6.454584634;24.158509089000002;4.414576253;7.084992508;19.07190678;14.67574662;13.128367593;21.077631928;27.902890380000002;26.557988837;17.038328639;29.622644153;26.098760021;25.628494793;19.429280252;25.412451678;16.587951263;17.786890505000002;19.335592444;9.144611351999998;16.164876162000002;26.066103837;6.910833466;24.466069806;24.004085168;20.101056869;18.826190476;47.922517027000005;38.390953079;27.428713978;51.955622516000005;33.667711702;26.759599907;25.383172346000002
23;107;39;76;18.106167719000002;14.716484164;13.170867914;6.42239148;16.516118275;20.559989284;10.010206144;8.444160012000001;18.488316018;16.47430044;22.184354832;26.813189828;20.834038662999998;24.540283538;35.685155052;6.986962919000001;11.903696236;18.578691653;21.922145866;20.309349196;10.076943466;25.116251262000002;23.371318923999997;18.951857252;18.801160709;22.464364568;26.192621734;19.130517918000002;19.614280024;22.08990618;30.032853631000002;13.96029486;6.755270626;15.526465234;22.270718769000002;13.486456853;17.967584908;9.4100226;8.08951674;6.356616692999999;24.346140868;20.18591868;20.127582316999998;7.3071664190000005;22.571342453;18.653990921000002;21.912743093;24.448540532000003;21.512718738;14.932265903000001;16.033446965;22.604101384;8.236055592;6.975493902;23.525419557;16.113326866;15.363115026;21.247345868;14.731126049;12.289002076;51.191025967;41.659462019;19.983944878;55.224131455999995;36.936220642;30.028108847;27.555567566
24;109;59;16;18.089124839;17.789675644;19.027630633999998;22.13958498;18.393681355000002;15.712163884;15.670210264;21.630362832;14.051586857999999;14.67284712;16.524160272;7.666980548;13.199926903;23.242043858;18.049284852000003;21.157425719000003;24.417492015999997;11.523806813;11.650131466;11.748899355999999;13.146058066;10.006596342;15.934597984;25.480897412;13.016837189;5.7314182879999995;20.677598794;17.832278238;16.309944184;16.5149316;12.639351211000001;17.45491914;25.004323066;19.758744094;8.587494909;21.757474193;15.415005388;24.313757879999997;20.93400324;24.480457593;4.649922748;14.31188034;10.986974657;22.067750039;14.051629972999999;10.527745841;10.057480613;13.794660272;9.841437498;28.066039823;14.624014384999999;15.798676204000001;21.815615292;21.145956702000003;8.913307377;19.380919126;22.239399486;8.433070987999999;18.247554809;20.743868956;40.98361434700001;31.452050399;11.857699797999999;45.01671983600001;26.728809022;19.820697227;27.538524686000002
25;110;35;23;21.581783639;14.362518544;13.208196614;21.730454939999998;15.403456135;20.718439684;13.475658784;19.907506511999998;11.857035377999999;19.92896166;14.329608792;14.480689268;16.902091063;26.734702658;22.802645652000002;18.962874239;22.222940536;8.978264873;14.153277105999999;15.296110096;10.951506586;13.897394382;19.427256783999997;28.582307252;10.822285709;7.184659148;24.170257594;21.324937038;14.115392704;20.0075904;17.150344231000002;22.71103368;20.059540366;23.251402894;4.767293829;25.250132993;18.907664188;21.57684252;18.739451759999998;19.601392653;11.463631468;8.88649344;8.792423177;19.873198559;11.857078493;8.333194361;3.016830713;17.018945852;2.386331418;25.871488343;13.055872205;19.291335003999997;23.412511811999998;18.951405222;9.552514257;22.873577926;20.044848006000002;5.398708087999999;12.255832769;14.183010976;44.476273147;34.944709199;9.663148318;48.509378635999994;30.221467822;23.313356026999998;31.031183486
26;116;64;54;17.532760919;9.931206424;12.065170334000001;13.761472620000001;16.945819315;3.302057524;22.759875304;15.783241151999999;20.112015497999998;6.24633504;32.163664872000005;10.558010228;5.889779743;22.685679938;30.403597452;17.898157919000003;24.570941595999997;25.031495513;9.091465726;7.416916156;22.826612626;22.007307822;6.656970304000001;24.412500992000002;27.995619269;19.452392528;22.784972914;15.138550698;31.511346124;6.15911292;25.295139031;5.787654;14.175598366;7.411943494;19.480432509;6.3072470329999994;9.103784308;17.902936859999997;16.882584719999997;12.101837012999999;13.535604628;22.1708307;26.626479257;18.760141379;29.691134573000003;26.167250441;20.269845113;11.262623972;22.850547858;17.061691283;9.856728545;18.257702583999997;12.125860212;17.886688902000003;20.040996957;8.835317326;26.170158306;24.072575588;12.272153129000001;11.183304496;48.082082527000004;38.550518579;27.497204398;52.115188016000005;33.827277202;26.919165406999998;25.064793626
27;118;39;47;27.390328679000003;3.186219364;2.4501513740000003;16.84308912;8.011051075000001;12.156093184000001;18.070913164;15.425979072;9.174797238;9.850233600000001;22.315042932;17.429652368;10.895280223;30.703493498;33.014839392;13.000338058999999;21.520744695999998;14.094277253;12.538608406;11.167855636;15.546760966;24.109588122;13.972277884;28.236018212;17.058401009;13.394699108;31.128251734;26.169185538;20.574127864;14.38819854;27.362537971000002;12.04895628;11.446435846;18.279927754;12.014336589000001;17.813948213;17.066303848;11.53272258;14.25792432;7.987132292999999;20.004480448;11.23361244;19.038604156999998;12.586720319000001;22.103259473;18.579375341000002;11.458573073;15.307046972;12.867277338;18.771981923;6.8662366850000005;25.689025204;20.004189132;12.988869042;15.455566317;19.732077346;24.640102386000002;15.843361867999999;0.8751110689999999;2.018700556;54.688466887000004;45.156902939;19.909329298;58.721572376;40.433661562;33.525549767;36.839728526
28;119;48;30;24.170798159;10.571985424000001;9.835917434;21.29452938;15.350572135;13.558558984000001;19.265849224;19.841440931999998;12.949478838;12.76908096;20.119799232;13.010273468;9.742210363;29.323717178;25.391660172;18.628149119;26.224851316;11.458302653;8.119229506;8.136229396;16.741697026;16.486408902;14.235270244;31.562570732;16.612476149;4.336683487999999;26.759272114;23.913951558;19.905583144;16.38431076;19.739358751;15.23640156;16.150542466;20.927974114;5.995838109;20.461994573;19.360285767999997;20.26969638;18.673386179999998;15.692394753;13.999497448000001;9.105514560000001;14.582613617;18.684495659;17.647268933;14.123384801;6.837377093;10.984898252;8.342500397999999;21.959427203;5.8959915050000005;21.880349524;23.191634412;18.616680102;7.567455477;22.058134846;25.835038446000002;11.354877068;8.748601229;11.552155756;47.06528766700001;37.533723719;15.453338758;51.098393156;32.810482342;25.902370547;33.620198006
29;120;49;51;21.997812599000003;4.228411864000001;5.4866612539999995;12.47242104;9.670305715000001;7.772276644000001;18.643872244;12.014620332;13.256781318;4.1582649599999995;26.435936052;15.307746008;8.046326023;25.011524857999998;34.271074092;13.110438599;20.589263596;18.215170373;10.806117466;9.131567896;17.206015606;25.365822822000002;11.127189424;23.327570372;21.179294129;13.216097408;27.074756794;20.477216898000002;24.695020984;10.46750004;28.618772671000002;6.35698764;9.550158586;12.587959114;14.875252029;12.121979572999999;11.827610668;13.11521754;13.1139639;7.314117693;18.270736888;15.315596520000001;23.462027536999997;13.972422059000001;26.526682853;22.796724941;15.203840033;13.270759232;16.708963338;13.080013283000001;6.824405765;22.727921704;14.312220492000002;13.098969582;16.446869397;14.040108706;22.188480306000002;19.721340008;6.567079709000001;4.604795416;52.547134207000006;43.015570259;24.126678897999998;56.58023969600001;38.292328882;31.384217087;31.189970666
