ID_CENTRO;ID_NODO;COORDENADA_X;COORDENADA_Y;T0;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;T15;T16;T17;T18;T19;T20;T21;T22;T23;T24;T25
0;2783;93;72;24.18418942;2.554634866;16.49559733;15.22688012;16.62914002;7.185596819;23.32799625;12.27746125;18.39561605;12.53073438;23.96670158;25.85712859;14.84793368;18.35969788;23.699881;17.24258014;16.22126268;23.17283926;12.95999214;11.00115933;38.59535156;32.5496804;22.83958071;40.85416348;18.80495151;29.26397842
1;4105;45;48;4.694092005;24.91618391;17.96058295;10.13196789;35.91298552;18.5496147;21.03074967;20.1664967;20.06244065;17.71467373;28.19361464;6.438084315;17.20687556;7.846255126;21.40263442;12.1868833;13.2024615;17.67732017;16.91618238;15.16708522;47.78046213;30.25243383;20.54233414;50.03927405;38.08879701;38.44908899
2;644;40;49;3.349445935;26.15576256;15.87866324;11.8709251;37.15256417;19.27494619;19.65551938;22.24492323;17.98052094;19.79310026;27.54641037;5.251196305;15.64841097;5.764335416;20.02740413;10.72713779;14.51317465;18.34664352;18.52406455;16.80998549;48.0015676;28.87720354;19.16710385;50.26037952;39.32837566;38.67019446
3;2509;51;78;16.8814543;16.80148031;10.01719627;9.517137746;27.79828192;9.92066394;20.11359807;15.90411805;12.20323979;16.15739118;27.59335838;16.56688123;9.220490956;10.23521386;20.48548282;5.891698718;4.618494;13.04565736;6.180882;11.19859018;42.22200836;29.33528222;19.62518254;44.48082028;29.97409341;32.89063522
4;2301;26;49;4.762954776;25.9135852;15.71899794;16.2570977;36.91038682;19.03276883;15.2799206;25.01622295;17.90762674;23.30079402;26.74321969;5.401977546;13.05825277;9.490460317;15.65180535;15.04296327;18.89934725;22.73281612;18.71972231;21.50656929;47.19837692;24.50160476;14.79150507;49.45718884;39.0861983;37.86700378
5;2400;66;48;12.82423612;18.85301057;20.90399761;7.41648027;29.22700726;12.70845198;24.55183269;12.68022848;21.70700903;10.91026039;22.49738942;13.69579742;20.52612074;13.95359855;24.92371744;15.66725032;12.1716126;19.03996829;14.57502084;9.429436659;40.19150649;33.77351685;24.06341716;42.45031841;31.40281875;30.86013335
6;4045;17;76;14.07345442;17.86658165;7.671994393;17.70740985;28.86338326;10.98576528;12.63847701;16.9692194;9.860623194;17.22249253;24.25087178;13.84790756;5.01124922;10.87099427;13.01036176;8.836921902;11.88976788;15.70321469;10.67271876;14.02542694;43.28710971;21.86016117;12.15006148;45.54592163;31.03919475;33.95573657
7;4016;48;80;15.37543325;16.09972254;8.285331201;11.3042152;27.09652415;9.218906172;18.3971977;15.20236029;10.47137472;15.45563342;26.89160061;14.9550671;7.504090588;10.43445305;18.76908245;6.71726489;5.057008152;12.67535184;7.856149152;12.25856783;41.5202506;27.61888185;17.90878217;43.77906251;29.27233564;32.18887746
8;3531;25;41;6.308899919;25.61518092;15.42059367;19.37738464;36.61198254;18.73436456;11.38413197;21.68089617;17.60922247;19.40500538;22.84743105;3.843774749;12.75984849;12.61074726;11.75601672;16.23870258;19.63836716;23.45181396;18.42131804;21.77402621;43.30258828;20.60581612;10.89571643;45.5614002;38.78779403;33.97121514
9;4453;59;51;9.971818421;19.32735215;17.28630187;4.543136126;30.32415376;12.59295192;25.13441883;15.11555809;18.08931329;12.91547394;26.37596834;12.51968227;17.60523944;10.52238058;25.50630358;12.04955458;8.55391686;15.42227254;12.26763774;9.077906975;42.64856408;34.35610298;24.6460033;44.907376;32.49996525;33.31719094
10;2205;2;28;17.79876005;28.75259922;18.75949538;28.70533972;39.74940083;22.07326627;13.07527468;23.84117277;20.94812418;21.56528198;25.00770765;16.95481658;16.09875021;21.95849525;13.44715943;19.92442289;22.97726887;26.79071568;21.76021975;25.11292793;45.46286488;22.29695883;12.58685915;47.72167679;41.92521232;36.13149174
11;548;64;27;16.65650951;21.00962333;24.20177006;14.72513973;32.00642495;15.02039665;16.62602644;16.09819688;26.23041588;12.41277523;16.02427802;16.08552152;21.54102488;20.34098171;16.99791119;22.75541927;19.25978155;26.12813723;20.79479197;16.5143797;36.91386135;25.84771059;16.1376109;39.17267327;34.18223644;27.58248821
12;632;61;42;10.53734582;21.58756479;21.28091645;8.537750709;32.5843664;15.5804995;23.25975685;14.7185298;22.08392787;11.35795439;22.0468962;11.59688099;21.59985402;14.33051739;23.6316416;16.04416916;12.54853144;19.41688713;16.26225232;11.97876458;40.73770369;32.481441;22.77134132;42.9965156;34.76017789;31.40633055
13;3148;104;70;29.13547058;7.307876965;21.89092949;18.28526994;16.77730346;12.58092898;27.65801761;11.17097153;23.79094821;16.780222;28.29672293;31.25246075;20.24326583;23.75503004;28.02990236;22.6379123;21.61659484;28.56817142;18.3553243;16.39649149;42.92537292;36.87970176;27.16960207;45.18418484;18.95311495;33.59399978
14;3565;73;-15;30.02375297;29.00049756;32.19264428;28.95323806;39.99729917;23.01127087;24.61690066;24.08907111;34.2212901;21.81318032;2.608881508;29.21651744;29.53189911;34.18537193;24.98878541;33.06825419;32.04693673;38.99851332;28.78566619;26.82683339;45.71076322;33.83858481;24.12848513;47.96957513;42.17311066;36.37939008
15;3040;33;71;12.03328978;19.60546655;9.410879288;13.63532186;30.60226816;12.72465018;17.64324123;18.70810429;11.59950809;18.96137742;29.255636;13.97758795;6.346498995;6.208798241;18.01512598;4.057475677;10.21271778;15.3754204;12.41160366;15.71310867;45.0259946;26.86492538;17.15482569;47.28480652;32.77807965;35.69462146
16;3055;31;98;18.6774027;20.27189562;6.208498045;18.84923242;31.26869724;13.39107926;20.65765114;19.37453337;2.312587386;19.6278065;31.06377369;20.37558303;9.764544032;12.85291116;21.02953589;10.99285313;14.29508186;9.64936386;13.07803274;16.43074091;45.69242368;29.8793353;20.16923561;47.9512356;33.44450873;36.36105054
17;3015;22;27;10.26096735;24.2459287;15.5577471;23.89080458;35.24273031;18.25670201;9.037738041;19.33450225;17.7463759;17.05861146;20.50103713;9.727028044;12.89700193;17.1241672;9.409622791;16.72267461;19.77552059;23.5889674;18.55847147;21.91117965;40.95619436;18.25942219;8.549322508;43.21500627;37.4185418;31.62482122
18;2459;60;35;12.26767257;23.90825205;23.45101446;10.82092897;34.90505367;16.38968477;21.51076195;17.27925558;24.36710614;12.22590029;21.9124146;11.69668458;23.44306446;16.21359525;21.8826467;18.32734742;14.83170971;21.70006539;18.54543059;14.48945588;40.82473705;30.73244611;21.02234642;43.08354897;37.08086516;31.49336391
19;2365;60;39;12.20110194;22.53502908;22.13679285;9.393627102;33.5318307;15.78566264;22.53362908;15.85195371;22.93980427;10.79859842;21.42235869;10.92329625;22.45573041;15.15410208;22.90551383;16.90004555;13.40440784;20.27276352;17.11812872;13.06215401;40.11741952;31.75531324;22.04521355;42.37623144;35.70764219;30.78604638
20;2122;15;63;11.76767025;17.97419967;7.779612415;17.81502787;28.97100129;11.09338331;10.33269283;17.07683742;9.968241216;17.33011055;21.9450876;11.54212338;5.118867242;10.97861229;10.70457758;8.944539924;11.99738591;15.81083271;10.78033679;14.13304496;42.40024483;19.55437699;9.844277301;44.65905675;31.14681278;33.06887169
21;3131;76;9;21.74725586;19.32419679;22.64497061;19.27693729;30.3209984;13.3349701;16.34040355;14.41277034;24.54498933;12.13687955;9.767287678;20.94002033;20.99730696;24.50907116;16.7122883;23.39195342;22.37063596;29.32221255;19.10936542;17.15053262;36.03446245;25.5620877;15.85198802;38.29327436;32.49680989;26.70308931
22;2989;71;44;14.89504978;17.53319129;20.85396511;10.47847473;28.49167462;11.5439646;21.40365603;10.20076172;22.75398383;7.765645508;21.90432836;14.59127534;19.20630146;17.01559301;21.77554078;18.72924478;15.23360706;22.10196275;16.79738724;8.597620959;38.12210415;30.62534019;20.9152405;40.38091607;30.66748611;28.79073101
23;3882;63;101;24.81000079;19.73713568;17.1214087;21.27154308;30.73393729;12.85631931;26.36685216;18.83977343;19.02142742;19.09304656;30.52901375;26.48293996;15.47374505;18.98550925;26.73873691;17.86839151;15.43192401;11.87731346;11.18941743;15.89598097;45.15766374;35.58853631;25.87843663;47.41647565;32.90974878;35.8262906
24;3729;17;27;12.66329413;25.31982992;15.32010568;25.27257041;36.31663153;18.63387657;10.06450452;20.40840346;17.50873448;18.13251267;21.57493835;12.12935482;12.65936051;18.51910555;10.43638927;16.48503319;19.53787917;23.35132597;18.32083005;21.67353822;42.03009557;19.28618867;9.576088984;44.28890749;38.49244302;32.69872243
25;2693;47;20;13.04165867;20.57995415;19.2301238;19.12374951;31.57675577;14.59072747;11.65438018;15.6685277;21.4187526;13.39263691;16.83506258;12.50771936;16.56937862;17.12023691;12.02626493;19.56083351;21.99772747;25.83119633;20.36512279;18.40628998;37.29021981;20.87606433;11.16596464;39.54903173;33.75256726;27.95884667
26;3674;109;44;30.06502477;15.26808002;23.34958162;19.8955677;26.97234229;14.03958111;25.26944658;5.813091168;25.24960034;9.386278478;25.90815191;29.76125033;21.70191797;25.21368218;25.64133133;24.09656443;23.07524697;30.02682356;19.81397643;17.85514363;38.30493918;34.49113074;24.78103105;40.5637511;29.14815378;28.97356604
27;3664;95;60;24.96584226;8.563216565;17.31631659;14.11564162;19.87447914;8.006316078;23.08340471;9.554301932;19.21633531;12.28614284;23.72211003;26.67784785;15.66865293;19.18041714;23.45528946;18.0632994;17.04198194;23.99355852;13.7807114;11.82187859;38.35076002;32.30508886;22.59498917;40.60957194;22.05029063;29.01938688
28;4507;3;35;15.74394418;26.35911155;16.16452429;26.19993975;37.35591316;19.47829518;13.17582915;23.47259336;18.35315309;21.19670257;24.63912824;14.18011544;13.50377912;19.36352417;13.5477139;17.3294518;20.38229778;24.19574459;19.16524866;22.51795684;45.09428547;22.39751331;12.68741362;47.35309739;39.53172465;35.76291233
29;3564;73;48;15.26434576;16.38507245;19.70584627;9.856589906;26.75906914;10.24051386;22.09496889;10.21229035;21.60586499;8.442322264;22.73367422;16.13590705;18.05818262;16.24332406;22.46685364;18.0107182;14.51508048;21.38343616;15.96084858;7.704286415;37.72356836;31.31665304;21.60655336;39.98238028;28.93488063;28.39219522
30;4268;65;-8;24.80201323;23.77875782;26.97090454;23.73149832;34.77555943;17.78953113;19.39516092;18.86733136;28.99955036;16.59144058;2.924081687;23.9947777;24.31015937;28.96363219;19.76704567;27.84651445;26.82519699;33.77677358;23.56392645;21.60509365;40.48902347;28.61684507;18.90674539;42.74783539;36.95137092;31.15765033
31;1999;58;57;12.31510312;16.24911851;14.94215059;1.464902486;27.24592012;9.8825493;24.30297513;13.25244013;15.74516201;13.50571326;24.94168046;15.04103395;15.26108816;8.507319822;24.67485988;9.705403298;6.20976558;13.07812126;9.92348646;7.455272015;39.57033044;33.52465928;23.8145596;41.82914236;29.42173161;30.2389573
32;4183;44;71;11.80419015;19.03991445;10.04425806;9.710697492;30.03671607;12.15909809;20.96319871;18.1425522;12.23288686;18.39582533;29.83179252;11.48961708;10.0700916;5.157949708;21.33508346;2.894293764;6.761477866;11.48243625;10.84145897;12.28637702;44.46044251;30.18488287;20.47478318;46.71925443;32.21252756;35.12906937
33;3175;68;65;17.91290335;14.55838196;16.06779886;5.66936622;25.28115121;5.512498954;24.7115547;13.66101971;17.96781758;13.91429284;25.35026003;19.76689133;14.42013521;11.58886016;25.08343945;13.16922385;7.324349314;16.76311982;9.168482014;3.683667909;39.97891002;33.93323886;24.22313917;42.23772194;27.4569627;30.64753688
34;3847;44;23;11.01264185;21.63722718;19.33930262;19.17992691;32.63402879;15.64800049;11.763559;16.72580072;21.52793142;14.44990993;17.89233561;10.47870254;16.67855745;16.31955029;12.13544375;19.04319221;22.50233335;27.22730243;21.42239581;19.463563;38.34749283;20.98524315;11.27514346;40.60630475;34.80984028;29.01611969
35;2526;65;67;17.51889471;14.06947408;16.82892522;5.275357579;26.58112245;6.812470193;26.46850034;15.41796535;17.63193664;15.67123848;27.10720567;17.9686674;15.72010645;11.19485152;26.84038509;11.37099993;5.526125393;14.9648959;7.370258093;3.289659268;41.73585566;35.69018449;25.98008481;43.99466757;28.75693394;32.40448252
36;3624;76;54;17.21429443;12.71407855;16.03485238;8.000974734;23.71088017;6.707013268;20.76793518;9.717400182;17.9348711;9.970673312;21.4066405;19.0496947;14.38718872;15.04339207;21.13981993;16.24147555;12.74583783;19.61419351;12.49924719;6.409862643;36.03529049;29.98961933;20.27951964;38.29410241;25.88669166;26.70391735
37;4244;37;64;11.7096955;22.90461287;13.23626923;13.25034699;33.90141448;16.0237965;20.94644505;22.00725061;15.42489803;22.26052374;32.40974414;14.52474457;10.36761344;7.736887002;21.3183298;7.236115358;13.38332958;18.55406008;15.71074998;16.59664174;48.32514092;30.1681292;20.45802952;50.58395284;36.07722597;38.99376778
38;3761;45;80;14.2556398;15.91249895;7.165537749;12.35529747;26.90930056;9.03168258;17.27740425;15.01513669;9.35416655;15.26840982;26.70437702;13.83527365;6.384297136;9.896061342;17.649289;5.597471438;6.10809042;13.7264341;8.71863606;12.07134424;41.333027;26.4990884;16.78898872;43.59183892;29.08511205;32.00165386
39;4168;42;64;8.513654534;20.1521927;11.29250476;8.766841919;31.14899431;13.27137633;20.53794822;19.25483045;12.7691264;19.50810358;30.94407077;11.1365593;9.644841109;1.867414095;20.90983297;4.748181071;9.946056213;14.71310342;12.95832981;10.94310823;45.57272076;29.75963237;20.04953269;47.83153267;33.3248058;36.24134762
40;2504;64;20;18.84035827;18.49406575;21.68621248;17.20123391;29.49086737;12.50483907;14.11046886;13.5826393;23.7148583;11.25073041;13.50872044;18.26937028;19.0254673;22.52513593;14.48235361;22.56182239;21.54050493;28.49208151;18.27923439;16.32040158;35.20433141;23.33215301;13.62205332;37.46314333;31.66667886;25.87295827
41;3403;30;31;8.732354201;26.84605337;16.85294953;21.34228131;37.84285498;20.16672042;11.16872883;21.93462691;19.04157833;19.65873612;23.1011618;7.335077771;14.19220436;14.57564392;11.54061358;18.01787704;21.07072302;24.88416982;19.8536739;23.20638208;43.55631902;20.39041298;10.6803133;45.81513094;40.01866647;34.22494588
42;3675;22;15;15.58749264;23.45622696;16.89575931;23.40896746;34.45302858;17.46700028;6.642212805;18.54480051;19.08438811;16.26890972;19.71133539;13.96480287;14.23501413;20.09475918;7.014097555;18.06068682;21.1135328;24.9269796;19.89648368;21.28256279;40.16649262;15.86389696;6.153797272;42.42530454;36.62884007;30.83511948
43;4359;31;66;11.62329586;20.96653019;11.31619009;14.28252266;31.9633318;14.08571382;18.55247193;20.06916793;13.50481889;20.32244106;30.1648667;13.73106289;8.251809795;5.798804321;18.92435668;6.634525297;12.77174604;17.95247002;13.7726673;16.47810219;46.38705824;27.77415608;18.06405639;48.64587016;34.13914329;37.0556851
44;4458;13;15;18.19302579;26.06802412;18.9338157;26.02076462;37.06482573;20.07879743;8.680269201;21.15659767;21.1224445;18.88070688;22.32313255;16.10678454;16.27307053;22.13281558;9.052153951;20.09874321;23.15158919;26.965036;21.93454007;23.89435995;42.77828978;17.90195335;8.191853668;45.03710169;39.24063722;33.44691664
45;2153;20;1;14.6838476;23.17288857;15.39134585;23.12562907;34.16969018;17.18366188;2.894246229;18.26146211;17.57997465;15.98557133;19.427997;12.56431469;12.73060068;18.59034572;3.266130979;16.55627336;19.60911934;23.42256615;18.39207022;20.9992244;39.88315422;12.11593038;2.405830696;42.14196614;36.34550167;30.55178108
46;2625;40;24;10.14253425;22.87543732;19.01563944;20.04799796;33.87223893;16.88621063;11.43989582;17.96401087;21.20426824;15.68812008;19.13054575;9.608594944;16.35489427;16.4317114;11.81178057;18.84193935;23.23341293;27.04685974;22.01636381;20.70177315;39.58570298;20.66157997;10.95148029;41.84451489;36.04805042;30.25432984
47;4085;60;29;14.98640785;19.87729862;23.19807244;13.04041818;30.87410023;13.88807193;19.86911616;14.96587217;25.09809116;12.07787314;18.59398847;14.41541986;21.55040879;18.67088005;20.24100091;20.54683663;17.05119891;23.9195546;19.66246725;16.70894509;36.58756428;29.09080031;19.38070063;38.84637619;33.04991172;27.25619114
