ID_NODO;COORDENADA_X;COORDENADA_Y;CENTRO_CERCANO;TIEMPO_CERCANO
1946;42;43;58;3.031963589
1959;28;81;6;3.304126564
1999;58;57;35;6.581993693
2001;82;28;40;7.837661968
2004;107;112;66;7.026355286
2013;107;110;66;7.526467586
2059;68;28;40;4.763014648
2086;112;68;13;5.906292698
2092;67;82;52;5.126680632
2100;87;50;36;5.474427988
2101;87;54;36;4.974343588
2102;84;58;36;4.378634008
2103;84;63;36;5.005803928
2104;84;68;36;5.646402328
2105;78;70;36;6.400621228
2106;76;75;33;7.010779594
2107;75;80;38;6.90156258
2108;71;83;38;6.31761678
2109;66;85;38;5.66556942
2110;61;84;38;5.08255176
2111;56;84;38;4.51031892
2112;52;87;38;3.91029948
2113;47;86;38;3.30869976
2114;43;85;38;2.90125752
2115;39;83;38;3.44935716
2116;33;84;6;3.640456624
2117;29;81;6;3.072812884
2118;24;80;6;2.456231344
2119;21;76;6;1.878225064
2120;17;73;6;1.268062864
2121;18;67;20;0.592780846
2122;15;63;20;0.039355426
2123;15;58;20;0.652761406
2124;10;54;20;1.498086466
2125;10;50;20;1.974865666
2126;12;45;20;2.655020086
2127;13;40;20;3.226080646
2128;17;37;20;3.792277306
2129;19;32;17;4.114384553
2130;19;28;17;3.648365513
2131;21;22;45;3.018723041
2132;24;19;45;3.509663081
2133;29;17;45;4.154108561
2134;34;17;57;3.839559908
2135;38;14;57;3.268063088
2136;43;14;57;3.858511628
2137;47;11;25;3.594567848
2138;52;13;25;4.214081168
2139;56;13;25;4.699007828
2140;61;13;40;4.491921388
2141;66;15;40;3.845895628
2142;71;16;40;4.479005488
2143;74;19;40;4.988357548
2144;78;23;40;5.687848888
2145;79;28;40;6.263250508
2146;81;32;40;6.812194648
2147;87;35;36;7.548543028
2148;85;40;36;6.866659888
2149;88;45;36;6.119137048
2150;18;-31;62;2.522714758
2151;20;-20;62;1.246088758
2152;20;-10;62;0.111006598
2153;20;1;45;0.125998841
2154;20;11;45;1.349108141
2155;19;22;45;2.766346721
2156;17;32;17;4.021241873
2157;15;43;20;3.304122946
2158;13;53;20;2.120781646
2159;9;63;20;0.758573446
2160;6;73;20;2.009101186
2161;2;83;20;3.293718946
2162;-3;92;20;4.440561286
2163;-8;101;20;5.611463086
2164;-13;110;20;6.967825306
2165;23;77;6;3.851108584
2166;77;21;21;5.020365222
2167;24;22;17;2.799537653
2168;66;12;40;3.687985708
2169;25;24;17;2.362433333
2170;104;62;13;3.441878798
2171;66;38;19;2.914908436
2172;29;88;16;6.292488376
2173;71;71;55;3.521821786
2174;40;48;2;0.441729674
2175;80;60;36;5.835229768
2176;78;36;22;5.722882264
2177;72;61;55;4.054549486
2178;50;84;7;2.405188452
2179;65;38;12;3.163071343
2180;64;48;5;0.845173324
2181;59;14;40;5.404669528
2182;90;35;51;7.524900004
2183;17;31;17;3.613912493
2184;43;74;32;1.601938126
2185;89;53;27;6.020234778
2186;27;19;42;4.487906057
2187;50;78;3;0.42275946
2188;101;53;51;5.782913164
2189;54;60;31;5.2537848
2190;31;36;41;4.08119856
2191;-13;117;20;9.643798186
2192;68;52;9;3.98165562
2193;121;-13;61;6.109433939
2194;64;57;31;3.02485818
2195;68;72;35;4.216594013
2196;88;60;27;2.688381258
2197;13;49;20;3.804811966
2198;40;17;46;2.878711973
2199;59;68;35;2.829064853
2200;37;94;16;3.910586176
2201;78;47;29;3.95552598
2202;60;47;9;2.85893112
2203;51;68;32;4.631559646
2204;60;44;12;1.222768363
2205;2;28;10;0.064473552
2206;47;58;39;4.105657293
2207;-18;117;20;11.63039459
2208;42;71;53;3.803606022
2209;80;66;55;5.787340726
2210;94;64;27;5.750534058
2211;56;68;35;3.958763273
2212;47;74;32;2.270757706
2213;63;71;52;4.325039532
2214;83;68;36;6.069115648
2215;34;79;53;6.780985782
2216;88;83;0;6.079735319
2217;78;50;29;4.5388707
2218;75;47;29;2.0358114
2219;66;42;5;2.979857884
2220;71;79;55;6.613495846
2221;34;23;48;2.715364998
2222;99;53;51;4.998779104
2223;67;85;38;6.10051674
2224;24;37;8;2.563470978
2225;79;11;21;7.317083862
2226;40;63;37;4.59108486
2227;51;47;50;2.068257305
2228;71;49;29;0.97963212
2229;36;28;46;4.800008873
2230;39;89;38;5.84176812
2231;80;58;36;2.650511248
2232;37;17;48;3.265365798
2233;92;83;0;4.502782259
2234;25;22;17;3.177792473
2235;86;36;51;6.839639704
2236;45;79;3;2.86215672
2237;19;68;20;3.463952686
2238;65;12;40;3.359423128
2239;24;18;42;3.626717777
2240;20;-4;45;2.063696201
2241;86;20;21;7.868513022
2242;94;52;51;6.503921584
2243;50;34;18;5.600111266
2244;25;-10;62;2.024876098
2245;112;67;13;5.876367098
2246;60;37;19;0.772634536
2247;57;35;18;1.156725466
2248;67;50;9;3.59175666
2249;74;42;29;2.70038418
2250;22;58;20;3.465260326
2251;97;54;51;7.853941384
2252;2;82;20;3.665598406
2253;19;24;17;3.745544753
2254;7;64;20;4.098565186
2255;84;34;22;9.082101184
2256;73;60;36;4.930747108
2257;0;67;20;6.893731966
2258;19;54;20;4.736113306
2259;25;28;17;1.367287013
2260;25;18;42;4.042174277
2261;26;38;41;4.25691858
2262;20;17;42;3.601970057
2263;77;83;38;8.58769272
2264;19;58;20;2.296987306
2265;123;29;65;2.378488727
2266;53;22;54;3.261479157
2267;56;44;50;2.848294625
2268;84;64;0;6.690704279
2269;7;55;20;3.746615806
2270;9;53;20;2.268314566
2271;48;34;50;4.286732885
2272;50;37;50;4.423644425
2273;47;65;39;2.477208333
2274;67;51;9;3.2088816
2275;37;30;46;4.354804253
2276;13;69;6;4.303614244
2277;81;45;29;4.96934154
2278;56;73;35;5.947374113
2279;24;77;6;3.594509224
2280;41;34;46;4.414315133
2281;18;22;45;3.165602261
2282;99;47;51;2.775193504
2283;87;68;27;6.283462878
2284;132;41;64;2.126456422
2285;36;32;41;4.993266
2286;10;52;20;2.722516066
2287;59;73;35;4.779598733
2288;62;42;12;1.970620063
2289;88;64;0;5.198744279
2290;6;83;20;4.916336026
2291;115;88;66;3.200160086
2292;71;89;38;8.54844774
2293;42;88;38;4.3241004
2294;66;-3;30;2.494578151
2295;4;73;20;2.771168026
2296;50;21;54;1.605585357
2297;86;26;40;9.956327908
2298;37;84;38;4.41331866
2299;71;63;36;5.546328568
2300;36;94;16;3.490471516
2301;26;49;4;0.022638175
2302;38;78;38;3.3856557
2303;40;13;46;4.419773873
2304;99;52;51;3.869784544
2305;77;44;22;3.978152464
2306;23;68;43;4.001465279
2307;27;48;4;1.336123915
2308;72;49;29;2.15558508
2309;84;36;51;7.638805024
2310;55;37;18;2.761896586
2311;39;17;48;4.045455498
2312;45;85;38;2.08816452
2313;44;47;58;2.970573329
2314;76;64;55;3.786052786
2315;44;17;54;2.398722657
2316;66;89;38;7.35227628
2317;87;30;36;9.566840428
2318;22;54;4;3.824238655
2319;39;33;46;5.265925013
2320;45;88;38;3.33992496
2321;56;77;52;4.902055152
2322;126;39;65;4.975517687
2323;109;67;13;4.662482498
2324;81;28;47;8.307557492
2325;74;62;33;3.211625674
2326;35;61;39;3.816616653
2327;77;28;47;6.823947092
2328;79;40;22;4.699887724
2329;68;71;35;3.849093173
2330;78;18;21;4.450683042
2331;49;71;7;3.885578712
2332;146;-13;60;1.815878167
2333;94;45;51;4.022010064
2334;33;26;48;3.338252658
2335;70;64;55;1.259315926
2336;25;-14;62;3.531683398
2337;36;49;59;2.230585756
2338;62;44;12;1.999878163
2339;9;52;20;2.691135286
2340;44;22;34;0.457559709
2341;69;61;36;5.484617008
2342;65;50;5;1.804302124
2343;22;43;8;3.675070818
2344;43;76;32;2.419872706
2345;31;41;8;2.394157278
2346;40;57;59;2.500468936
2347;50;18;25;1.989349988
2348;94;53;51;6.965064064
2349;23;17;42;2.071599617
2350;45;65;39;2.209901193
2351;72;25;40;5.050496188
2352;68;89;52;7.837800732
2353;25;27;17;2.841570173
2354;76;57;36;2.585027548
2355;54;34;18;4.027520206
2356;72;67;33;2.447530174
2357;103;89;66;2.466243626
2358;29;36;41;3.11485782
2359;53;52;9;4.34640474
2360;19;46;8;4.600430178
2361;42;60;39;2.325739593
2362;6;50;20;3.638426326
2363;36;20;48;2.200044198
2364;36;71;53;1.728797442
2365;60;39;19;0.031113196
2366;51;52;1;4.010296204
2367;14;64;20;3.385009606
2368;38;98;16;2.809925356
2369;47;90;7;4.230342012
2370;13;56;20;3.533397166
2371;71;56;36;2.783370928
2372;104;61;13;3.799257758
2373;74;60;36;3.368099008
2374;28;70;53;3.715541382
2375;72;9;21;1.651967382
2376;44;70;32;0.435326986
2377;90;28;51;9.187279264
2378;69;85;38;6.89355954
2379;46;89;38;3.80804616
2380;29;53;4;4.118858875
2381;91;60;27;1.534146438
2382;56;71;52;3.950471112
2383;65;17;40;1.420667728
2384;102;63;13;3.809159738
2385;41;94;16;5.245435756
2386;73;16;21;4.814321562
2387;86;31;40;9.733765768
2388;131;33;65;5.148628007
2389;44;13;57;4.441991288
2390;4;50;20;4.407622126
2391;36;78;38;4.16509578
2392;126;38;65;4.757986187
2393;65;56;35;4.343525933
2394;95;30;51;8.779786864
2395;82;35;22;7.727484724
2396;33;32;41;4.76325714
2397;118;-13;61;7.269739319
2398;14;67;20;4.576617286
2399;36;73;53;2.506480542
2400;66;48;5;0.013914244
2401;51;48;50;2.437066565
2402;47;23;25;1.200170408
2403;79;19;21;5.009542902
2404;86;70;0;5.927338019
2405;20;46;8;4.786614618
2406;92;27;51;9.408037804
2407;-12;117;20;10.03857635
2408;83;25;21;9.518653242
2409;114;-13;61;8.803833719
2410;41;30;46;2.807560493
2411;76;85;38;9.66033834
2412;21;39;8;2.380935258
2413;69;60;36;5.101799968
2414;37;90;16;5.194813276
2415;78;19;21;4.830371982
2416;40;72;53;3.834061062
2417;88;71;0;5.227153919
2418;72;71;55;3.058042066
2419;73;49;29;2.5792167
2420;30;32;41;3.39813804
2421;97;46;51;3.111641284
2422;41;96;16;4.568849356
2423;47;29;25;3.716165168
2424;53;23;54;3.694925337
2425;41;61;39;2.161765593
2426;20;27;17;0.881337653
2427;39;26;46;2.666282873
2428;93;41;51;3.283974484
2429;37;23;48;1.587123378
2430;19;53;20;4.335623026
2431;33;33;48;5.117067918
2432;13;-31;62;4.624401118
2433;138;-15;60;13.07067481
2434;35;17;48;3.702224058
2435;56;27;25;6.363112148
2436;89;30;11;9.860141408
2437;46;87;38;2.99362188
2438;66;55;9;5.04708918
2439;34;19;48;1.146726918
2440;19;44;8;5.411122998
2441;83;26;21;9.140357442
2442;99;49;51;2.718063544
2443;103;84;66;4.742450846
2444;84;38;22;7.499689684
2445;89;80;0;4.471152179
2446;85;64;0;6.311279999
2447;46;40;50;4.499763185
2448;89;68;0;3.954366839
2449;69;44;22;0.758434144
2450;39;52;59;0.031113196
2451;79;38;22;6.424618684
2452;50;48;1;2.144972404
2453;25;53;4;4.995333175
2454;69;68;55;2.980235146
2455;72;48;29;0.41765052
2456;46;74;32;1.864592926
2457;64;59;35;4.261887413
2458;34;22;48;0.010671738
2459;60;35;18;0.019090186
2460;41;93;16;5.667196456
2461;41;48;2;0.810924314
2462;51;43;50;1.297529405
2463;93;46;51;4.562962204
2464;22;68;43;4.382564039
2465;84;41;51;6.950940904
2466;27;1;45;3.055027061
2467;79;50;29;5.2596201
2468;88;73;0;6.048275939
2469;131;1;61;5.739488459
2470;76;69;33;4.664260414
2471;-1;30;10;2.026915152
2472;93;70;0;0.816211619
2473;68;82;52;5.522642832
2474;20;-25;62;3.157688818
2475;59;18;40;3.804297148
2476;34;58;59;5.151932116
2477;94;54;51;7.288988644
2478;56;74;3;5.91330774
2479;84;53;36;5.712353128
2480;128;49;64;6.248613382
2481;99;51;51;5.613982864
2482;40;19;46;3.638362013
2483;74;50;36;3.391789108
2484;28;33;41;3.90381468
2485;52;82;3;2.82672912
2486;19;55;20;3.509363986
2487;6;54;20;3.206141446
2488;63;46;5;1.819751224
2489;75;73;33;5.932023334
2490;91;51;51;7.458001624
2491;95;23;51;9.033817804
2492;48;36;50;3.482906885
2493;67;31;47;3.232070612
2494;109;66;13;4.279398518
2495;105;63;13;4.010074598
2496;18;71;20;2.218774066
2497;8;52;20;3.081029566
2498;72;38;22;3.630402784
2499;29;33;41;3.53549418
2500;71;18;40;4.246274128
2501;56;76;7;4.740640452
2502;36;76;53;3.760848222
2503;66;39;19;2.515210936
2504;64;20;40;0.040636768
2505;67;54;36;4.254656368
2506;100;63;27;3.255405138
2507;88;41;51;5.228686084
2508;5;52;20;4.770919726
2509;51;78;3;0.0101241
2510;98;47;51;2.431382704
2511;35;25;48;1.576614378
2512;54;63;39;5.532518313
2513;138;1;61;8.669763659
2514;89;67;0;3.556476059
2515;83;30;22;10.173099
2516;109;92;66;0.068332466
2517;68;77;52;3.865778532
2518;54;80;52;2.975588532
2519;67;46;29;3.9459402
2520;51;44;50;0.907843865
2521;53;74;52;4.091142252
2522;68;22;40;2.469839248
2523;34;86;6;6.120400324
2524;31;22;48;1.177003218
2525;53;73;3;2.5342323
2526;65;67;35;0.009545093
2527;67;30;47;2.822198552
2528;77;27;11;7.227572228
2529;77;22;21;6.160339482
2530;50;11;25;4.359838748
2531;77;38;22;5.321196604
2532;126;-11;61;3.147047339
2533;44;37;50;4.324392725
2534;119;29;65;1.380942707
2535;40;60;39;3.067920753
2536;84;45;29;6.13462194
2537;14;43;20;3.704888146
2538;13;39;20;3.615784486
2539;39;29;46;3.926561753
2540;85;38;36;7.720064968
2541;16;43;20;4.490158066
2542;84;56;36;4.819266808
2543;57;64;31;3.60959694
2544;39;87;38;5.7117912
2545;82;30;22;9.775120984
2546;46;34;50;5.666099645
2547;61;30;47;0.590095892
2548;34;33;41;4.0599573
2549;54;78;3;1.1895075
2550;25;17;42;4.450680977
2551;64;35;11;3.336223928
2552;80;52;36;4.508418508
2553;24;-20;62;2.888635858
2554;82;70;33;7.140598114
2555;53;49;9;3.1466229
2556;40;74;32;2.943085426
2557;120;-13;61;6.501464819
2558;31;42;8;2.739758718
2559;50;24;25;2.733446468
2560;15;47;20;4.840654606
2561;89;70;0;4.674423719
2562;60;74;35;5.582827313
2563;36;14;48;4.404830958
2564;95;46;51;4.608871744
2565;70;59;55;4.073559166
2566;35;24;46;2.898512453
2567;148;-8;60;2.065119607
2568;63;89;52;5.893235532
2569;13;68;6;4.677507004
2570;95;19;51;10.4761893
2571;12;63;20;1.918999786
2572;58;18;40;3.418661608
2573;36;54;59;4.289192116
2574;42;61;39;1.150792593
2575;13;-29;62;5.432232358
2576;5;48;20;4.830202306
2577;44;29;34;2.443892229
2578;103;53;51;5.615808484
2579;36;38;58;5.000294069
2580;95;51;51;6.447551644
2581;8;46;20;5.685765106
2582;47;85;38;2.90296386
2583;17;-25;62;4.319539618
2584;44;41;50;2.926236725
2585;67;52;9;4.38115488
2586;98;43;51;0.834644104
2587;99;44;26;4.270287814
2588;55;45;12;3.585711823
2589;32;39;8;4.415651358
2590;36;72;53;2.956891482
2591;72;21;40;4.456757188
2592;58;46;9;2.46961746
2593;34;18;57;1.512479768
2594;53;44;50;2.261071325
2595;91;41;51;4.239817684
2596;132;49;64;6.171195802
2597;106;84;66;3.485515226
2598;66;3;30;4.795672711
2599;133;33;65;6.005661047
2600;107;25;65;7.928074247
2601;3;52;20;5.200512286
2602;61;86;52;4.861146372
2603;79;42;22;5.550592024
2604;14;70;20;4.275145006
2605;82;29;40;9.869386588
2606;28;68;43;2.119180739
2607;4;68;20;4.776873586
2608;145;-8;60;0.916685947
2609;70;54;36;3.115724608
2610;151;49;64;11.89431896
2611;89;73;0;6.436598099
2612;134;49;64;6.949849762
2613;40;41;58;2.418214769
2614;8;70;20;6.451286626
2615;42;58;39;2.320141773
2616;90;43;51;5.289471124
2617;15;39;20;4.355852926
2618;112;63;13;6.782987198
2619;15;45;20;5.626860706
2620;128;54;64;8.229728302
2621;10;46;20;4.993648306
2622;72;37;22;3.207244564
2623;24;81;6;4.900667464
2624;90;52;27;6.592972158
2625;40;24;46;0.009545093
2626;60;85;52;3.337486572
2627;46;64;39;1.659849873
2628;28;38;8;2.406446058
2629;78;24;40;6.103400428
2630;58;41;19;1.552572496
2631;34;13;57;1.287396488
2632;46;60;39;3.254553993
2633;60;49;9;2.0517861
2634;67;90;52;7.716765252
2635;102;69;13;5.322021278
2636;77;47;29;3.57972372
2637;8;30;10;3.277989672
2638;18;77;6;2.395717324
2639;39;74;32;3.274960966
2640;47;35;50;4.041539945
2641;96;23;51;8.657400124
2642;48;41;50;1.420217825
2643;57;54;31;5.7361473
2644;65;64;35;1.202528093
2645;135;33;65;6.494360567
2646;36;88;16;5.657391496
2647;91;52;51;7.065167764
2648;27;-3;45;4.759122881
2649;83;14;40;10.70189403
2650;20;-1;45;3.277161101
2651;70;68;55;2.730016966
2652;57;58;31;1.347864
2653;60;70;35;4.052608853
2654;25;34;41;3.21809832
2655;29;26;41;2.18211258
2656;38;80;38;2.62280166
2657;112;90;66;1.947903866
2658;72;44;22;0.414173284
2659;44;24;34;1.234708029
2660;48;17;25;1.394937128
2661;24;17;17;4.647446153
2662;60;75;3;5.5683726
2663;56;21;25;4.043619848
2664;23;19;17;3.613906553
2665;38;67;43;3.372941639
2666;33;83;6;4.017064984
2667;18;68;20;3.416232826
2668;60;71;35;4.450103933
2669;76;60;36;3.774833608
2670;41;62;39;1.750078653
2671;125;2;61;2.464312499
2672;54;65;39;5.069882913
2673;81;54;36;4.178610568
2674;39;93;16;5.186114596
2675;19;60;20;3.841785526
2676;69;11;40;4.983833128
2677;51;74;3;1.57855128
2678;38;91;16;5.453738116
2679;91;63;27;2.738676858
2680;17;54;4;5.743915375
2681;105;62;13;3.828534878
2682;99;55;51;4.991401444
2683;145;1;61;11.4350004
2684;13;52;20;5.053098346
2685;78;83;38;8.99169072
2686;41;86;38;4.0629393
2687;47;24;25;1.580815688
2688;15;77;6;1.196660284
2689;108;68;13;2.405661578
2690;135;30;65;5.239432727
2691;19;31;17;2.851246013
2692;56;90;38;7.04665188
2693;47;20;25;0.030559208
2694;90;14;40;12.89462085
2695;24;15;42;1.603195757
2696;79;47;22;4.309491244
2697;74;55;36;1.295042368
2698;126;32;65;2.300158547
2699;121;-19;61;8.409794459
2700;78;29;47;6.953362712
2701;38;61;39;2.647525293
2702;41;88;38;4.75127598
2703;76;62;36;3.180770368
2704;88;34;51;7.917296584
2705;66;70;35;1.488819413
2706;14;31;24;3.585749849
2707;42;28;34;3.421114149
2708;-1;73;20;4.636758586
2709;56;78;52;1.362497592
2710;78;25;40;6.509120368
2711;21;60;20;4.417714606
2712;59;47;5;3.079192624
2713;36;9;48;6.242615598
2714;39;95;16;4.296174676
2715;102;73;0;3.908737379
2716;40;14;57;4.067244248
2717;79;33;22;7.526338204
2718;68;59;35;5.852962973
2719;74;53;36;3.200121328
2720;44;50;1;2.584530544
2721;73;14;21;4.032429042
2722;13;77;6;1.968554944
2723;33;62;37;2.20824462
2724;51;34;18;3.583175026
2725;69;54;36;2.686583968
2726;27;68;43;2.484742619
2727;19;45;8;4.192111938
2728;109;86;66;2.516480966
2729;56;45;12;3.218171863
2730;77;16;21;5.946196662
2731;42;67;39;1.952532753
2732;65;62;35;1.989736673
2733;109;68;13;5.017444538
2734;70;47;29;1.59923868
2735;26;26;17;2.013114833
2736;39;97;16;3.657330136
