ID_NODO;COORDENADA_X;COORDENADA_Y;CENTRO_CERCANO;TIEMPO_CERCANO
297;67;68;35;2.117630093
300;40;29;46;3.814963613
303;64;49;5;1.615333264
305;34;88;16;5.787373216
306;80;63;36;4.176889288
314;46;58;39;3.935898513
324;43;87;38;3.16770336
325;66;41;5;3.137443144
329;90;48;51;6.576745444
331;73;61;31;4.57531224
332;49;43;58;5.243835689
337;34;43;8;3.916544658
340;67;71;35;3.222503513
343;40;20;46;1.515587513
349;27;84;6;5.368808104
353;47;30;25;3.662707148
354;71;50;5;3.682622224
355;26;22;17;3.102521453
356;47;34;50;4.738457105
357;56;20;25;4.742088308
360;48;29;34;3.522484089
362;49;60;39;3.511775193
369;46;79;32;3.390551986
374;64;60;35;3.980320133
379;46;33;50;5.294847125
380;67;47;5;3.907768444
393;47;62;39;2.498795613
398;59;43;50;3.813828545
404;47;80;32;3.947083546
412;35;20;48;2.378032338
413;79;49;29;4.67223306
414;92;46;51;4.669718524
424;48;1;25;7.318196948
426;35;43;8;4.287426978
428;93;49;51;5.135854264
435;68;61;31;5.0571759
438;23;58;20;4.032314626
439;81;52;36;4.519400008
442;36;84;6;4.311207544
450;69;51;22;3.228810424
465;40;45;58;0.784599569
471;43;70;32;0.725802106
478;66;45;5;3.109446124
479;55;43;9;4.8103353
500;79;45;29;6.09382758
506;59;72;35;4.027651913
507;86;41;51;5.533956244
510;44;48;1;3.119769964
522;66;4;30;4.902890491
527;63;14;40;2.956407448
529;63;2;40;7.368711028
535;55;56;9;5.71440204
541;60;42;12;0.372202543
546;73;11;40;5.895548428
548;64;27;11;0.060368468
551;36;42;2;4.045156754
552;86;63;36;5.060631328
556;70;63;55;4.970347186
559;27;70;53;3.712946082
562;86;25;21;8.969517102
564;36;43;2;3.667301834
567;66;56;9;4.51274004
571;70;12;21;3.348532662
576;66;72;35;4.366658693
579;90;31;51;8.958476584
581;80;67;55;5.805119686
589;64;52;5;2.241017884
590;70;46;5;4.069693444
594;75;52;29;4.11906822
601;25;23;17;2.599153433
606;50;29;34;4.241217909
608;36;61;39;3.920125653
615;26;39;4;3.681174955
617;84;26;40;8.632427608
618;48;11;25;3.689292608
623;70;30;47;3.766634072
627;74;46;29;4.08992892
628;31;49;4;1.796381995
629;80;61;36;3.811267648
631;40;58;59;2.497416196
632;61;42;12;0.021608623
636;66;60;35;4.674557753
637;126;43;65;5.069813747
639;33;30;48;4.594773978
640;44;35;50;5.423959925
644;40;49;2;0.012167654
651;31;48;4;2.139729175
653;60;72;35;4.355346473
654;41;15;54;4.018502757
656;73;18;21;5.818258002
658;73;27;11;3.459936368
659;61;35;47;2.395188872
662;80;65;55;5.713987606
666;64;1;40;7.862598328
670;62;38;19;1.853836456
672;25;57;4;3.185138155
673;17;30;24;3.143042609
677;62;45;19;4.466474116
681;94;47;51;4.300674964
682;51;72;3;4.16050854
686;75;36;22;4.189073224
687;74;64;33;3.782265694
688;70;4;21;4.552842822
693;70;9;21;2.235261282
695;75;38;22;3.479015044
710;41;23;34;3.909206109
714;56;22;25;4.032974348
715;64;72;35;5.447681213
719;103;64;13;2.451120518
721;33;57;37;3.84923718
722;39;94;16;4.122850516
724;81;47;29;4.21246164
725;66;14;40;4.088514088
727;50;17;54;0.041054997
728;70;25;11;4.991158928
730;40;66;39;3.631606773
739;40;69;39;2.536364193
748;56;64;31;3.8254161
749;64;62;55;4.258115806
757;50;22;25;3.258149348
761;126;33;65;5.210080907
786;93;47;51;5.260533784
789;28;35;41;2.99280636
806;148;-13;60;2.336761987
813;30;39;8;3.833427798
815;68;4;21;4.627509342
817;104;65;13;3.634012298
818;56;43;50;2.725786505
823;54;79;52;2.918408052
836;131;8;61;4.881847019
844;94;37;51;3.051826804
845;90;26;11;8.122887428
848;109;84;66;1.926964526
849;39;79;3;4.79456574
860;81;13;40;9.467246968
869;33;36;41;4.5115869
877;84;28;40;7.921951228
896;38;71;39;3.569346933
908;106;90;66;1.281821066
922;89;83;0;5.060727779
927;89;84;0;5.275613999
931;89;60;27;2.984082258
932;123;39;65;3.258007427
939;50;59;31;2.56875018
945;70;-8;30;1.848235171
947;68;79;52;5.739309012
951;50;98;49;0.070949003
963;97;53;51;6.871046404
1016;138;-4;60;5.304101047
1046;81;30;40;6.550069408
1050;89;27;11;7.810826228
1111;126;10;61;3.698988659
1125;38;83;38;3.1821342
1132;40;88;38;4.72270542
1149;47;81;32;4.316286526
1195;98;30;65;7.145876807
1200;138;-22;60;9.143867587
1201;67;35;11;4.029965468
1208;57;59;31;0.90272226
1239;132;30;65;3.713253287
1246;126;2;61;1.933554899
1247;79;60;36;3.313137748
1314;109;90;66;0.633173246
1325;109;91;66;0.424454186
1367;41;17;54;3.277394937
1378;90;13;40;11.45697903
1383;50;74;32;4.129558846
1386;130;49;64;4.768000822
1428;27;77;53;3.467356842
1429;126;-13;61;3.614192759
1448;50;88;38;4.65740514
1470;67;60;36;6.029822488
1476;115;68;13;4.656548798
1478;94;57;51;7.371433624
1507;28;39;41;3.89310648
1520;90;30;51;8.593604884
1539;42;63;39;3.279883833
1549;123;31;65;1.587281507
1562;38;96;16;3.291475636
1575;153;49;64;10.04580932
1582;57;70;31;3.1447527
1609;132;48;64;4.280748022
1610;50;77;7;4.657151472
1613;107;30;65;5.132944127
1678;123;30;65;1.821296327
1684;103;90;66;1.900743566
1688;42;82;38;1.77727854
1702;71;27;11;4.147607048
1718;84;39;51;6.918416044
1776;94;28;51;7.075593184
1822;73;57;31;3.14230464
1859;84;47;29;5.92840026
1866;115;91;66;1.792505546
1875;107;90;66;1.491229466
1883;28;75;53;2.990686662
1946;42;43;58;2.835194549
1959;28;81;6;2.973195724
1999;58;57;35;5.937873953
2001;82;28;40;7.507900948
2004;107;112;66;6.232481366
2013;107;110;66;6.669107426
2059;68;28;40;4.488732268
2086;112;68;13;5.326356638
2092;67;82;52;4.308121212
2100;87;50;36;4.790812348
2101;87;54;36;4.356277708
2102;84;58;36;3.833438308
2103;84;63;36;4.350440968
2104;84;68;36;4.883096368
2105;78;70;36;5.574184168
2106;76;75;36;6.169847788
2107;75;80;38;6.248037
2108;71;83;38;5.71037592
2109;66;85;38;5.11326636
2110;61;84;38;4.592001
2111;56;84;38;4.03002948
2112;52;87;38;3.454467
2113;47;86;38;2.91216384
2114;43;85;38;2.4927861
2115;39;83;38;2.97043566
2116;33;84;6;3.277918924
2117;29;81;6;2.771378164
2118;24;80;6;2.216809024
2119;21;76;6;1.680758944
2120;17;73;6;1.138438504
2121;18;67;20;0.585860146
2122;15;63;20;0.039355426
2123;15;58;20;0.609345466
2124;10;54;20;1.256980186
2125;10;50;20;1.708336186
2126;12;45;20;2.324232286
2127;13;40;20;2.884791046
2128;17;37;20;3.408674326
2129;19;32;24;3.624527429
2130;19;28;45;3.405745601
2131;21;22;45;2.661224681
2132;24;19;45;3.145844681
2133;29;17;45;3.698558561
2134;34;17;57;3.474419768
2135;38;14;57;2.929219568
2136;43;14;57;3.468286568
2137;47;11;25;3.297996968
2138;52;13;25;3.906981428
2139;56;13;25;4.347843368
2140;61;13;40;3.970500088
2141;66;15;40;3.394698748
2142;71;16;40;3.939902788
2143;74;19;40;4.406227048
2144;78;23;40;5.018538208
2145;79;28;40;5.582405968
2146;81;32;40;6.112732228
2147;87;35;36;6.615947188
2148;85;40;36;6.007896808
2149;88;45;36;5.316813388
2150;18;-31;62;2.331585178
2151;20;-20;62;1.122185158
2152;20;-10;62;0.111006598
2153;20;1;45;0.125998841
2154;20;11;45;1.247775401
2155;19;22;45;2.426657741
2156;17;32;45;3.532438301
2157;15;43;20;3.005160886
2158;13;53;20;1.886072086
2159;9;63;20;0.750011866
2160;6;73;20;1.974071746
2161;2;83;20;3.151446226
2162;-3;92;20;4.260427246
2163;-8;101;20;5.360897266
2164;-13;110;20;6.417986506
2165;23;77;6;3.473131384
2166;77;21;21;4.680830502
2167;24;22;17;2.603697653
2168;66;12;40;3.267206308
2169;25;24;17;2.224745033
2170;104;62;13;2.790235118
2171;66;38;19;2.646545296
2172;29;88;16;5.661402376
2173;71;71;55;3.300255466
2174;40;48;2;0.380804474
2175;80;60;36;5.236094968
2176;78;36;22;5.239834324
2177;72;61;55;3.633776566
2178;50;84;7;2.186276592
2179;65;38;12;2.947745623
2180;64;48;5;0.750666784
2181;59;14;40;4.684661848
2182;90;35;51;6.886070644
2183;17;31;17;3.346073273
2184;43;74;32;1.525278766
2185;89;53;27;5.417468178
2186;27;19;42;3.986339897
2187;50;78;3;0.37761996
2188;101;53;51;5.382094924
2189;54;60;31;4.91441028
2190;31;36;41;3.84847158
2191;-13;117;20;9.116034286
2192;68;52;9;3.65467632
2193;121;-13;61;5.316625259
2194;64;57;31;2.7091218
2195;68;72;35;3.962102753
2196;88;60;27;2.611393818
2197;13;49;20;3.262940266
2198;40;17;46;2.543056793
2199;59;68;35;2.527023053
2200;37;94;16;3.511928176
2201;78;47;29;3.68506806
2202;60;47;9;2.56516344
2203;51;68;32;4.162753726
2204;60;44;12;1.082937643
2205;2;28;10;0.064473552
2206;47;58;39;3.918089913
2207;-18;117;20;10.92795791
2208;42;71;53;3.160125402
2209;80;66;55;5.445627706
2210;94;64;27;5.273211558
2211;56;68;35;3.631695113
2212;47;74;32;2.046695686
2213;63;71;52;3.911288892
2214;83;68;36;5.278215808
2215;34;79;53;5.968310442
2216;88;83;0;5.388332219
2217;78;50;29;4.07058972
2218;75;47;29;1.8909675
2219;66;42;5;2.769469264
2220;71;79;55;6.215780206
2221;34;23;48;2.540813358
2222;99;53;51;4.684516144
2223;67;85;52;5.290544292
2224;24;37;8;2.304892998
2225;79;11;21;6.707424102
2226;40;63;37;4.1414814
2227;51;47;50;1.929213485
2228;71;49;29;0.88982394
2229;36;28;46;4.231739393
2230;39;89;38;5.06494752
2231;80;58;36;2.460300568
2232;37;17;48;2.999577198
2233;92;83;0;3.972290999
2234;25;22;17;2.945081693
2235;86;36;51;5.955444424
2236;45;79;3;2.70622224
2237;19;68;20;3.233911186
2238;65;12;40;3.039885568
2239;24;18;42;3.221113097
2240;20;-4;45;1.865457341
2241;86;20;21;7.250355762
2242;94;52;51;5.941126324
2243;50;34;50;5.138691185
2244;25;-10;62;1.960449718
2245;112;67;13;5.077560998
2246;60;37;19;0.735470476
2247;57;35;18;1.115574406
2248;67;50;9;3.28927344
2249;74;42;29;2.63884758
2250;22;58;20;3.163434586
2251;97;54;51;7.232085124
2252;2;82;20;3.505842466
2253;19;24;17;3.493638713
2254;7;64;20;3.710036986
2255;84;34;22;8.149580824
2256;73;60;31;4.26038232
2257;0;67;20;6.282955906
2258;19;54;20;4.292435686
2259;25;28;17;1.221271313
2260;25;18;42;3.585157457
2261;26;38;41;3.92310276
2262;20;17;42;3.189930017
2263;77;83;38;7.96697004
2264;19;58;20;2.059141426
2265;123;29;65;2.164483007
2266;53;22;25;2.968731908
2267;56;44;50;2.648737925
2268;84;64;0;6.061973399
2269;7;55;20;3.160610146
2270;9;53;20;1.966937626
2271;48;34;50;3.922392185
2272;50;37;50;3.962490905
2273;47;65;39;2.324098653
2274;67;51;9;2.92123662
2275;37;30;46;4.053828593
2276;13;69;6;4.055520904
2277;81;45;29;4.55923476
2278;56;73;35;5.400207233
2279;24;77;6;3.302740144
2280;41;34;46;4.039502273
2281;18;22;45;2.771355701
2282;99;47;51;2.462109424
2283;87;68;0;5.764944479
2284;132;41;64;1.790655562
2285;36;32;41;4.68516414
2286;10;52;20;2.461642126
2287;59;73;35;4.271931773
2288;62;42;12;1.918597903
2289;88;64;0;4.640555819
2290;6;83;20;4.547087746
2291;115;88;66;2.839115306
2292;71;89;38;7.8427791
2293;42;88;38;4.1030655
2294;66;-3;30;2.226584971
2295;4;73;20;2.714985106
2296;50;21;25;1.496753648
2297;86;26;40;9.349802968
2298;37;84;38;4.1654733
2299;71;63;36;5.138856268
2300;36;94;16;3.142213516
2301;26;49;4;0.022638175
2302;38;78;38;3.2481084
2303;40;13;46;4.017742253
2304;99;52;51;3.672576244
2305;77;44;22;3.658578364
2306;23;68;43;3.649569059
2307;27;48;4;1.248591295
2308;72;49;29;1.99740192
2309;84;36;51;6.656617024
2310;55;37;19;2.522308336
2311;39;17;48;3.752842818
2312;45;85;38;1.78620198
2313;44;47;58;2.732487869
2314;76;64;55;3.303583186
2315;44;17;34;2.264256309
2316;66;89;38;6.56298102
2317;87;30;36;8.417839288
2318;22;54;4;3.345152155
2319;39;33;46;4.924882253
2320;45;88;38;2.94714294
2321;56;77;52;4.280440452
2322;126;39;65;4.388333867
2323;109;67;13;4.014119438
2324;81;28;40;7.654741588
2325;74;62;33;3.036989494
2326;35;61;39;3.565826613
2327;77;28;40;6.257136148
2328;79;40;22;4.218864544
2329;68;71;35;3.612576653
2330;78;18;21;4.112131602
2331;49;71;7;3.650173872
2332;146;-13;60;1.604043307
2333;94;45;51;3.575392984
2334;33;26;48;3.029383758
2335;70;64;55;1.213273546
2336;25;-14;62;3.366311038
2337;36;49;59;2.018285656
2338;62;44;12;1.812075163
2339;9;52;20;2.352498166
2340;44;22;34;0.393748329
2341;69;61;36;5.163812128
2342;65;50;5;1.674280204
2343;22;43;8;3.287112018
2344;43;76;32;2.204040406
2345;31;41;8;2.191468398
2346;40;57;59;2.190399796
2347;50;18;25;1.879384868
2348;94;53;51;6.323452684
2349;23;17;42;1.777326197
2350;45;65;39;2.138787033
2351;72;25;40;4.673481028
2352;68;89;52;7.161238572
2353;25;27;17;2.589256793
2354;76;57;36;2.328479428
2355;54;34;18;3.979293046
2356;72;67;33;2.182670554
2357;103;89;66;2.236662506
2358;29;36;41;3.02704764
2359;53;52;9;3.93086274
2360;19;46;8;4.144521378
2361;42;60;39;2.215690053
2362;6;50;20;3.211976206
2363;36;20;48;2.012377338
2364;36;71;53;1.635393462
2365;60;39;19;0.031113196
2366;51;52;1;3.656468044
2367;14;64;20;3.063389446
2368;38;98;16;2.508173116
2369;47;90;7;3.906307992
2370;13;56;20;3.182485126
2371;71;56;36;2.553295408
2372;104;61;13;3.149740658
2373;74;60;36;2.982520288
2374;28;70;53;3.354559242
2375;72;9;21;1.481764062
2376;44;70;32;0.386136166
2377;90;28;51;8.584622824
2378;69;85;52;6.045742932
2379;46;89;38;3.39035262
2380;29;53;4;3.744217975
2381;91;60;27;1.473762078
2382;56;71;52;3.739129572
2383;65;17;40;1.247470408
2384;102;63;13;3.191137358
2385;41;94;16;4.893835456
2386;73;16;40;4.375139428
2387;86;31;40;8.755499488
2388;131;33;65;5.033136767
2389;44;13;57;3.944414528
2390;4;50;20;3.882439606
2391;36;78;38;3.95553234
2392;126;38;65;4.505557307
2393;65;56;35;4.006419833
2394;95;30;51;8.156183824
2395;82;35;22;7.106649724
2396;33;32;41;4.47717798
2397;118;-13;61;6.466536059
2398;14;67;20;4.171728286
2399;36;73;53;2.383513542
2400;66;48;5;0.013914244
2401;51;48;1;2.159618824
2402;47;23;25;1.108255748
2403;79;19;21;4.644166902
2404;86;70;0;5.365932419
2405;20;46;8;4.287180618
2406;92;27;51;8.715627244
2407;-12;117;20;9.503404966
2408;83;25;21;8.811170322
2409;114;-13;61;8.002068359
2410;41;30;46;2.616510413
2411;76;85;52;8.609772732
2412;21;39;8;2.145880278
2413;69;60;36;4.700116648
2414;37;90;16;4.676184076
2415;78;19;21;4.475602122
2416;40;72;53;3.532401162
2417;88;71;0;4.850723279
2418;72;71;55;2.959925206
2419;73;49;29;2.31692418
2420;30;32;41;3.01947276
2421;97;46;51;2.866455304
2422;41;96;16;4.357823896
2423;47;29;25;3.244738268
2424;53;23;25;3.329328068
2425;41;61;39;1.951436613
2426;20;27;17;0.725116433
2427;39;26;46;2.387021933
2428;93;41;51;3.066195304
2429;37;23;48;1.509003738
2430;19;53;20;3.938454766
2431;33;33;48;4.611692478
2432;13;-31;62;4.216719178
2433;138;-15;60;11.70585853
2434;35;17;48;3.449454978
2435;56;27;25;5.888012348
2436;89;30;11;8.879544668
2437;46;87;38;2.6535756
2438;66;55;35;4.705600433
2439;34;19;48;1.054382058
2440;19;44;8;4.857625278
2441;83;26;21;8.453046462
2442;99;49;51;2.593223704
2443;103;84;66;4.244109686
2444;84;38;22;6.640626784
2445;89;80;0;3.999169499
2446;85;64;0;5.819145659
2447;46;40;50;3.983403065
2448;89;68;0;3.605743079
2449;69;44;22;0.736046344
2450;39;52;59;0.031113196
2451;79;38;22;5.797798084
2452;50;48;1;1.794575344
2453;25;53;4;4.349747875
2454;69;68;55;2.757935986
2455;72;48;29;0.37798086
2456;46;74;32;1.673671006
2457;64;59;35;3.635475833
2458;34;22;48;0.010671738
2459;60;35;18;0.019090186
2460;41;93;16;5.252188996
2461;41;48;2;0.729525374
2462;51;43;50;1.192201145
2463;93;46;51;4.088403304
2464;22;68;43;4.030267799
2465;84;41;51;6.200848444
2466;27;1;45;2.853609461
2467;79;50;22;4.963454764
2468;88;73;0;5.553065699
2469;131;1;61;5.326012559
2470;76;69;33;4.125449254
2471;-1;30;10;1.905338952
2472;93;70;0;0.721349399
2473;68;82;52;4.700035932
2474;20;-25;62;3.019225018
2475;59;18;40;3.234005188
2476;34;58;59;4.766141296
2477;94;54;51;6.682460044
2478;56;74;7;5.224641552
2479;84;53;36;5.198212228
2480;128;49;64;5.460514942
2481;99;51;51;5.219658964
2482;40;19;46;3.229916633
2483;74;50;36;3.000508648
2484;28;33;41;3.70310472
2485;52;82;3;2.53828638
2486;19;55;20;3.196257586
2487;6;54;20;2.673175426
2488;63;46;5;1.616670004
2489;75;73;33;5.426635714
2490;91;51;51;6.946362064
2491;95;23;51;8.271855364
2492;48;36;50;3.079417505
2493;67;31;47;3.028012592
2494;109;66;13;3.627600698
2495;105;63;13;3.291492578
2496;18;71;20;2.009581126
2497;8;52;20;2.721483466
2498;72;38;22;3.323981824
2499;29;33;41;3.1950042
2500;71;18;40;3.831530668
2501;56;76;7;4.277119452
2502;36;76;53;3.406003242
2503;66;39;19;2.269059976
2504;64;20;40;0.040636768
2505;67;54;9;4.02715692
2506;100;63;27;2.956596738
2507;88;41;51;4.842436804
2508;5;52;20;4.354581946
2509;51;78;3;0.0101241
2510;98;47;51;2.149782364
2511;35;25;48;1.494172698
2512;54;63;39;5.372534853
2513;138;1;61;8.041216799
2514;89;67;0;3.229449539
2515;83;30;22;9.303854464
2516;109;92;66;0.068332466
2517;68;77;52;3.456564552
2518;54;80;52;2.550255552
2519;67;46;29;3.47887974
2520;51;44;50;0.805918265
2521;53;74;52;3.625676472
2522;68;22;40;2.271324148
2523;34;86;6;5.591483764
2524;31;22;48;1.086376818
2525;53;73;3;2.37645294
2526;65;67;35;0.009545093
2527;67;30;47;2.680181312
2528;77;27;11;6.228865328
2529;77;22;21;5.802984462
2530;50;11;25;3.941189228
2531;77;38;22;4.864242124
2532;126;-11;61;2.877566459
2533;44;37;50;3.932395505
2534;119;29;65;1.312552547
2535;40;60;39;2.903803233
2536;84;45;29;5.5827831
2537;14;43;20;3.350067526
2538;13;39;20;3.248857006
2539;39;29;46;3.451781813
2540;85;38;36;6.764309428
2541;16;43;20;4.063614886
2542;84;56;36;4.407074668
2543;57;64;31;3.4760178
2544;39;87;38;5.21251038
2545;82;30;22;8.952934624
2546;46;34;50;4.980824285
2547;61;30;47;0.564829652
2548;34;33;41;3.84344166
2549;54;78;3;1.1234988
2550;25;17;42;3.969199817
2551;64;35;11;2.973527648
2552;80;52;29;4.0418598
2553;24;-20;62;2.510788798
2554;82;70;33;6.363817054
2555;53;49;9;2.8605042
2556;40;74;32;2.532427126
2557;120;-13;61;5.831015279
2558;31;42;8;2.511098478
2559;50;24;25;2.545601708
2560;15;47;20;4.495496626
2561;89;70;0;4.305734819
2562;60;74;35;5.026415153
2563;36;14;48;4.047812958
2564;95;46;51;4.073688604
2565;70;59;55;3.596569786
2566;35;24;46;2.588732933
2567;148;-8;60;1.965486547
2568;63;89;52;5.348089332
2569;13;68;6;4.395143164
2570;95;19;51;9.476573464
2571;12;63;20;1.785484246
2572;58;18;40;2.877583708
2573;36;54;59;3.842292436
2574;42;61;39;1.077802053
2575;13;-29;62;4.946318938
2576;5;48;20;4.353690226
2577;44;29;34;2.262239049
2578;103;53;51;5.277254884
2579;36;38;58;4.573869329
2580;95;51;51;5.984246044
2581;8;46;20;4.749258346
2582;47;85;38;2.53349652
2583;17;-25;62;4.052825518
2584;44;41;50;2.890252745
2585;67;52;9;3.97827888
2586;98;43;51;0.731114584
2587;99;44;26;3.638872294
2588;55;45;12;3.305645503
2589;32;39;8;4.053423558
2590;36;72;53;2.663942742
2591;72;21;40;4.049942308
2592;58;46;9;2.2149015
2593;34;18;57;1.405174388
2594;53;44;50;2.026784225
2595;91;41;51;3.662935084
2596;132;49;64;5.528866042
2597;106;84;66;3.075107306
2598;66;3;30;4.387908271
2599;133;33;65;5.752177247
2600;107;25;65;6.833660507
2601;3;52;20;4.519907806
2602;61;86;52;4.288760772
2603;79;42;22;4.940871424
2604;14;70;20;3.937059826
2605;82;29;40;8.697451288
2606;28;68;43;1.899148079
2607;4;68;20;4.527722086
2608;145;-8;60;0.874036747
2609;70;54;36;3.034182208
2610;151;49;64;10.8010925
2611;89;73;0;5.912023199
2612;134;49;64;6.228627142
2613;40;41;58;2.250906449
2614;8;70;20;5.633383066
2615;42;58;39;2.169911193
2616;90;43;51;4.872519964
2617;15;39;20;3.963488146
2618;112;63;13;5.785049078
2619;15;45;20;5.216031526
2620;128;54;64;7.171256062
2621;10;46;20;4.798985686
2622;72;37;22;2.954574004
2623;24;81;6;4.455140944
2624;90;52;27;5.910376278
2625;40;24;46;0.009545093
2626;60;85;52;2.857621932
2627;46;64;39;1.595091153
2628;28;38;8;2.206517478
2629;78;24;40;5.390515288
2630;58;41;19;1.465186096
2631;34;13;57;1.128704648
2632;46;60;39;3.140187993
2633;60;49;9;1.79467854
2634;67;90;52;6.939914952
2635;102;69;13;4.518611138
2636;77;47;29;3.3109791
2637;8;30;10;2.899813752
2638;18;77;6;2.300907844
2639;39;74;32;2.886747706
2640;47;35;50;3.569425385
2641;96;23;51;7.916629564
2642;48;41;50;1.295190605
2643;57;54;31;5.13231828
2644;65;64;35;1.072916093
2645;135;33;65;5.811419147
2646;36;88;16;5.050344856
2647;91;52;51;6.559742104
2648;27;-3;45;4.321476761
2649;83;14;40;9.830875528
2650;20;-1;45;2.960080961
2651;70;68;55;2.647289386
2652;57;58;31;1.29090078
2653;60;70;35;3.576927233
2654;25;34;41;2.84972538
2655;29;26;41;2.030976
2656;38;80;38;2.54575716
2657;112;90;66;1.668279746
2658;72;44;22;0.379027924
2659;44;24;34;1.121768169
2660;48;17;25;1.254012668
2661;24;17;17;4.393472873
2662;60;75;3;5.09002416
2663;56;21;25;3.647735648
2664;23;19;17;3.409149533
2665;38;67;43;2.959247879
2666;33;83;6;3.651830044
2667;18;68;20;3.128549086
2668;60;71;35;3.991179053
2669;76;60;36;3.414028648
2670;41;62;39;1.561991133
2671;125;2;61;2.283002159
2672;54;65;39;4.631586813
2673;81;54;36;3.834281488
2674;39;93;16;4.920939076
2675;19;60;20;3.459710806
2676;69;11;40;4.441324228
2677;51;74;3;1.49495778
2678;38;91;16;4.886755516
2679;91;63;27;2.624311338
2680;17;54;4;5.258725315
2681;105;62;13;3.144880718
2682;99;55;51;4.783317964
2683;145;1;61;10.5715704
2684;13;52;20;4.353215746
2685;78;83;38;8.31222168
2686;41;86;38;3.56530602
2687;47;24;25;1.453175768
2688;15;77;6;1.179614764
2689;108;68;13;2.119057478
2690;135;30;65;4.746250127
2691;19;31;17;2.659633313
2692;56;90;38;6.2125404
2693;47;20;25;0.030559208
2694;90;14;40;11.81452569
2695;24;15;42;1.484563877
2696;79;47;22;3.891436564
2697;74;55;36;1.123932988
2698;126;32;65;2.331062207
2699;121;-19;61;7.642276559
2700;78;29;47;6.506165312
2701;38;61;39;2.500544613
2702;41;88;38;4.36026336
2703;76;62;36;2.874874468
2704;88;34;51;7.293658324
2705;66;70;35;1.522730933
2706;14;31;24;3.169120529
2707;42;28;34;3.084541269
2708;-1;73;20;4.418545726
2709;56;78;52;1.131785112
2710;78;25;40;5.732500348
2711;21;60;20;4.024280326
2712;59;47;5;2.704214164
2713;36;9;48;5.751138558
2714;39;95;16;3.922443616
2715;102;73;0;3.561143279
2716;40;14;57;3.718874228
2717;79;33;22;6.855467464
2718;68;59;35;5.155495913
2719;74;53;36;3.189759088
2720;44;50;1;2.376146404
2721;73;14;21;3.664913922
2722;13;77;6;1.872952384
2723;33;62;37;1.93842834
2724;51;34;18;3.627163306
2725;69;54;36;2.547248788
2726;27;68;43;2.254014899
2727;19;45;8;3.784113018
2728;109;86;66;2.184953546
2729;56;45;12;2.949333463
2730;77;16;21;5.317694202
2731;42;67;39;1.890460713
2732;65;62;35;1.806192413
2733;109;68;13;4.327920098
2734;70;47;22;1.472011864
2735;26;26;17;1.843404113
2736;39;97;16;3.441779536
2737;99;50;51;4.451499184
2738;33;23;48;0.545783358
2739;33;28;48;2.319275058
2740;91;47;51;4.690684084
