ID_NODO;COORDENADA_X;COORDENADA_Y;CENTRO_CERCANO;TIEMPO_CERCANO
1776;94;28;51;9.117362404
1822;73;57;31;4.53114732
1859;84;47;29;8.1899904
1866;115;91;66;2.335953566
1875;107;90;66;1.952984006
1883;28;75;53;4.352578482
1946;42;43;58;3.835817369
1959;28;81;6;4.216013404
1999;58;57;35;8.233162013
2001;82;28;40;10.41664161
2004;107;112;66;8.168262866
2013;107;110;66;8.771446826
2059;68;28;40;5.858940208
2086;112;68;13;7.402999358
2092;67;82;52;5.709070752
2100;87;50;36;6.905665408
2101;87;54;36;6.274280608
2102;84;58;36;5.551759288
2103;84;63;36;6.319184488
2104;84;68;36;7.050824728
2105;78;70;36;7.970313988
2106;76;75;36;8.785853968
2107;75;80;38;8.58149976
2108;71;83;38;7.85721606
2109;66;85;38;7.07369928
2110;61;84;38;6.2788728
2111;56;84;38;5.55798216
2112;52;87;38;4.78120998
2113;47;86;38;4.07175528
2114;43;85;38;3.4894989
2115;39;83;38;4.16734578
2116;33;84;6;4.712654404
2117;29;81;6;3.894977044
2118;24;80;6;3.184817284
2119;21;76;6;2.427418984
2120;17;73;6;1.649047204
2121;18;67;20;0.775489906
2122;15;63;20;0.039355426
2123;15;58;20;0.822566026
2124;10;54;20;1.789593526
2125;10;50;20;2.405690566
2126;12;45;20;3.268864306
2127;13;40;20;4.080448726
2128;17;37;20;4.828582246
2129;19;32;45;5.249006021
2130;19;28;45;4.626848741
2131;21;22;45;3.660687041
2132;24;19;45;4.234972601
2133;29;17;45;5.002829621
2134;34;17;57;4.613905388
2135;38;14;57;3.845548148
2136;43;14;57;4.590575348
2137;47;11;25;4.574588768
2138;52;13;25;5.361519488
2139;56;13;25;5.964289388
2140;61;13;40;5.451488548
2141;66;15;40;4.636234048
2142;71;16;40;5.391975328
2143;74;19;40;6.105998308
2144;78;23;40;6.956840548
2145;79;28;40;7.736426608
2146;81;32;40;8.449769128
2147;87;35;36;9.281867188
2148;85;40;36;8.510995348
2149;88;45;36;7.718874928
2150;18;-31;62;3.200914858
2151;20;-20;62;1.643583898
2152;20;-10;62;0.111006598
2153;20;1;45;0.125998841
2154;20;11;45;1.542014801
2155;19;22;45;3.357629861
2156;17;32;45;5.042917961
2157;15;43;20;4.028588446
2158;13;53;20;2.577301486
2159;9;63;20;0.946855906
2160;6;73;20;2.534873026
2161;2;83;20;4.169704846
2162;-3;92;20;5.842278226
2163;-8;101;20;7.364634646
2164;-13;110;20;8.965094986
2165;23;77;6;5.060796364
2166;77;21;21;6.187093362
2167;24;22;17;3.566171213
2168;66;12;40;4.261502728
2169;25;24;17;2.915452973
2170;104;62;13;3.727390358
2171;66;38;19;3.647745916
2172;29;88;16;7.768549696
2173;71;71;55;4.531019506
2174;40;48;2;0.517345214
2175;80;60;36;7.427816428
2176;78;36;22;7.257061864
2177;72;61;55;5.012486806
2178;50;84;7;2.944738812
2179;65;38;19;4.051405396
2180;64;48;5;0.992040064
2181;59;14;40;6.239663008
2182;90;35;51;9.331515544
2183;17;31;17;4.611120953
2184;43;74;32;1.891758946
2185;89;53;27;7.632203058
2186;27;19;42;5.570823737
2187;50;78;3;0.49820832
2188;101;53;51;7.715985064
2189;54;60;31;6.24591846
2190;31;36;41;5.17162866
2191;-13;117;20;12.55632527
2192;68;52;9;5.07814752
2193;121;-13;61;7.370156279
2194;64;57;31;3.74908164
2195;68;72;35;5.545738253
2196;88;60;27;3.528117138
2197;13;49;20;4.582455046
2198;40;17;46;3.411151253
2199;59;68;35;3.510104993
2200;37;94;16;4.843400476
2201;78;47;29;5.09249574
2202;60;47;9;3.51384942
2203;51;68;32;5.698313506
2204;60;44;12;1.552570963
2205;2;28;10;0.064473552
2206;47;58;39;5.323624233
2207;-18;117;20;15.00631505
2208;42;71;53;4.360526382
2209;80;66;55;7.613681086
2210;94;64;27;6.974244078
2211;56;68;35;4.882693493
2212;47;74;32;2.555099326
2213;63;71;52;5.239205292
2214;83;68;36;7.594292068
2215;34;79;53;8.589743322
2216;88;83;0;7.442175359
2217;78;50;29;5.40984702
2218;75;47;29;2.54053806
2219;66;42;5;3.691241944
2220;71;79;55;8.464484266
2221;34;23;48;3.683021478
2222;99;53;51;6.613929904
2223;67;85;38;7.55774526
2224;24;37;8;3.150498858
2225;79;11;21;9.336051042
2226;40;63;37;5.65804662
2227;51;47;50;2.537553125
2228;71;49;29;1.23074244
2229;36;28;46;5.796837653
2230;39;89;38;7.05247968
2231;80;58;36;3.493333888
2232;37;17;48;4.022650458
2233;92;83;0;5.564349779
2234;25;22;17;3.914668133
2235;86;36;51;8.580121504
2236;45;79;3;3.48971316
2237;19;68;20;4.363464406
2238;65;12;40;4.280017648
2239;24;18;42;4.372431797
2240;20;-4;45;2.834100821
2241;86;20;21;9.819761502
2242;94;52;51;8.043696424
2243;50;34;50;6.709579145
2244;25;-10;62;2.481830218
2245;112;67;13;7.285509758
2246;60;37;19;1.020792316
2247;57;35;18;1.461229066
2248;67;50;9;4.55674146
2249;74;42;29;3.2792601
2250;22;58;20;4.311614506
2251;97;54;51;10.1585682
2252;2;82;20;4.693439086
2253;19;24;17;4.563268433
2254;7;64;20;5.017083466
2255;84;34;22;11.25104574
2256;73;60;31;6.05989878
2257;0;67;20;8.447166586
2258;19;54;20;5.973376726
2259;25;28;17;1.741921073
2260;25;18;42;4.839640997
2261;26;38;41;5.3391513
2262;20;17;42;4.278750917
2263;77;83;38;11.07855234
2264;19;58;20;2.981307586
2265;123;29;65;2.896470407
2266;53;22;25;3.994341788
2267;56;44;50;3.698996345
2268;84;64;0;8.142972959
2269;7;55;20;4.496929726
2270;9;53;20;2.885337586
2271;48;34;50;5.283729425
2272;50;37;50;5.315659505
2273;47;65;39;3.161890053
2274;67;51;9;4.08314514
2275;37;30;46;5.407282913
2276;13;69;6;5.403495664
2277;81;45;29;6.17660646
2278;56;73;35;7.246121393
2279;24;77;6;4.614473284
2280;41;34;46;5.452696913
2281;18;22;45;3.818353001
2282;99;47;51;3.529301884
2283;87;68;0;7.479059159
2284;132;41;64;2.445630922
2285;36;32;41;6.36368808
2286;10;52;20;3.511321846
2287;59;73;35;5.845979933
2288;62;42;12;2.581476763
2289;88;64;0;6.274757879
2290;6;83;20;6.102562366
2291;115;88;66;3.906422966
2292;71;89;38;10.71605754
2293;42;88;38;5.8883613
2294;66;-3;30;3.319140331
2295;4;73;20;3.455471206
2296;50;21;25;1.972873268
2297;86;26;21;12.74249488
2298;37;84;38;5.37127464
2299;71;63;36;6.747882508
2300;36;94;16;4.331345356
2301;26;49;4;0.022638175
2302;38;78;38;4.15363884
2303;40;13;46;5.574384173
2304;99;52;51;4.952740084
2305;77;44;22;5.087637484
2306;23;68;43;4.877007239
2307;27;48;4;1.771488115
2308;72;49;29;2.71104996
2309;84;36;51;9.607529404
2310;55;37;18;3.392760106
2311;39;17;48;5.008453998
2312;45;85;38;2.4825156
2313;44;47;58;3.726083789
2314;76;64;55;4.613151886
2315;44;17;54;3.049554897
2316;66;89;38;9.04786608
2317;87;30;36;11.57166489
2318;22;54;4;4.783337275
2319;39;33;46;6.846379793
2320;45;88;38;3.97623762
2321;56;77;52;5.870802612
2322;126;39;65;5.968840727
2323;109;67;13;5.836152158
2324;81;28;40;10.44580089
2325;74;62;33;4.035190174
2326;35;61;39;5.114273073
2327;77;28;40;8.769287728
2328;79;40;22;5.895680164
2329;68;71;35;5.037558953
2330;78;18;21;5.555460342
2331;49;71;7;5.343272352
2332;146;-13;60;2.159777467
2333;94;45;51;4.876984264
2334;33;26;48;4.323272478
2335;70;64;55;1.547621386
2336;25;-14;62;4.491820978
2337;36;49;2;2.865126854
2338;62;44;12;2.577810463
2339;9;52;20;3.357487486
2340;44;22;34;0.518864709
2341;69;61;36;6.992992228
2342;65;50;5;2.247180964
2343;22;43;8;4.820230818
2344;43;76;32;2.923654786
2345;31;41;8;3.124632198
2346;40;57;59;3.129117496
2347;50;18;25;2.540647208
2348;94;53;51;8.722505164
2349;23;17;42;2.543295137
2350;45;65;39;2.843618553
2351;72;25;40;6.346413748
2352;68;89;52;9.484425072
2353;25;27;17;3.324822473
2354;76;57;36;3.292836508
2355;54;34;18;5.232727426
2356;72;67;33;3.065276914
2357;103;89;66;3.054647306
2358;29;36;41;4.10150244
2359;53;52;9;5.5742196
2360;19;46;8;5.720543178
2361;42;60;39;3.023938293
2362;6;50;20;4.465495786
2363;36;20;48;2.630223678
2364;36;71;53;2.290623822
2365;60;39;19;0.031113196
2366;51;52;1;4.837462324
2367;14;64;20;4.280302486
2368;38;98;16;3.459594316
2369;47;90;7;5.226833112
2370;13;56;20;4.635811906
2371;71;56;36;3.454986148
2372;104;61;13;4.223984558
2373;74;60;36;4.189436968
2374;28;70;53;4.840342182
2375;72;9;21;2.017639902
2376;44;70;32;0.577178806
2377;90;28;51;10.93292892
2378;69;85;38;8.53191858
2379;46;89;38;4.7437695
2380;29;53;4;5.356414615
2381;91;60;27;1.999789518
2382;56;71;52;5.060483592
2383;65;17;40;1.728860608
2384;102;63;13;4.341101258
2385;41;94;16;6.538317376
2386;73;16;21;6.050888442
2387;86;31;40;11.99785737
2388;131;33;65;6.687068687
2389;44;13;57;5.319397388
2390;4;50;20;5.461585126
2391;36;78;38;5.2265466
2392;126;38;65;5.838077807
2393;65;56;35;5.593585493
2394;95;30;65;11.42870447
2395;82;35;22;9.600390184
2396;33;32;41;5.78754732
2397;118;-13;61;8.845967819
2398;14;67;20;5.803524466
2399;36;73;53;3.384622482
2400;66;48;5;0.013914244
2401;51;48;1;3.102561424
2402;47;23;25;1.465733228
2403;79;19;21;6.187098282
2404;86;70;0;7.282799519
2405;20;46;8;5.886469638
2406;92;27;51;11.22486546
2407;-12;117;20;13.04382041
2408;83;25;21;11.9289979
2409;114;-13;63;10.58691954
2410;41;30;46;3.450540413
2411;76;85;38;11.98558008
2412;21;39;8;2.895822858
2413;69;60;36;6.396740068
2414;37;90;16;6.459017176
2415;78;19;21;6.048934002
2416;40;72;39;5.012026893
2417;88;71;0;6.487726439
2418;72;71;55;4.093353946
2419;73;49;29;3.31260972
2420;30;32;41;4.06261482
2421;97;46;51;3.919979344
2422;41;96;16;5.762908456
2423;47;29;25;4.289350448
2424;53;23;25;4.502687768
2425;41;61;39;2.823680313
2426;20;27;17;1.043967953
2427;39;26;46;3.258493253
2428;93;41;51;4.027666624
2429;37;23;48;2.040581238
2430;19;53;20;5.472428746
2431;33;33;41;6.25413498
2432;13;-31;62;5.539962838
2433;138;-15;60;16.32452527
2434;35;17;48;4.654786278
2435;56;27;25;7.881207308
2436;89;30;11;12.50539921
2437;46;87;38;3.73028958
2438;66;55;31;6.39860478
2439;34;19;48;1.625315178
2440;19;44;8;6.779821338
2441;83;26;21;11.40623242
2442;99;49;51;3.520857244
2443;103;84;66;5.798738846
2444;84;38;22;9.324122464
2445;89;80;0;5.538982139
2446;85;64;0;7.659345059
2447;46;40;50;5.720670545
2448;89;68;0;4.899098099
2449;69;44;22;1.043971024
2450;39;52;59;0.031113196
2451;79;38;22;8.127107284
2452;50;48;1;2.608312864
2453;25;53;4;6.064602955
2454;69;68;55;3.790480366
2455;72;48;29;0.50438508
2456;46;74;32;2.082869026
2457;64;59;35;5.237833853
2458;34;22;48;0.010671738
2459;60;35;18;0.019090186
2460;41;93;16;7.038031036
2461;41;48;58;0.965437109
2462;51;43;50;1.542027365
2463;93;46;51;5.631207544
2464;22;68;43;5.395793999
2465;84;41;51;8.516230204
2466;27;1;45;3.675739601
2467;79;50;29;6.52656678
2468;88;73;0;7.437466619
2469;131;1;61;7.438662539
2470;76;69;33;5.795885374
2471;-1;30;10;2.487374352
2472;93;70;0;0.987818039
2473;68;82;52;6.145663572
2474;20;-25;62;4.033756918
2475;59;18;40;4.404717868
2476;34;58;59;6.583974676
2477;94;54;51;9.070659184
2478;56;74;7;7.346960712
2479;84;53;36;7.280913028
2480;128;49;64;7.779651862
2481;99;51;51;7.086604684
2482;40;19;46;4.437099893
2483;74;50;36;3.899958568
2484;28;33;41;5.016201
2485;52;82;3;3.60795888
2486;19;55;20;4.548992386
2487;6;54;20;3.750821926
2488;63;46;5;2.255351644
2489;75;73;33;7.282760374
2490;91;51;51;9.383694184
2491;95;23;51;11.45168406
2492;48;36;50;4.145087885
2493;67;31;47;4.085531072
2494;109;66;13;5.361259058
2495;105;63;13;4.443430058
2496;18;71;20;2.784286426
2497;8;52;20;3.838321006
2498;72;38;22;4.546310524
2499;29;33;41;4.53360264
2500;71;18;40;5.248346248
2501;56;76;7;5.968848792
2502;36;76;53;4.899862962
2503;66;39;19;3.136725436
2504;64;20;40;0.040636768
2505;67;54;36;5.502193048
2506;100;63;27;4.024492818
2507;88;41;51;6.366603424
2508;5;52;20;6.003036466
2509;51;78;3;0.0101241
2510;98;47;51;2.963853724
2511;35;25;48;1.981525338
2512;54;63;39;6.925966953
2513;138;1;61;10.83714846
2514;89;67;0;4.381887719
2515;83;30;22;12.71923092
2516;109;92;66;0.068332466
2517;68;77;52;4.772900172
2518;54;80;52;3.426939072
2519;67;46;29;4.78157484
2520;51;44;50;1.042109465
2521;53;74;52;4.823028852
2522;68;22;40;3.004926328
2523;34;86;38;7.4795589
2524;31;22;48;1.512311358
2525;53;73;3;3.21842274
2526;65;67;35;0.009545093
2527;67;30;47;3.605745512
2528;77;27;11;8.956776788
2529;77;22;21;7.718090142
2530;50;11;25;5.576604968
2531;77;38;22;6.790051924
2532;126;-11;61;4.050061919
2533;44;37;50;5.476623485
2534;119;29;65;1.795854707
2535;40;60;39;4.048620573
2536;84;45;29;7.56362334
2537;14;43;20;4.518302146
2538;13;39;20;4.563337126
2539;39;29;46;4.862588333
2540;85;38;36;9.509988028
2541;16;43;20;5.507471026
2542;84;56;36;6.264681328
2543;57;64;31;4.76740284
2544;39;87;38;7.14679266
2545;82;30;22;12.26022714
2546;46;34;50;6.838433105
2547;61;30;47;0.818068892
2548;34;33;41;5.1740508
2549;54;78;3;1.4856156
2550;25;17;42;5.365138157
2551;64;35;11;3.877068488
2552;80;52;36;5.567087728
2553;24;-20;62;3.784571938
2554;82;70;33;8.928104674
2555;53;49;9;4.03394478
2556;40;74;32;3.487206526
2557;120;-13;61;8.246119919
2558;31;42;8;3.353165538
2559;50;24;25;3.487403408
2560;15;47;20;6.088898866
2561;89;70;0;5.768282459
2562;60;74;35;6.919018613
2563;36;14;48;5.800139478
2564;95;46;51;5.593661164
2565;70;59;55;4.736710726
2566;35;24;46;3.625269473
2567;148;-8;60;2.642628667
2568;63;89;52;6.978214932
2569;13;68;6;5.858934124
2570;95;19;51;13.30541826
2571;12;63;20;2.496347986
2572;58;18;40;3.867457768
2573;36;54;2;5.189899394
2574;42;61;39;1.583913273
2575;13;-29;62;6.498368698
2576;5;48;20;5.967137506
2577;44;29;34;2.998037709
2578;103;53;51;7.112957104
2579;36;38;58;6.045757829
2580;95;51;51;8.170157464
2581;8;46;20;6.660284206
2582;47;85;38;3.5966433
2583;17;-25;62;5.452368358
2584;44;41;50;3.815569385
2585;67;52;9;5.54007828
2586;98;43;51;0.980428924
2587;99;44;26;5.150581594
2588;55;45;12;4.460382283
2589;32;39;8;5.531714538
2590;36;72;53;3.813910002
2591;72;21;40;5.472130768
2592;58;46;9;3.1174953
2593;34;18;57;2.054063348
2594;53;44;50;2.723073005
2595;91;41;51;4.832392024
2596;132;49;64;7.772433442
2597;106;84;66;4.307690366
2598;66;3;30;6.402672871
2599;133;33;65;7.742839667
2600;107;25;65;9.688148927
2601;3;52;20;6.181544566
2602;61;86;52;6.129318492
2603;79;42;22;6.835071784
2604;14;70;20;5.432419126
2605;82;29;40;12.09309513
2606;28;68;43;2.519820899
2607;4;68;20;5.810422306
2608;145;-8;60;1.096893787
2609;70;54;36;4.066453108
2610;151;49;64;15.5225225
2611;89;73;0;7.903073099
2612;134;49;64;8.806166902
2613;40;41;58;2.895942989
2614;8;70;20;7.893973126
2615;42;58;39;2.993721693
2616;90;43;51;6.525616984
2617;15;39;8;5.323955478
2618;112;63;13;7.602073658
2619;15;45;20;7.066895626
2620;128;54;64;10.29393836
2621;10;46;20;6.260756146
2622;72;37;22;4.034367784
2623;24;81;6;6.327098344
2624;90;52;27;8.358754278
2625;40;24;46;0.009545093
2626;60;85;52;3.993975432
2627;46;64;39;2.201553153
2628;28;38;8;3.128500518
2629;78;24;40;7.431755428
2630;58;41;19;2.103132196
2631;34;13;57;1.470131648
2632;46;60;39;4.123647093
2633;60;49;9;2.5044264
2634;67;90;52;9.586918032
2635;102;69;13;6.475200698
2636;77;47;29;4.56753834
2637;8;30;10;3.872915892
2638;18;77;6;3.229789024
2639;39;74;32;3.918481726
2640;47;35;50;4.945458785
2641;96;23;51;10.96604328
2642;48;41;50;1.784533805
2643;57;54;31;6.88362552
2644;65;64;35;1.504253633
2645;135;33;65;7.858748687
2646;36;88;16;6.995711296
2647;91;52;51;8.886733504
2648;27;-3;45;5.629797041
2649;83;14;40;13.83453813
2650;20;-1;45;4.377006821
2651;70;68;55;3.444729766
2652;57;58;31;1.73035752
2653;60;70;35;5.024759273
2654;25;34;41;3.9343476
2655;29;26;41;2.70512232
2656;38;80;38;3.2351931
2657;112;90;66;2.314226846
2658;72;44;22;0.538452184
2659;44;24;34;1.508644209
2660;48;17;25;1.740734648
2661;24;17;17;5.799420293
2662;60;75;3;6.8049519
2663;56;21;25;4.903988768
2664;23;19;17;4.704318593
2665;38;67;43;3.921479999
2666;33;83;6;5.233098484
2667;18;68;20;4.241054386
2668;60;71;35;5.548592873
2669;76;60;36;4.912549408
2670;41;62;39;2.313981213
2671;125;2;61;3.207310979
2672;54;65;39;6.571307973
2673;81;54;36;5.306108788
2674;39;93;16;6.642302176
2675;19;60;20;4.850724406
2676;69;11;40;6.125950948
2677;51;74;3;2.03342226
2678;38;91;16;6.743662696
2679;91;63;27;3.456508338
2680;17;54;4;7.419930175
2681;105;62;13;4.220547278
2682;99;55;51;6.479570764
2683;145;1;61;14.24249976
2684;13;52;20;6.150353446
2685;78;83;38;11.54951412
2686;41;86;38;4.93482648
2687;47;24;25;1.960996328
2688;15;77;6;1.561847944
2689;108;68;13;3.181506338
2690;135;30;65;6.335942627
2691;19;31;17;3.512153753
2692;56;90;38;8.35478916
2693;47;20;25;0.030559208
2694;90;14;40;16.59825639
2695;24;15;42;2.048310797
2696;79;47;22;5.259906064
2697;74;55;36;1.480631848
2698;126;32;65;2.891818667
2699;121;-19;63;10.18585428
2700;78;29;47;9.166375052
2701;38;61;39;3.563324073
2702;41;88;38;5.86974978
2703;76;62;36;4.114830808
2704;88;34;51;10.15162428
2705;66;70;35;1.918075073
2706;14;31;24;4.532954909
2707;42;28;34;4.092762129
2708;-1;73;20;5.847333106
2709;56;78;52;1.483598712
2710;78;25;40;7.904387368
2711;21;60;20;5.504785126
2712;59;47;5;3.732815344
2713;36;9;48;8.205941358
2714;39;95;16;5.359300696
2715;102;73;0;4.793739299
2716;40;14;57;4.747134488
2717;79;33;22;9.214244044
2718;68;59;35;7.225155173
2719;74;53;36;4.125308128
2720;44;50;1;3.327474604
2721;73;14;21;5.070501342
2722;13;77;6;2.563064464
2723;33;62;37;2.72970078
2724;51;34;18;4.730059366
2725;69;54;36;3.385242088
2726;27;68;43;3.020487179
2727;19;45;8;5.170038738
2728;109;86;66;2.952586526
2729;56;45;12;3.969883723
2730;77;16;21;7.486284882
2731;42;67;39;2.499503673
2732;65;62;35;2.465385353
2733;109;68;13;6.340472798
2734;70;47;29;2.03130876
2735;26;26;17;2.531220293
2736;39;97;16;4.560933256
2737;99;50;51;5.902296604
2738;33;23;48;0.677954118
2739;33;28;48;3.367819938
2740;91;47;51;6.378343624
