ID_NODO;COORDENADA_X;COORDENADA_Y;T0;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;T15;T16;T17;T18;T19;T20;T21;T22;T23;T24;T25
2298;37;84;20.15378236;22.36645522;4.002442126;20.61103462;37.53522172;12.8419188;21.27583238;21.16904726;7.262855194;21.7600908;37.77463732;22.80162062;6.010266752;13.00231225;21.87944664;5.590330812;14.14282259;18.54406593;12.29373041;17.58140255;58.68439984;34.44372638;21.10019688;62.4297208;40.60367352;46.06428638
2299;71;63;26.08879238;21.0745504;24.68874142;6.987485192;36.48685706;9.862415754;32.8144413;17.34434421;27.5616754;17.93538775;34.07518166;28.9315801;22.81234542;20.21109854;33.41805556;22.04775932;13.09384776;27.00865764;14.50923789;6.230955658;54.85969678;45.98233532;32.6388058;58.60501776;39.55530886;42.23958332
2300;36;94;24.77327408;26.54184408;4.529281242;22.23614908;41.71061058;17.01730766;26.37964402;25.34443612;5.66708455;25.93547966;42.07527356;25.51199146;11.1140784;16.58134869;26.98325828;10.69414246;17.08381514;14.56957052;16.46911927;21.75679142;62.8597887;39.54753802;26.20400852;66.60510966;44.77906238;50.23967524
2301;26;49;6.544221232;36.414046;21.93425356;23.01669824;51.5828125;26.88950958;21.32054764;35.21663804;25.19466662;32.86729532;37.8193526;7.582024728;18.42250279;13.0413093;21.9241619;21.13559804;27.10362116;33.02885134;26.3413212;30.0350745;66.23093788;34.48844166;21.14491216;69.97625886;54.6512643;53.61082442
2302;38;78;20.57432252;22.34289252;7.246880264;21.10981536;37.51165902;12.8183561;23.09816026;21.14548456;10.50729333;21.7365281;37.876322;22.35724192;7.832594646;12.38239713;23.70177452;5.091587302;13.10480227;18.86637532;12.27016771;17.55783985;58.66083714;36.26605428;22.92252478;62.4061581;40.58011082;46.04072368
2303;40;13;18.76641711;27.90171754;24.49298128;28.41474874;43.07048404;19.56817661;13.64895233;20.81841474;27.75339436;17.76169609;22.71375338;18.11147413;20.98123052;27.3383056;14.25256659;26.08086996;30.7491411;36.09260896;27.65658018;25.2691268;51.12533866;26.81684634;13.47331683;54.87065964;46.13893584;38.5052252
2304;99;52;36.82204654;13.97549831;28.38531882;21.30083378;32.19273286;15.53120607;32.2515413;4.165769168;31.2582528;12.18569766;33.51228164;38.08111646;26.50892282;30.98818844;32.85515556;29.4509013;27.89641502;37.42015958;23.61960964;21.23215626;53.14187862;45.4194353;32.0759058;56.8871996;35.26118466;40.52176516
2305;77;44;24.12464984;23.19801844;27.71859026;17.80471055;36.99479864;14.10822845;28.70699866;16.75288934;30.59152424;8.326639998;29.967739;23.63964246;25.84219424;27.30600604;29.31061292;28.78417274;24.46607608;34.67820754;22.95288108;15.8412452;51.5548098;41.87489266;28.53136316;55.30013076;40.06325044;38.93469634
2306;23;68;17.39824752;29.083085;14.60329256;23.78846594;44.25185152;19.55854859;21.04374368;27.88567704;17.86370563;28.47672058;37.54254862;18.56222055;10.68433227;12.18161768;21.64735794;12.05756417;19.76896975;25.49058696;19.0103602;24.29803234;65.40102962;34.2116377;20.86810818;69.1463506;47.32030332;52.78091616
2307;27;48;6.632632486;38.16289594;23.68310348;23.1051095;53.33166244;28.63835952;20.2424654;34.8459317;26.94351656;31.78921306;36.74127034;6.674939726;20.17135272;13.12972056;20.84607966;21.40804774;27.19203242;33.11726258;28.09017112;30.12348574;65.15285564;33.4103594;20.0668299;68.8981766;56.40011424;52.53274218
2308;72;49;21.67079022;21.73604486;26.25661668;13.49586261;36.90481136;13.40250393;30.12283916;14.65274206;29.12955066;12.72118569;31.3835795;23.50983864;24.38022066;22.82323662;30.72645342;24.98269636;19.73146321;29.94359468;21.4909075;10.17208757;52.16809464;43.29073316;29.94720366;55.9134156;39.97326316;39.54798118
2309;84;36;28.9785648;23.44227428;27.96284612;22.66113994;38.6110408;15.10873336;26.9273133;10.58593546;30.83578008;2.496177158;28.18805364;28.40944024;26.0864501;31.232605;27.53092756;29.0284286;27.94884776;36.99768688;23.19713694;20.80968354;47.7285488;40.0952073;26.7516778;51.47386976;41.6794926;35.10843532
2310;55;37;13.77863947;33.97782688;28.80782672;16.05600711;48.74484918;23.06487;28.40959264;25.6660031;32.42999306;17.23975376;31.3194089;13.12369649;29.8621612;20.00492956;29.0132069;22.59217728;21.29821996;31.51035142;26.54773742;22.20703792;57.83295138;41.57748664;28.23395714;61.57827236;51.81330098;45.21283792
2311;39;17;17.32807625;29.21023666;22.7116772;29.72326786;44.37900318;20.87669574;11.86764824;22.12693386;25.97209026;19.07021522;24.0222725;16.67313326;19.19992644;25.86800258;12.4712625;24.29956588;28.96783702;34.31130488;27.11874484;26.57764592;52.4338578;25.03554224;11.69201275;56.17917876;47.44745498;39.81374434
2312;45;85;20.0377059;19.73373355;8.369404592;18.45971349;34.90250006;10.20919714;21.96519124;18.5363256;11.17927171;19.12736914;35.26716304;19.30575329;6.69962561;11.84578052;22.5688055;8.725932816;10.89234776;18.32975871;9.661008748;14.94868089;56.05167818;35.13308524;21.78955574;59.79699914;37.97095186;43.43156472
2313;44;47;7.882834342;36.30100252;25.31529976;14.93297691;51.06802484;26.91141166;28.50355268;29.25211708;28.36119626;26.21932558;37.56835372;9.729321436;25.33421762;12.07593533;29.10716694;18.0642337;19.01989982;24.94513;24.26941728;21.93146452;65.97993902;41.67144668;28.32791718;69.72525998;54.13647664;53.35982556
2314;76;64;27.45937736;15.97894613;19.53910277;10.74845943;31.97585506;4.578950158;30.39311978;14.92302267;22.41203674;15.51406621;31.65386012;31.16467936;17.66270676;19.82582513;30.99673404;20.60468524;14.54816805;28.46297794;14.77339359;4.021021186;52.43837526;43.56101378;30.21748428;56.18369622;35.04430686;39.8182618
2315;44;17;18.30505348;29.97381394;25.43679558;30.02096934;45.14258046;21.64027302;14.59276662;22.89051114;28.69720864;19.8337925;24.78584978;17.6501105;21.92504482;25.23111528;15.19638088;27.02468426;31.6929554;37.03642326;29.7286766;27.3412232;53.19743508;27.76066062;14.41713113;56.94275604;48.21103226;40.57732162
2316;66;89;24.76161838;17.01729681;13.29993409;20.70841058;32.18606332;7.492760392;26.6891037;15.81988885;16.17286806;16.41093239;32.5507263;25.9705236;11.42353808;16.56969298;27.29271796;14.36551657;13.46631193;18.38644129;6.790039472;12.23224415;53.33524142;39.8569977;26.5134682;57.0805624;35.25451512;40.71512796
2317;87;30;30.30155284;18.75417654;23.27474836;19.26720773;33.92294304;10.42063561;21.95514146;11.67087374;26.14768234;7.260154382;23.21588182;28.43129586;21.39835236;26.54450726;22.55875572;24.34033084;23.26075002;32.30958912;18.50903919;16.12158579;43.5729742;35.12303548;21.77950596;47.31829516;36.99139484;30.95286074
2318;22;54;10.45464771;31.6434158;17.16362335;23.64120176;46.8121823;22.11887938;19.46113623;30.44600784;20.42403642;31.0078839;35.95994116;12.09987034;13.65187258;13.73531523;20.06475048;18.75151203;23.41978318;28.76325102;21.570691;26.85836314;64.37152646;32.62903024;19.28550073;68.11684744;49.8806341;51.751413
2319;39;33;8.086065912;36.72140388;25.48906812;24.4563351;51.89017038;28.38786296;20.21167734;29.63810108;29.11123446;26.58138244;31.53343972;7.431122932;24.7964157;16.693679;20.8152916;19.27341868;26.21339324;33.60026202;30.4069615;31.2491312;59.945025;33.37957134;20.03604184;63.69034598;54.95862218;47.32491154
2320;45;88;21.5314279;21.22745556;8.09216232;16.96599149;36.39622206;11.70291914;23.45891322;20.0300476;11.54113247;20.62109114;36.76088504;20.79947528;8.193347606;13.33950251;24.06252748;10.21965481;11.96510543;17.68672265;11.15473074;16.44240289;57.54540018;36.62680724;23.28327774;61.29072114;39.46467386;44.92528672
2321;56;77;22.96829286;24.47016974;15.0712038;12.58044717;39.63893626;14.94563333;29.4693289;23.27276178;16.50076386;23.86380532;40.00359924;24.4979291;14.20376327;15.84792988;30.07294316;10.00247255;5.33651691;14.96337087;10.00862623;14.25158048;60.78811436;42.6372229;29.2936934;64.53343534;42.70738806;48.1680009
2322;126;39;44.57403794;35.04926092;39.56983274;35.5622921;50.21802742;26.71572;36.22762656;25.981631;42.44276672;22.83535212;37.4883669;42.70378096;37.69343674;42.83959164;36.83124082;40.63541522;39.5558344;48.6046735;34.80412356;32.41667018;29.86264866;49.39552056;36.05199106;33.60796962;53.28647922;10.52616645
2323;109;67;42.95174534;10.180359;32.30813932;27.43053258;20.1915311;19.45402657;40.5289434;16.6125202;35.1810733;24.63244868;41.78968376;44.97872882;30.43174332;35.57789822;41.13255766;33.3737218;32.29414098;41.34298008;27.54243014;25.15497676;62.57419888;53.6968374;40.3533079;66.31951986;23.2599829;49.95408542
2324;81;28;28.9921333;19.46735628;23.9879281;19.98038748;34.6361228;11.13381536;20.64572192;12.38405348;26.86086208;9.327334838;21.90646228;27.12187634;22.1115321;27.257687;21.24933618;25.05351058;23.97392976;33.02276888;19.22221893;16.83476554;42.6909774;33.81361594;20.47008644;46.43629838;37.70457458;30.07086394
2325;74;62;27.17589136;18.09852141;21.65867804;8.62888416;34.09543032;6.69852543;32.51269504;17.04259795;24.53161202;17.63364149;33.7734354;29.80002304;19.78228203;19.89709261;33.1163093;22.72426052;14.50367709;28.41848696;16.23133122;3.701400672;54.55795052;45.68058906;32.33705954;58.3032715;37.16388212;41.93783706
2326;35;61;7.539874394;30.29070722;17.345356;16.46293516;45.45947374;20.76617082;28.67814102;29.09329926;19.93338692;29.6843428;45.17694596;11.93209774;15.78040936;2.60416682;29.28175528;10.88249399;18.66710499;26.05397378;20.21798242;20.24279222;66.60865184;41.84603502;28.50250552;70.35397282;48.52792554;53.98853838
2327;77;28;27.3156201;19.21752815;23.73809998;19.73055935;34.38629466;10.88398723;18.96920873;12.13422535;26.61103396;8.312844762;20.22994908;25.44536314;21.86170396;27.00785888;19.57282299;24.80368246;23.72410162;32.77294074;18.9723908;16.58493741;42.44114928;32.13710274;18.79357323;46.18647026;37.45474646;29.82103582
2328;79;40;27.12735584;22.8831919;27.40376374;18.16124053;37.8324176;14.54965098;29.15199114;11.63360839;30.2766977;8.816190258;29.6845093;26.64234848;25.52736772;27.84859518;29.7556054;28.46934622;24.75682178;34.96895324;22.63805456;17.30399068;50.45276756;42.31988514;28.97635564;54.19808854;40.9008694;37.8326541
2329;68;71;25.29259052;21.24144776;20.6797769;12.28003608;36.14173326;8.744828362;34.0689465;20.08778714;23.55271088;20.67883068;36.8186246;27.54889232;18.80338089;18.81529815;34.67256076;16.46403164;7.51012008;21.42492996;8.925510206;5.324742794;57.60313972;47.23684052;33.89331102;61.3484607;39.21018506;44.98302626
2330;78;18;28.15747;21.61855012;26.13912194;22.13158132;36.78731662;13.28500919;19.81105862;14.53524732;29.01205592;11.47852867;18.5250066;26.28721302;24.26272594;29.40888084;20.41467288;27.20470442;26.1251236;35.1739627;21.37341276;18.98595937;44.84217124;32.97895262;19.63542313;48.58749222;39.85576842;32.22205778
2331;49;71;20.12482308;27.21088004;16.53291812;12.93508869;42.37964654;17.68634362;29.9870001;26.01347208;18.87441205;26.60451562;42.74430952;21.90774248;14.72143448;11.93289768;30.59061436;9.776382428;6.421207294;21.7419864;12.57246125;14.40017547;63.52882466;43.15489412;29.8113646;67.27414562;45.44809834;50.9087112
2332;146;-13;67.05182682;57.5270498;62.04762164;58.040081;72.69581632;49.19350888;58.70541546;48.4594199;64.9205556;45.31314102;59.9661558;65.18156986;60.17122562;65.31738052;59.30902972;63.11320412;62.03362328;71.0824624;57.28191246;54.89445906;16.25400235;71.87330946;58.52977996;6.485939456;75.76426812;36.08081596
2333;94;45;32.91266762;19.54109004;24.64049516;19.59122095;32.81346564;11.7863824;28.50671762;2.024130728;27.51342912;7.460683266;29.76745796;33.41955266;22.76409914;27.91025404;29.11033188;25.70607762;24.6264968;33.67533592;19.87478597;17.48733258;49.09726058;41.67461162;28.33108212;52.84258154;35.88191742;36.47714712
2334;33;26;11.51487758;36.13368256;25.91378204;30.77476818;51.30244906;27.80014164;17.00207645;29.05037976;29.1741951;25.99366112;30.9457184;8.735120094;22.40203128;21.23211508;17.60569071;25.65297022;32.16994186;37.51340972;30.32084968;33.50109182;59.35730368;30.16997046;16.82644095;63.10262466;54.37090086;46.73719022
2335;70;64;25.755512;19.04447664;22.53933536;8.030080882;34.9951741;7.598269194;33.45865028;17.98855318;25.41226934;18.57959672;34.71939062;28.92787078;20.66293934;16.76029463;34.06226454;19.97892891;11.48263755;25.39744744;13.33077513;0.955490683;55.50390576;46.62654428;33.28301478;59.24922672;38.06362588;42.8837923
2336;25;-14;26.54788958;38.77374508;27.93100492;39.28677628;53.94251158;30.44020416;9.752211984;31.69044228;31.191418;28.63372364;33.58578092;23.56313038;24.41925416;33.04665442;2.049116168;29.51889362;34.18716476;39.5306326;32.33807258;36.14115434;61.9973662;19.41949645;6.075966946;65.74268718;57.01096338;49.37725274
2337;36;49;1.610074715;36.2205069;22.54614976;18.08255173;51.38927342;26.6959705;25.02793074;33.32672362;25.80656284;29.81697868;40.6067822;6.002298062;21.71020904;8.107162786;25.631545;16.38548996;22.16947464;28.09470482;26.1477821;25.10092798;69.01836748;38.19582474;24.85229524;72.76368846;54.45772522;56.39825402
2338;62;44;16.43174617;28.79513468;29.25147318;11.51742202;43.43542584;18.81987405;32.80422236;18.92054821;30.68103324;15.63091293;33.32203966;15.9467388;29.98052238;19.6585728;33.40783662;22.30406868;17.05283553;27.26496698;22.11765234;14.93864127;58.03316758;45.97211636;32.62858686;61.77848856;46.50387764;45.41305412
2339;9;52;18.34510733;28.5050947;14.02530224;28.42567382;43.6738612;18.98055827;13.83455988;27.30768674;17.28571531;25.38130754;30.33336482;15.36034812;10.51355148;19.14095173;14.43817414;15.61319093;20.28146206;25.62492992;18.43236988;23.72004202;58.74495012;27.00245388;13.65892438;62.49027108;46.742313;46.12483666
2340;44;22;15.70162757;29.80200076;26.3932645;27.6853471;44.97076726;21.46845984;15.54923554;22.71869796;29.65367756;19.66197931;24.61403658;15.04668459;22.88151374;22.62768936;16.1528498;25.91445738;31.77227;37.99289218;29.5568634;27.16941;53.02562188;28.71712954;15.37360005;56.77094286;48.03921906;40.40550842
2341;69;61;25.09634724;20.99109964;24.55125628;10.86444567;36.98800856;9.591103658;34.08722802;18.47937664;27.42419024;18.26447688;35.34796836;27.23304442;22.67486026;20.55180034;34.69084228;22.71126006;14.27464976;27.67215838;14.77541877;5.2055112;56.1324835;47.25512202;33.91159252;59.87780446;40.05646036;43.51237004
2342;65;50;17.54419432;25.09517812;27.47617112;9.742119958;39.49364756;16.5820973;35.29190744;17.86067969;28.90573118;14.99780996;34.38375912;19.41110014;27.73935392;18.05460037;35.8955217;20.52876662;15.27753347;25.48966492;20.52451792;11.10277705;57.33716292;48.45980144;35.11627194;61.08248388;42.56209936;44.71704946
2343;22;43;10.56378099;40.12422086;25.6444284;27.97979294;55.29298736;30.59968444;20.54074728;35.1442136;28.90484148;32.08749494;37.03955222;8.713706286;22.13267764;18.004404;21.14436154;23.59218806;30.5321626;37.24405608;30.05149604;34.99816918;65.45113752;33.70864128;20.36511178;69.19645848;58.36143916;52.83102406
2344;43;76;19.74233728;24.98995502;12.84745165;14.82734098;40.15872154;15.46541861;27.43644534;23.79254706;16.10786472;24.3835906;40.5233845;18.67578206;12.17087971;10.04268635;28.0400596;3.254678714;9.44255314;15.54807214;14.6330073;19.74353251;61.30789964;40.60433934;27.26080984;65.05322062;43.22717334;48.68778618
2345;31;41;6.950183832;39.04286372;24.56307128;24.44107398;54.21163024;29.51832732;18.66940849;33.2728748;27.82348434;30.21615616;35.16821342;4.721901836;21.05132052;14.46568503;19.27302275;19.51915936;26.45913392;33.8460027;28.97013892;31.45945022;63.57979872;31.8373025;18.49377299;67.3251197;57.28008204;50.95968526
2346;40;57;7.705593812;32.73755208;17.7469339;12.66463345;47.90631858;23.21301566;27.75775968;29.51941424;21.36910024;30.24821206;42.7342279;11.26889929;18.44438641;4.121265422;28.36137394;11.17440248;16.75155636;22.67678654;22.0010738;19.70469344;67.1725211;40.9256537;27.58212418;70.91784206;50.97477038;54.55240764
2347;50;18;19.98502767;27.1437505;27.00475854;27.65678168;42.312517;18.81020957;16.16072959;20.0604477;30.26517162;17.00372905;21.95578632;19.33008468;23.49300778;26.21131774;16.76434385;28.59264724;31.65032396;38.60438622;26.89861314;24.51115974;50.36737162;29.3286236;15.98509409;54.11269258;45.3809688;37.74725816
2348;94;53;31.0176171;16.74150146;26.13802508;15.49640434;29.0760175;13.28391232;30.00424754;5.529790126;29.01095904;10.58419094;31.2649879;34.7229191;24.26162906;25.183759;30.6078618;27.20360756;22.09198558;32.30411704;21.3723159;17.53308475;52.04950302;43.17214156;29.82861204;55.794824;32.1444693;39.42938956
2349;23;17;20.48847786;30.37522616;22.39573028;30.88825734;45.54399266;22.04168522;10.32310743;23.29192336;25.65614336;20.2352047;25.18726198;18.02785574;18.88397953;27.51137978;10.92672169;23.98361898;28.65189012;33.99535796;26.80279794;27.7426354;53.59884728;23.49100144;10.14747193;57.34416824;48.61244446;40.97873382
2350;45;65;15.06054553;29.5436195;16.90971764;10.44495613;44.712386;20.01908308;30.29888726;27.29973692;19.18629919;28.02853474;44.16832864;16.24717245;15.03332163;5.43849564;30.90250152;7.763337702;11.67035407;20.09533758;17.86501938;13.77318781;64.95284378;43.46678126;30.12325176;68.69816476;47.7808378;52.33273032
2351;72;25;28.32841004;25.18697816;29.70754998;25.70000934;40.35574466;16.85343723;20.24975624;18.10367535;32.58048396;13.40910293;18.82792334;26.72591064;27.58203444;32.97730888;20.8533705;30.77313246;29.69355162;38.74239074;24.9418408;22.5543874;48.41059928;33.41765024;20.07412074;52.15592024;43.42419646;35.79048582
2352;68;89;25.80012872;18.05580716;14.33844444;21.29374332;33.22457368;8.531270746;27.72761406;16.8583992;17.21137842;17.44944274;33.58923664;27.00903394;12.46204843;17.60820334;28.33122832;15.40402692;14.50482228;19.42495165;5.751529118;13.2707545;54.37375178;40.89550806;27.55197856;58.11907276;36.29302546;41.75363832
2353;25;27;13.60626384;34.0378543;24.3761697;33.1543845;49.20662082;25.70431338;13.50194663;26.9545515;27.63658276;23.89783286;28.84989014;12.79241775;20.86441894;23.2052223;14.10556089;25.96405838;30.63232952;35.97579738;28.78323734;31.40526356;57.26147542;26.66984064;13.32631113;61.0067964;52.2750726;44.64136196
2354;76;57;23.77970536;17.28094671;21.80151854;8.258492584;32.04796902;7.948282212;28.37555326;12.90545616;24.6744525;13.4964997;29.6362936;27.48500734;19.92512252;17.94584725;28.97916752;20.10530698;14.85407383;25.0662053;17.03580935;7.700693194;50.42080874;41.54344726;28.19991776;54.16612972;35.11642082;37.80069528
2355;54;34;14.77068852;34.8723358;29.57779458;17.42016196;49.63935812;23.95937894;26.39910736;28.04101174;33.19996092;19.68714227;30.21707846;13.99181627;30.63212906;20.77489742;27.00272162;23.36214514;22.66237482;32.87450628;27.91189226;23.96053268;58.72746032;39.56700136;26.22347186;62.4727813;52.70780992;46.10734686
2356;72;67;28.38223074;17.16229339;19.82746241;10.65679962;32.06257888;4.665673988;31.51131938;16.04122228;22.70039638;16.63226583;32.77205972;30.89298168;17.9510664;19.38701337;32.11493364;20.54318602;11.58927445;25.50408434;13.00466458;3.171531846;53.55657486;44.67921338;31.33568388;57.30189584;35.13103068;40.9364614
2357;103;89;47.71740116;21.72718096;36.25571688;35.02451464;8.216438428;22.11495794;46.0078342;29.02148512;39.12865086;31.12878064;47.26857454;48.92630638;34.37932088;39.52547578;46.61144846;37.32129936;36.24171854;45.29055764;31.4900077;28.75773644;68.05308968;59.1757282;45.8321987;71.79841064;11.28489023;55.43297622
2358;29;36;9.082608742;36.1704956;21.69070314;28.77523518;51.3392621;26.64595918;15.79704035;30.40050666;24.95111622;27.34378802;32.2958453;7.679217224;18.17895238;18.79984624;16.40065461;23.22492328;27.94686296;33.29033082;26.09777078;31.38544294;60.70743058;28.96493436;15.62140485;64.45275156;54.4077139;48.08731712
2359;53;52;11.70882223;30.467425;22.68678798;10.68812869;45.23444732;19.55446813;35.12667826;25.33136092;24.11634804;21.7785403;39.43457818;15.16903295;23.41583718;11.45424935;35.73029252;15.73938346;14.7750516;20.70028178;20.02456906;15.18201421;63.60728704;48.29457226;34.95104276;67.352608;48.3028991;50.98717358
2360;19;46;11.55771789;33.97636752;19.49657508;29.88157018;49.14513404;24.45183112;15.20103713;30.41893562;22.75698814;27.36221698;32.31427426;9.707643194;15.98482432;19.90618123;15.80465139;21.08446376;25.7527349;31.09620276;23.90364272;29.19131486;60.72585954;28.36893114;15.02540163;64.47118052;52.21358584;48.10574608
2361;42;60;10.19428259;30.55953384;17.92563199;12.77441889;45.72830036;21.03499744;30.44490922;29.3621259;20.20221354;29.95316944;45.42137742;13.95604881;16.04923598;1.594623183;31.04852348;8.779252052;16.67534264;22.78657198;20.48680904;18.25102988;66.87747848;43.61280322;30.26927372;70.62279944;48.79675216;54.25736502
2362;6;50;18.83330106;29.67128228;15.19148983;29.5918614;44.84004878;20.14674586;14.3227536;28.47387432;18.4519029;25.86950126;30.82155854;15.84854184;11.67973906;20.30713932;14.92636786;16.77937851;21.44764966;26.7911175;19.59855747;24.88622962;59.23314384;27.4906476;14.1471181;62.9784648;47.90850058;46.61303038
2363;36;20;15.25413723;29.2845993;22.78603984;29.7976305;44.4533658;20.95105838;11.94201087;22.2012965;26.0464529;19.14457785;24.09663514;14.59919425;19.27428907;24.96334546;12.54562513;24.37392852;29.04219966;34.3856675;27.19310748;26.65200856;52.50822042;25.10990488;11.76637538;56.2535414;47.5218176;39.88810696
2364;36;71;18.62172675;27.2268262;12.05330872;17.74646896;42.39559272;17.70228979;27.23446634;26.02941824;15.31372178;26.62046178;42.7602557;17.83267082;11.40608737;9.19957512;27.8380806;4.995920342;13.11561024;21.67611814;17.1541014;21.09457842;63.54477082;40.40236036;27.05883084;67.2900918;45.46404452;50.92465736
2365;60;39;17.54751547;32.1645741;31.02481736;13.48292195;46.99959922;21.713887;31.6116043;22.48472158;32.64653318;15.63373085;29.75786628;15.43883905;31.94602232;21.47519752;32.21521856;24.2695686;19.01833546;29.23046692;24.26785292;18.43816193;56.00505314;44.7794983;31.4359688;59.7503741;50.06805102;43.38493968
2366;51;52;10.62673913;30.96685614;25.8843911;9.598830534;45.73387846;21.63419166;33.6075677;26.09454892;27.31395116;23.0687189;40.1939005;14.1900446;26.11840332;12.38741936;34.21118196;18.8484194;13.68575345;23.8978849;18.9352709;16.08426356;64.10671818;46.7754617;33.4319322;67.85203916;48.80233026;51.48660472
2367;14;64;19.00817001;28.11025316;13.63046072;28.03083228;43.27901968;18.58571675;18.96666371;26.9128452;16.89087379;27.50388874;35.46546864;20.20365952;10.11870996;18.48759481;19.57027797;15.2183494;19.88662054;25.2300884;18.03752836;23.3252005;63.87705394;32.13455772;18.79102821;67.62237492;46.34747148;51.25694048
2368;38;98;23.32436806;25.09293806;7.55115272;23.8165502;40.26170456;15.56840164;25.8482058;23.8955301;6.239861384;24.48657364;40.62636754;25.10728746;10.58264018;15.13244266;26.45182006;12.92826625;16.86930543;11.02969637;15.02021325;20.3078854;61.41088268;39.01609982;25.6725703;65.15620364;43.33015636;48.79076922
2369;47;90;21.71921642;20.14128682;8.160666174;18.99164879;35.31005334;10.61675041;23.64670174;18.94387886;9.515475178;19.5349224;35.6747163;22.62213802;8.381136122;13.52729103;24.250316;11.32311461;11.9176542;19.70084856;10.06856202;15.35623416;56.45923144;36.81459574;23.47106624;60.20455242;38.37850512;43.83911798
2370;13;56;16.49197419;29.84381638;15.36402392;29.7643955;45.01258288;20.31927996;17.52247365;28.64640842;18.62443699;29.085725;34.03778228;17.89095646;11.85227316;20.19572214;18.12608791;16.95191261;21.62018374;26.9636516;19.77109157;25.0587637;62.44936758;30.69036766;17.34683816;66.19468856;48.08103468;49.82925412
2371;71;56;23.98648618;20.4080318;24.92860362;10.13965184;34.3743832;11.17215766;31.50263836;16.03254125;27.8015376;14.88664852;32.7633787;26.61061786;23.05220762;20.25698074;32.10625262;22.41644048;16.17749873;27.3773388;18.02835436;7.027446526;53.54789384;44.67053236;31.32700286;57.2932148;37.442835;40.92778038
2372;104;61;39.34257528;8.921810352;28.69896926;23.8213625;24.9891184;15.8448565;36.91977332;11.71203895;31.57190322;19.73196745;38.18051368;41.36955876;26.82257324;31.96872814;37.52338758;29.76455174;28.6849709;37.73381002;23.93326008;21.4060989;58.96502882;50.08766734;36.74413784;62.71034978;28.0575702;46.34491536
2373;74;60;25.91516454;18.25374489;22.77431672;8.16804968;33.0207672;7.340788016;29.34835144;13.87825435;25.6472507;14.46929789;30.6090918;28.8011362;20.8979207;20.08130644;29.9519657;22.24076618;16.10122063;27.2016645;18.00860754;9.953296916;51.39360692;42.51624544;29.17271594;55.1389279;36.089219;38.77349346
2374;28;70;20.99804826;26.98198334;12.50219089;21.28198464;42.15074986;17.45744693;23.92806458;25.78457538;15.76260396;26.37561892;40.42686952;21.3681865;8.348367386;12.7350908;24.53167884;8.457763436;17.23675525;23.04361206;16.90925854;22.19693068;63.29992796;37.0959586;23.75242908;67.04524894;45.21920164;50.6798145
2375;72;9;30.45266132;25.61542592;30.13599774;26.1284571;40.78419242;17.28188499;22.10624994;18.53212312;33.00893172;15.47540447;14.90117153;28.58240436;28.25960174;33.40575664;22.7098642;31.20158022;30.1219994;39.1708385;25.37028856;22.98283518;48.83904704;35.27414396;21.93061444;52.58436802;43.85264422;36.21893358
2376;44;70;16.22818632;27.3489595;14.19587156;13.06878229;42.51772602;17.82442309;29.2133459;26.15155154;17.45628463;26.74259508;42.882389;15.16163109;13.94778027;6.528535386;29.81696016;4.60309862;9.61156269;16.99843147;15.6264128;16.87406363;63.66690412;42.3812399;29.0377104;67.4122251;45.58617782;51.04679066
2377;90;28;34.4210904;22.87371412;27.39428594;23.3867453;38.04248062;14.54017319;26.07467904;12.34645308;30.26721992;10.5899033;27.33541938;32.55083344;25.51788992;30.66404484;26.6782933;28.45986842;27.38028758;36.4291267;22.62857676;20.24112336;39.47001294;39.24257304;25.89904354;43.21533392;41.11093242;26.84989948
2378;69;85;24.33261618;16.58829462;12.8709319;19.81822643;31.75706112;7.063758202;26.26010152;15.39088666;15.74386587;15.9819302;32.1217241;25.5415214;10.99453589;16.14069079;26.86371578;13.93651438;13.03730973;21.61866552;7.226539226;11.80324196;52.90623924;39.42799552;26.08446602;56.6515602;34.82551292;40.28612578
2379;46;89;22.35463196;22.0506596;8.38336781;20.03525052;37.21942612;12.52612319;24.28211728;20.85325164;10.54287177;21.44429518;37.58408908;21.62267934;9.016551656;14.16270656;24.88573154;11.04285886;12.68789071;19.58219808;11.97793479;17.26560694;58.36860422;37.45001128;24.10648178;62.1139252;40.2878779;45.74849076
2380;29;53;6.527420568;35.57064294;21.0908505;21.6196875;50.73940944;26.04610652;22.89333402;34.37323498;24.35126356;34.57133844;39.52339572;8.172643202;17.57909973;11.13420006;23.49694828;19.21993569;25.70661042;31.63184058;25.49791814;28.62249208;67.934981;36.06122802;22.71769852;71.68030198;53.80786124;55.31486754
2381;91;60;33.54707168;12.18397525;22.0853874;18.42139823;25.03480894;9.231274642;30.30619148;13.43208644;24.95832136;15.42713791;31.56693182;34.7559769;20.20899138;25.35514628;30.90980574;23.15096988;22.07138904;31.12022816;17.31967822;14.93222482;52.35144696;43.47408548;30.13055598;56.09676792;28.10326074;39.7313335
2382;56;71;22.75091676;27.2837373;17.88477135;10.7092147;42.4525038;16.38678129;32.28289644;26.08632934;19.31433141;26.67737288;42.81716678;21.68436154;17.01733083;13.03436233;32.8865107;12.81604011;7.805392024;17.77693842;9.441611696;11.47952681;63.60168192;45.45079046;32.10726096;67.34700288;45.5209556;50.98156846
